"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"WHQ_J","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_J","WHD010","WHD010","Current self-reported height (inches)","These next questions ask about {your/SPs} height and weight at different times in {your/his/her} life. How tall {are you/is SP} without shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""49 to 82"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5977"", ""1"", ""128"", ""55""]; Cumulative=[""5977"", ""5978"", ""6106"", ""6161""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_J","WHD020","WHD020","Current self-reported weight (pounds)","How much {do you/does SP} weigh without clothes or shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""72 to 484"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6048"", ""9"", ""104"", ""0""]; Cumulative=[""6048"", ""6057"", ""6161"", ""6161""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_J","WHQ030","WHQ030","How do you consider your weight","{Do you/Does SP} consider {your/his/her}self now to be . . . [If {you are/she is} currently pregnant what did {you/she} consider {your/her}self to be before {you were/she was} pregnant?]","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Overweight,"", ""Underweight, or"", ""About the right weight?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3060"", ""376"", ""2708"", ""0"", ""17"", ""0""]; Cumulative=[""3060"", ""3436"", ""6144"", ""6144"", ""6161"", ""6161""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_J","WHQ040","WHQ040","Like to weigh more less or same","Would {you/SP} like to weigh . . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""More,"", ""Less, or"", ""Stay about the same?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""592"", ""3752"", ""1812"", ""0"", ""5"", ""0""]; Cumulative=[""592"", ""4344"", ""6156"", ""6156"", ""6161"", ""6161""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_J","WHD050","WHD050","Self-reported weight - 1 yr ago (pounds)","How much did {you/SP} weigh a year ago?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""67 to 520"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6052"", ""4"", ""105"", ""0""]; Cumulative=[""6052"", ""6056"", ""6161"", ""6161""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_J","WHQ055","WHQ055",NA,NA,"Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_J","WHQ060","WHQ060","Weight change intentional","Was the change between {your/SPs} current weight and {your/his/her} weight a year ago intentional?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""778"", ""495"", ""0"", ""0"", ""4888""]; Cumulative=[""778"", ""1273"", ""1273"", ""1273"", ""6161""]; Skip.to.Item=[""WHD080A"", """", """", """", """"]"
"WHQ_J","WHQ070","WHQ070","Tried to lose weight in past year","During the past 12 months {have you/has SP} tried to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2122"", ""3254"", ""0"", ""0"", ""785""]; Cumulative=[""2122"", ""5376"", ""5376"", ""5376"", ""6161""]; Skip.to.Item=["""", ""WHQ225"", ""WHQ225"", ""WHQ225"", """"]"
"WHQ_J","WHD080A","WHD080A","Ate less to lose weight","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""10"", "".""]; Value.Description=[""Ate less food (amount)"", ""Missing""]; Count=[""1752"", ""4409""]; Cumulative=[""1752"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080B","WHD080B","Switched to foods with lower calories","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""11"", "".""]; Value.Description=[""Switched to foods with lower calories"", ""Missing""]; Count=[""955"", ""5206""]; Cumulative=[""955"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080C","WHD080C","Ate less fat to lose weight","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""12"", "".""]; Value.Description=[""Ate less fat"", ""Missing""]; Count=[""957"", ""5204""]; Cumulative=[""957"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080D","WHD080D","Exercised to lose weight","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""13"", "".""]; Value.Description=[""Exercised"", ""Missing""]; Count=[""1808"", ""4353""]; Cumulative=[""1808"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080E","WHD080E","Skipped meals","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""14"", "".""]; Value.Description=[""Skipped meals"", ""Missing""]; Count=[""630"", ""5531""]; Cumulative=[""630"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080F","WHD080F","Ate diet foods or products","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""15"", "".""]; Value.Description=[""Ate 'diet' foods or products"", ""Missing""]; Count=[""250"", ""5911""]; Cumulative=[""250"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080G","WHD080G","Used a liquid diet formula","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""16"", "".""]; Value.Description=[""Used a liquid diet formula such as slimfast or optifast"", ""Missing""]; Count=[""192"", ""5969""]; Cumulative=[""192"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080H","WHD080H","Joined a weight loss program","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""17"", "".""]; Value.Description=[""Joined a weight loss program such as Weight Watchers, Jenny Craig, Tops, or Overeaters Anonymous"", ""Missing""]; Count=[""109"", ""6052""]; Cumulative=[""109"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080I","WHD080I","Took prescription diet pills","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""31"", "".""]; Value.Description=[""Took diet pills prescribed by a doctor"", ""Missing""]; Count=[""84"", ""6077""]; Cumulative=[""84"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080J","WHD080J","Took non-RX suppl. to lose weight","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""32"", "".""]; Value.Description=[""Took other pills, medicines, herbs, or supplements not needing a prescription"", ""Missing""]; Count=[""145"", ""6016""]; Cumulative=[""145"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080K","WHD080K","Took laxatives or vomited","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""33"", "".""]; Value.Description=[""Took laxatives or vomited"", ""Missing""]; Count=[""39"", ""6122""]; Cumulative=[""39"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080M","WHD080M","Drank a lot of water","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""34"", "".""]; Value.Description=[""Drank a lot of water"", ""Missing""]; Count=[""1631"", ""4530""]; Cumulative=[""1631"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_J","WHD080N","WHD080N","Followed a special diet","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""30"", "".""]; Value.Description=[""Followed a special diet"", ""Missing""]; Count=[""188"", ""5973""]; Cumulative=[""188"", ""6161""]; Skip.to.Item=[""NA"", ""NA""]"
