"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"RHQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_D","RHQ010","RHQ010","Age when first menstrual period occurred","The next series of questions are about {your/SPs} reproductive history. I will begin by asking about {your/SPs} periods or menstrual cycles. How old {were you/was SP} when {you/SP} had {your/her} first menstrual period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 20"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3237"", ""0"", ""45"", ""315""]; Cumulative=[""3237"", ""3237"", ""3282"", ""3597""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_D","RHQ015","RHQ015",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_D","RHQ020","RHQ020","Age range at first menstrual period","{Were you/Was SP}...","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Younger than 10,"", ""10 to 12,"", ""13 to 15, or"", ""16 or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""15"", ""11"", ""5"", ""0"", ""12"", ""3553""]; Cumulative=[""1"", ""16"", ""27"", ""32"", ""32"", ""44"", ""3597""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_D","RHQ031","RHQ031","At least 1 period in past 12 months","{Have you/Has SP} had at least one menstrual period in the past 12 months? (Please do not include bleedings caused by medical conditions hormone therapy or surgeries.)","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2188"", ""1023"", ""0"", ""3"", ""383""]; Cumulative=[""2188"", ""3211"", ""3211"", ""3214"", ""3597""]; Skip.to.Item=[""RHQ051"", """", ""RHQ060"", ""RHQ060"", """"]"
"RHQ_D","RHD042","RHD042","Reason didnt have period","What is the reason that {you have/SP has} not had a period in the past 12 months?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""8"", ""9"", ""77"", ""99"", "".""]; Value.Description=[""Pregnancy"", ""Breast feeding"", ""Menopause/Hysterectomy"", ""Medical conditions/treatments"", ""Other"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""22"", ""2"", ""960"", ""14"", ""21"", ""0"", ""4"", ""2574""]; Cumulative=[""22"", ""24"", ""984"", ""998"", ""1019"", ""1019"", ""1023"", ""3597""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_D","RHQ051","RHQ051","When did you have your last period?","When did {you/SP} have {your/her} last period? PROBE: How many months ago was {your/her} last period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""77"", ""99"", "".""]; Value.Description=[""Having it now"", ""Less than 2 months ago"", ""3 - 5 months ago"", ""6 - 8 months ago"", ""9 - 11 months ago"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""252"", ""1517"", ""186"", ""150"", ""84"", ""0"", ""3"", ""1405""]; Cumulative=[""252"", ""1769"", ""1955"", ""2105"", ""2189"", ""2189"", ""2192"", ""3597""]; Skip.to.Item=[""RHQ075A"", ""RHQ075A"", ""RHQ075A"", ""RHQ075A"", ""RHQ075A"", ""RHQ075A"", ""RHQ075A"", """"]"
"RHQ_D","RHQ060","RHQ060","Age at last menstrual period","About how old {were you/was SP} when {you/SP} had {your/her} last menstrual period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""13 to 67"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""924"", ""0"", ""74"", ""2599""]; Cumulative=[""924"", ""924"", ""998"", ""3597""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_D","RHQ065","RHQ065",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_D","RHQ070","RHQ070","Age range at last menstrual period","{Were you/Was SP}...","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""77"", ""99"", "".""]; Value.Description=[""Younger than 30"", ""30 to 34"", ""35 to 39"", ""40 to 44"", ""45 to 49"", ""50 to 54, or"", ""55 or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""0"", ""5"", ""10"", ""9"", ""13"", ""9"", ""6"", ""0"", ""22"", ""3523""]; Cumulative=[""0"", ""5"", ""15"", ""24"", ""37"", ""46"", ""52"", ""52"", ""74"", ""3597""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_D","RHQ075A","RHQ075A",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_D","RHD080","RHD080","Days since last period","Number of days since the last period started.","Females only 12 YEARS - 60 YEARS",NA,"Code.or.Value=[""0 to 361"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1709"", ""0"", ""43"", ""1845""]; Cumulative=[""1709"", ""1709"", ""1752"", ""3597""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
