"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"SXQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 59 YEARS",NA,NA
"SXQ_D","SXAISC","SXAISC","Interview Status Code","Interview Status Code","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Complete"", ""Partial"", ""Not done"", ""Missing""]; Count=[""2928"", ""3"", ""354"", ""0""]; Cumulative=[""2928"", ""2931"", ""3285"", ""3285""]; Skip.to.Item=["""", """", ""End of Section"", """"]"
"SXQ_D","SXQ021","SXQ021","Ever had vaginal anal or oral sex","The next set of questions is about your sexual behavior. By sex we mean vaginal anal or oral sex. Please remember that your answers are strictly confidential. Have you ever had vaginal anal or oral sex?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2614"", ""309"", ""4"", ""4"", ""354""]; Cumulative=[""2614"", ""2923"", ""2927"", ""2931"", ""3285""]; Skip.to.Item=["""", ""SXQ280"", ""SXQ280"", ""SXQ280"", """"]"
"SXQ_D","SXD031","SXD031","How old when first had sex","When you first had vaginal anal or oral sex how old were you?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""10 to 53"", ""9"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""9 years or younger"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2582"", ""24"", ""5"", ""3"", ""671""]; Cumulative=[""2582"", ""2606"", ""2611"", ""2614"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_D","SXQ101","SXQ101","#male sex partners/lifetime","In your lifetime with how many males have you had vaginal anal or oral sex?","Females only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 200"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1457"", ""10"", ""3"", ""1815""]; Cumulative=[""1457"", ""1467"", ""1470"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_D","SXQ110","SXQ110",NA,NA,"Females only 20 YEARS - 59 YEARS",NA,NA
"SXQ_D","SXQ350","SXQ350","#male oral sex partners/lifetime","With how many of these males have you had only oral sex?","Females only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 180"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1441"", ""4"", ""1"", ""1839""]; Cumulative=[""1441"", ""1445"", ""1446"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_D","SXQ130","SXQ130","#female sex partners/lifetime","In your lifetime with how many females have you had sex?","Females only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 90"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1464"", ""4"", ""2"", ""1815""]; Cumulative=[""1464"", ""1468"", ""1470"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_D","SXD171","SXD171","#female sex partners/lifetime","In your lifetime with how many females have you had vaginal anal or oral sex?","Males only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 1900"", ""2000"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""2000 or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1129"", ""1"", ""4"", ""9"", ""2142""]; Cumulative=[""1129"", ""1130"", ""1134"", ""1143"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_D","SXQ390","SXQ390",NA,NA,"Males only 20 YEARS - 59 YEARS",NA,NA
