"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"DUQ_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 18 YEARS - 69 YEARS",NA,NA
"DUQ_G","DUQ200","DUQ200","Ever used marijuana or hashish","The following questions ask about use of drugs not prescribed by a doctor. Please remember that your answers to these questions are strictly confidential. The first questions are about marijuana and hashish. Marijuana is also called pot or grass. Marijuana is usually smoked either in cigarettes called joints or in a pipe. It is sometimes cooked in food. Hashish is a form of marijuana that is also called hash. It is usually smoked in a pipe. Another form of hashish is hash oil. Have you ever even once used marijuana or hashish?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1774"", ""1559"", ""7"", ""4"", ""1452""]; Cumulative=[""1774"", ""3333"", ""3340"", ""3344"", ""4796""]; Skip.to.Item=["""", ""DUQ240"", ""DUQ240"", ""DUQ240"", """"]"
"DUQ_G","DUQ210","DUQ210","Age when first tried marijuana","How old were you the first time you used marijuana or hashish?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1 to 56"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1772"", ""0"", ""1"", ""3023""]; Cumulative=[""1772"", ""1772"", ""1773"", ""4796""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_G","DUQ211","DUQ211","Used marijuana every month for a year?","Have you ever smoked marijuana or hashish at least once a month for more than one year?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""868"", ""903"", ""1"", ""1"", ""3023""]; Cumulative=[""868"", ""1771"", ""1772"", ""1773"", ""4796""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_G","DUQ213","DUQ213","Age started regularly using marijuana","How old were you when you started smoking marijuana or hashish at least once a month for one year?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""9 to 52"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""868"", ""0"", ""0"", ""3928""]; Cumulative=[""868"", ""868"", ""868"", ""4796""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_G","DUQ215Q","DUQ215Q","Time since last used marijuana regularly","How long has it been since you last smoked marijuana or hashish at least once a month for one year?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 365"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""859"", ""1"", ""0"", ""3936""]; Cumulative=[""859"", ""860"", ""860"", ""4796""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_G","DUQ215U","DUQ215U","Time since used marijuana regularly/unit","How long has it been since you last smoked marijuana or hashish at least once a month for one year?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Days"", ""Weeks"", ""Months"", ""Years"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""269"", ""64"", ""95"", ""431"", ""0"", ""0"", ""3937""]; Cumulative=[""269"", ""333"", ""428"", ""859"", ""859"", ""859"", ""4796""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_G","DUQ217","DUQ217","How often would you use marijuana?","During the time that you smoked marijuana or hashish how often would you usually use it?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Once per month"", ""2-3 times per month"", ""4-8 times per month (about 1-2 times per 
  week)"", ""9-24 times per month (about 3-6 times per 
  week)"", ""25-30 times per month (one or more times 
  per day)"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""72"", ""146"", ""211"", ""191"", ""245"", ""2"", ""1"", ""3928""]; Cumulative=[""72"", ""218"", ""429"", ""620"", ""865"", ""867"", ""868"", ""4796""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_G","DUQ219","DUQ219","How many joints or pipes smoke in a day?","During the time that you smoked marijuana or hashish how many joints or pipes would you usually smoke in a day?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""1 per day"", ""2 per day"", ""3-5 per day"", ""Six or more per day"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""341"", ""273"", ""199"", ""50"", ""2"", ""3"", ""3928""]; Cumulative=[""341"", ""614"", ""813"", ""863"", ""865"", ""868"", ""4796""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_G","DUQ220Q","DUQ220Q","Last time used marijuana or hashish","How long has it been since you last used marijuana or hashish?","Both males and females 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 143"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1764"", ""5"", ""4"", ""3023""]; Cumulative=[""1764"", ""1769"", ""1773"", ""4796""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
