"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"KIQ_P_E","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Males only 20 YEARS - 150 YEARS",NA,NA
"KIQ_P_E","KIQBOX1","KIQBOX1",NA,NA,"Males only 20 YEARS - 150 YEARS",NA,NA
"KIQ_P_E","KIQ081","KIQ081","Have trouble starting to urinate?","The next set of questions is about mens health including urinary and prostate problems. The prostate is a gland located just below the bladder. Do you usually have trouble starting to urinate (pass water)?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""186"", ""1553"", ""2"", ""2"", ""3964""]; Cumulative=[""186"", ""1739"", ""1741"", ""1743"", ""5707""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_E","KIQ101","KIQ101","After urinating does bladder feel empty?","After urinating (passing water) does your bladder feel empty?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1530"", ""195"", ""3"", ""15"", ""3964""]; Cumulative=[""1530"", ""1725"", ""1728"", ""1743"", ""5707""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_E","KIQ490","KIQ490","Have prostate disease?","Have you ever been told by a doctor or health professional that you have any disease of the prostate? This includes an enlarged prostate.","Males only 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""429"", ""2142"", ""1"", ""6"", ""3129""]; Cumulative=[""429"", ""2571"", ""2572"", ""2578"", ""5707""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_E","KIQBOX2","KIQBOX2",NA,NA,"Males only 20 YEARS - 150 YEARS",NA,NA
"KIQ_P_E","KIQ121","KIQ121","Ever told had enlarged prostate?","Have you ever been told by a doctor or health professional that you had an enlarged prostate gland?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""423"", ""1313"", ""1"", ""6"", ""3964""]; Cumulative=[""423"", ""1736"", ""1737"", ""1743"", ""5707""]; Skip.to.Item=["""", ""KIQ361"", ""KIQ361"", ""KIQ361"", """"]"
"KIQ_P_E","KIQ141","KIQ141","Was it a benign enlargement?","Was it a benign enlargement - that is not cancerous also called benign prostatic hypertrophy?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""338"", ""73"", ""0"", ""12"", ""5284""]; Cumulative=[""338"", ""411"", ""411"", ""423"", ""5707""]; Skip.to.Item=["""", ""KIQ182"", ""KIQ182"", ""KIQ182"", """"]"
"KIQ_P_E","KIQ161","KIQ161","How old when told had benign enlargement","How old were you when you were first told that you had benign enlargement of the prostate gland?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""19 to 79"", ""80"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""80 or greater years"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""319"", ""13"", ""0"", ""6"", ""5369""]; Cumulative=[""319"", ""332"", ""332"", ""338"", ""5707""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_E","KIQBOX3","KIQBOX3",NA,NA,"Males only 40 YEARS - 150 YEARS",NA,NA
"KIQ_P_E","KIQ182","KIQ182","Was the enlargement due to cancer?","Was the enlargement due to cancer?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""63"", ""12"", ""0"", ""10"", ""5622""]; Cumulative=[""63"", ""75"", ""75"", ""85"", ""5707""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_E","KIQ361","KIQ361","Rectal exam to check for prostate cancer","Have you ever had a rectal examination to check for prostate cancer?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1292"", ""445"", ""1"", ""5"", ""3964""]; Cumulative=[""1292"", ""1737"", ""1738"", ""1743"", ""5707""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
