"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"HUQ_I","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"HUQ_I","HUQ010","HUQ010","General health condition","{First/Next} I have some general questions about {your/SPs} health. Would you say {your/SPs} health in general is . . .","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Excellent,"", ""Very good,"", ""Good,"", ""Fair, or"", ""Poor?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2561"", ""2658"", ""3001"", ""1424"", ""317"", ""3"", ""7"", ""0""]; Cumulative=[""2561"", ""5219"", ""8220"", ""9644"", ""9961"", ""9964"", ""9971"", ""9971""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_I","HUQ015","HUQ015",NA,NA,"Both males and females 0 YEARS - 150 YEARS",NA,NA
"HUQ_I","HUQ020","HUQ020","Health now compared with 1 year ago","Compared with 12 months ago would you say {your/SPs} health is now . . .","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Better,"", ""Worse, or"", ""About the same?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1965"", ""653"", ""6954"", ""0"", ""3"", ""396""]; Cumulative=[""1965"", ""2618"", ""9572"", ""9572"", ""9575"", ""9971""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_I","HUQ030","HUQ030","Routine place to go for healthcare","Is there a place that {you/SP} usually {go/goes} when {you are/he/she is} sick or {you/s/he} need{s} advice about {your/his/her} health?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""There is no place"", ""There is more than one place"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""8563"", ""1340"", ""68"", ""0"", ""0"", ""0""]; Cumulative=[""8563"", ""9903"", ""9971"", ""9971"", ""9971"", ""9971""]; Skip.to.Item=["""", ""HUQ051"", """", ""HUQ051"", ""HUQ051"", """"]"
"HUQ_I","HUQ041","HUQ041","Type place most often go for healthcare","{What kind of place is it - a clinic doctors office emergency room or some other place?} {What kind of place {do you/does SP} go to most often - a clinic doctors office emergency room or some other place?}","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""Clinic or health center"", ""Doctor's office or HMO"", ""Hospital emergency room"", ""Hospital outpatient department"", ""Some other place"", ""Doesn't go to one place most often"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2979"", ""5093"", ""277"", ""148"", ""104"", ""30"", ""0"", ""0"", ""1340""]; Cumulative=[""2979"", ""8072"", ""8349"", ""8497"", ""8601"", ""8631"", ""8631"", ""8631"", ""9971""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_I","HUQ051","HUQ051","#times receive healthcare over past year","{During the past 12 months how/How} many times {have you/has SP} seen a doctor or other health care professional about {your/his/her} health at a doctors office a clinic or some other place? Do not include times {you were/s/he was} hospitalized overnight visits to hospital emergency rooms home visits or telephone calls.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""77"", ""99"", "".""]; Value.Description=[""None"", ""1"", ""2 to 3"", ""4 to 5"", ""6 to 7"", ""8 to 9"", ""10 to 12"", ""13 to 15"", ""16 or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1421"", ""2049"", ""3140"", ""1487"", ""699"", ""271"", ""437"", ""133"", ""304"", ""2"", ""28"", ""0""]; Cumulative=[""1421"", ""3470"", ""6610"", ""8097"", ""8796"", ""9067"", ""9504"", ""9637"", ""9941"", ""9943"", ""9971"", ""9971""]; Skip.to.Item=["""", ""HUQ071"", ""HUQ071"", ""HUQ071"", ""HUQ071"", ""HUQ071"", ""HUQ071"", ""HUQ071"", ""HUQ071"", ""HUQ071"", ""HUQ071"", """"]"
"HUQ_I","HUQ061","HUQ061","How long since last healthcare visit","About how long has it been since {you/SP} last saw or talked to a doctor or other health care professional about {your/his/her} health? Include doctors seen while {you were} {he/she was} a patient in a hospital. Has it been . . .","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""6 months or less,"", ""more than 6 months, but not more than 1 year ago,"", ""more than 1 year, but not more than 2 years ago,"", ""more than 2 years, but not more than 5 years ago,"", ""more than 5 years ago, or"", ""Never?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""114"", ""104"", ""508"", ""409"", ""221"", ""59"", ""0"", ""6"", ""8550""]; Cumulative=[""114"", ""218"", ""726"", ""1135"", ""1356"", ""1415"", ""1415"", ""1421"", ""9971""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_I","HUQ071","HUQ071","Overnight hospital patient in last year","{During the past 12 months were you/{was} SP} a patient in a hospital overnight? Do not include an overnight stay in the emergency room.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""869"", ""9098"", ""0"", ""4"", ""0""]; Cumulative=[""869"", ""9967"", ""9967"", ""9971"", ""9971""]; Skip.to.Item=["""", ""HUQ085"", ""HUQ085"", ""HUQ085"", """"]"
"HUQ_I","HUD080","HUD080","#times overnite hospital patient/last yr","How many different times did {you/SP} stay in any hospital overnight or longer {during the past 12 months}? (Do not count total number of nights just total number of hospital admissions for stays which lasted 1 or more nights.)","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77777"", ""99999"", "".""]; Value.Description=[""1"", ""2"", ""3"", ""4"", ""5"", ""6 times or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""630"", ""141"", ""55"", ""18"", ""14"", ""10"", ""0"", ""1"", ""9102""]; Cumulative=[""630"", ""771"", ""826"", ""844"", ""858"", ""868"", ""868"", ""869"", ""9971""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
