"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"DBQ_E","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"DBQ_E","DBQ010","DBQ010","Ever breastfed or fed breastmilk","Now Im going to ask you some general questions about {SPs}  eating habits. Was {SP} ever breastfed or fed breastmilk?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1286"", ""614"", ""0"", ""7"", ""8242""]; Cumulative=[""1286"", ""1900"", ""1900"", ""1907"", ""10149""]; Skip.to.Item=["""", ""DBD040"", ""DBD040"", ""DBD040"", """"]"
"DBQ_E","DBD020","DBD020","Age started eating other foods(days)","How old was {SP} when {he/she} was first fed something other  than breastmilk or water?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 730"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1246"", ""38"", ""0"", ""2"", ""8863""]; Cumulative=[""1246"", ""1284"", ""1284"", ""1286"", ""10149""]; Skip.to.Item=["""", ""DBD085"", ""DBD085"", ""DBD085"", """"]"
"DBQ_E","DBD030","DBD030","Age stopped breastfeeding(days)","How old was {SP} when {he/she} completely stopped  breastfeeding or being fed breastmilk?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 1460"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Still breastfeeding"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1106"", ""141"", ""0"", ""0"", ""8902""]; Cumulative=[""1106"", ""1247"", ""1247"", ""1247"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBD040","DBD040","Age first fed formula daily(days)","How old was {SP} when {he/she} was first fed formula on a  daily basis?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 730"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Never on a daily basis"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1647"", ""215"", ""0"", ""6"", ""8281""]; Cumulative=[""1647"", ""1862"", ""1862"", ""1868"", ""10149""]; Skip.to.Item=["""", ""DBD060"", """", """", """"]"
"DBQ_E","DBD050","DBD050","Age stopped receiving formula(days)","How old was {SP} when {he/she} completely stopped drinking  formula?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 1460"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Still drinking formula"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1231"", ""407"", ""1"", ""14"", ""8496""]; Cumulative=[""1231"", ""1638"", ""1639"", ""1653"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBD060","DBD060","Age first fed milk daily basis(days)","How old was {SP} when {he/she} was first fed milk on a daily  basis?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 1825"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Never on a daily basis"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1405"", ""451"", ""0"", ""12"", ""8281""]; Cumulative=[""1405"", ""1856"", ""1856"", ""1868"", ""10149""]; Skip.to.Item=["""", ""DBD080"", """", """", """"]"
"DBQ_E","DBD072A","DBD072A","Type of milk first fed - whole milk","What type of milk was {SP} first fed on a daily basis? Was  it . . .","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""10"", ""77"", ""99"", "".""]; Value.Description=[""Whole or regular milk"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1115"", ""0"", ""7"", ""9027""]; Cumulative=[""1115"", ""1115"", ""1122"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBD072B","DBD072B","Type of milk first fed - 2% milk","What type of milk was {SP} first fed on a daily basis? Was  it . . .","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""11"", "".""]; Value.Description=[""2% fat or reduced-fat milk"", ""Missing""]; Count=[""234"", ""9915""]; Cumulative=[""234"", ""10149""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_E","DBD072C","DBD072C","Type of milk first fed - 1% milk","What type of milk was {SP} first fed on a daily basis? Was  it . . .","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""12"", "".""]; Value.Description=[""1% fat or low-fat milk (includes 0.5% fat milk or 
      low-fat milk not further specified),"", ""Missing""]; Count=[""11"", ""10138""]; Cumulative=[""11"", ""10149""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_E","DBD072D","DBD072D","Type of milk first fed - fat free milk","What type of milk was {SP} first fed on a daily basis? Was  it . . .","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""13"", "".""]; Value.Description=[""fat-free, skim or nonfat milk, or"", ""Missing""]; Count=[""8"", ""10141""]; Cumulative=[""8"", ""10149""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_E","DBD072U","DBD072U","Type of milk first fed - other","What type of milk was {SP} first fed on a daily basis? Was  it . . .","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""30"", "".""]; Value.Description=[""Another type?"", ""Missing""]; Count=[""59"", ""10090""]; Cumulative=[""59"", ""10149""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_E","DBD080","DBD080","Age started eating solid foods (days)","How old was {SP} when {he/she} started eating solid foods  [such as strained foods like baby food or any other non-liquid foods] on a  daily basis?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""3 to 730"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Never on a daily basis"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1698"", ""154"", ""0"", ""16"", ""8281""]; Cumulative=[""1698"", ""1852"", ""1852"", ""1868"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBD085","DBD085","CHECK ITEM","CHECK ITEM","Both males and females 0 YEARS - 150 YEARS",NA,NA
"DBQ_E","DBQ700","DBQ700","How healthy is the diet","Next I have some questions about {your/SP?s} eating habits.  In general how healthy is {your/his/her} overall diet? Would you say . .  .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Excellent"", ""Very good"", ""Good"", ""Fair"", ""Poor"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""584"", ""1429"", ""2667"", ""1501"", ""362"", ""1"", ""2"", ""3603""]; Cumulative=[""584"", ""2013"", ""4680"", ""6181"", ""6543"", ""6544"", ""6546"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBQ197","DBQ197","Past 30 day milk product consumption","Now Im going to ask a few questions about milk products. Do  not include their use in cooking. In the past 30 days how often did {you/SP}  have milk to drink or on {your/his/her} cereal? Please include chocolate and  other flavored milks as well as hot cocoa made with milk. Do not count small  amounts of milk added to coffee or tea. Would you say...","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Never"", ""Rarely-less than once a week"", ""Sometimes-once a week or more, but less than once a 
      day, or"", ""Often-once a day or more?"", ""Varied"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1240"", ""1023"", ""2160"", ""5202"", ""40"", ""1"", ""0"", ""483""]; Cumulative=[""1240"", ""2263"", ""4423"", ""9625"", ""9665"", ""9666"", ""9666"", ""10149""]; Skip.to.Item=[""DBD225"", """", """", """", """", ""DBD225"", ""DBD225"", """"]"
"DBQ_E","DBD222A","DBD222A","You drink whole or regular milk","What type of milk was it? Was it usually . . .","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""10"", ""77"", ""99"", "".""]; Value.Description=[""Whole or regular,"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3289"", ""0"", ""4"", ""6856""]; Cumulative=[""3289"", ""3289"", ""3293"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBD222B","DBD222B","You drink 2% fat milk","What type of milk was it? Was it usually . . .","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""11"", "".""]; Value.Description=[""2% fat or reduced-fat milk,"", ""Missing""]; Count=[""3435"", ""6714""]; Cumulative=[""3435"", ""10149""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_E","DBD222C","DBD222C","You drink 1% fat milk","What type of milk was it? Was it usually . . .","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""12"", "".""]; Value.Description=[""1% fat or low-fat milk (includes 0.5% fat milk or 
      low-fat milk not further specified),"", ""Missing""]; Count=[""773"", ""9376""]; Cumulative=[""773"", ""10149""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_E","DBD222D","DBD222D","You drink fat free/skim milk","What type of milk was it? Was it usually . . .","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""13"", "".""]; Value.Description=[""Skim, nonfat, or 0.5% fat milk (includes liquid or 
      reconstituted from dry),"", ""Missing""]; Count=[""870"", ""9279""]; Cumulative=[""870"", ""10149""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_E","DBD222U","DBD222U","You drink another type of milk","What type of milk was it? Was it usually . . .","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""30"", "".""]; Value.Description=[""Another type?"", ""Missing""]; Count=[""399"", ""9750""]; Cumulative=[""399"", ""10149""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_E","DBD225","DBD225",NA,NA,"Both males and females 1 YEARS - 150 YEARS",NA,NA
"DBQ_E","DBQ229","DBQ229","Regular milk use 5 times per week","The next question is about regular milk use. A regular milk  drinker is someone who uses any type of milk at least 5 times a week. Using  this definition which statement best describes {you/SP}?...","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""{I've/He's/She's} been a regular milk drinker for most 
      or all of {my/his/her} life, including {my/his/her} childhood"", ""{I've/He's/She's} never been a regular milk drinker;"", ""{My/His/Her} milk drinking has varied over {my/his/her} 
      life-sometimes {I've/he's/she's} been a regular milk drinker"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2504"", ""1466"", ""1962"", ""1"", ""2"", ""4214""]; Cumulative=[""2504"", ""3970"", ""5932"", ""5933"", ""5935"", ""10149""]; Skip.to.Item=["""", ""DBD265a"", """", ""DBD265a"", ""DBD265a"", """"]"
"DBQ_E","DBQ235A","DBQ235A","How often drank milk age 5-12","Now Im going to ask you how often {you/SP} drank milk at  different times in {your/his/her} life. How often did {you/SP} drink any type  of milk including milk added to cereal when {you were/s/he was} a child  between the ages of 5 and 12 years old? Would you say...","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Never"", ""Rarely-less than once a week"", ""Sometimes-once a week or more, but less than once a 
    day"", ""Often-once a day or more"", ""Varied"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""73"", ""179"", ""423"", ""3742"", ""4"", ""0"", ""45"", ""5683""]; Cumulative=[""73"", ""252"", ""675"", ""4417"", ""4421"", ""4421"", ""4466"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBQ235B","DBQ235B","How often drank milk age 13-17","Now Im going to ask you how often {you/SP} drank milk at  different times in {your/his/her} life. How often did {you/SP} drink any type  of milk including milk added to cereal when {you were/s/he was} a teenager  between the ages of 13 and 17 years old? Would you say...","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Never"", ""Rarely-less than once a week"", ""Sometimes-once a week or more, but less than once a 
    day"", ""Often-once a day or more"", ""Varied"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""102"", ""273"", ""867"", ""3186"", ""11"", ""0"", ""27"", ""5683""]; Cumulative=[""102"", ""375"", ""1242"", ""4428"", ""4439"", ""4439"", ""4466"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBQ235C","DBQ235C","How often drank milk age 18-35","Now Im going to ask you how often {you/SP} drank milk at  different times in {your/his/her} life. How often did {you/SP} drink any type  of milk including milk added to cereal when {you were/s/he was} a young adult  between the ages of 18 and 35 years old? Would you say...","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", ""."", ""0""]; Value.Description=[""Rarely-less than once a week"", ""Sometimes-once a week or more, but less than once a 
    day"", ""Often-once a day or more"", ""Varied"", ""Refused"", ""Don't know"", ""Missing"", ""Never""]; Count=[""520"", ""1271"", ""2412"", ""65"", ""0"", ""11"", ""5683"", ""187""]; Cumulative=[""707"", ""1978"", ""4390"", ""4455"", ""4455"", ""4466"", ""10149"", ""187""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBD265a","DBD265a",NA,NA,"Both males and females 20 YEARS - 150 YEARS",NA,NA
"DBQ_E","DBQ301","DBQ301","Community/Government meals delivered","The next questions are about meals provided by community or  government programs. In the past 12 months did {you/SP} receive any meals  delivered to {your/his/her} home from community programs Meals on Wheels  or any other programs?","Both males and females 60 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""72"", ""2080"", ""1"", ""0"", ""7996""]; Cumulative=[""72"", ""2152"", ""2153"", ""2153"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBQ330","DBQ330","Eat meals at Community/Senior center","In the past 12 months did {you/SP} go to a community program  or senior center to eat prepared meals?","Both males and females 60 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""118"", ""2034"", ""1"", ""0"", ""7996""]; Cumulative=[""118"", ""2152"", ""2153"", ""2153"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBD355","DBD355",NA,NA,"Both males and females 1 YEARS - 150 YEARS",NA,NA
"DBQ_E","DBQ360","DBQ360","Attend kindergarten thru high school","During the school year {do you/does SP} attend a  kindergarten grade school junior or high school?","Both males and females 4 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2442"", ""472"", ""0"", ""0"", ""7235""]; Cumulative=[""2442"", ""2914"", ""2914"", ""2914"", ""10149""]; Skip.to.Item=["""", ""DBD895"", ""DBD895"", ""DBD895"", """"]"
"DBQ_E","DBQ370","DBQ370","School serves school lunches","Does {your/SPs} school serve school lunches? These are  complete lunches that cost the same every day.","Both males and females 4 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2312"", ""129"", ""0"", ""1"", ""7707""]; Cumulative=[""2312"", ""2441"", ""2441"", ""2442"", ""10149""]; Skip.to.Item=["""", ""DBQ400"", ""DBQ400"", ""DBQ400"", """"]"
"DBQ_E","DBD381","DBD381","# of times/week get school lunch","During the school year about how many times a week {do  you/does SP} usually get a complete school lunch?","Both males and females 4 YEARS - 19 YEARS",NA,"Code.or.Value=[""1 to 5"", ""0"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""None"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2016"", ""294"", ""0"", ""2"", ""7837""]; Cumulative=[""2016"", ""2310"", ""2310"", ""2312"", ""10149""]; Skip.to.Item=["""", ""DBQ400"", ""DBQ400"", ""DBQ400"", """"]"
"DBQ_E","DBQ390","DBQ390","School lunch free reduced or full price","{Do you/Does SP} get these lunches free at a reduced price  or {do you/does he/she} pay full price?","Both males and females 4 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Free"", ""Reduced price"", ""Full price"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1177"", ""229"", ""609"", ""0"", ""1"", ""8133""]; Cumulative=[""1177"", ""1406"", ""2015"", ""2015"", ""2016"", ""10149""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_E","DBQ400","DBQ400","School serve complete breakfast each day","Does {your/SPs} school serve a complete breakfast that costs  the same every day?","Both males and females 4 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1984"", ""408"", ""0"", ""50"", ""7707""]; Cumulative=[""1984"", ""2392"", ""2392"", ""2442"", ""10149""]; Skip.to.Item=["""", ""DBQ422"", ""DBQ422"", ""DBQ422"", """"]"
