"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"PFQ_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 5 YEARS - 150 YEARS",NA,NA
"PFQ_F","PFQ020","PFQ020","Crawl walk run play limitations","{Do you/Does SP} have an impairment or health problem that limits {your/his/her} ability to {walk run or play} {walk or run}?","Both males and females 5 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""133"", ""2663"", ""0"", ""1"", ""6219""]; Cumulative=[""133"", ""2796"", ""2796"", ""2797"", ""9016""]; Skip.to.Item=["""", ""PFQ035a"", ""PFQ035a"", ""PFQ035a"", """"]"
"PFQ_F","PFQ030","PFQ030","Long term impairment/health problem","Is this an impairment or health problem that has lasted or is expected to last 12 months or longer?","Both males and females 5 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""110"", ""15"", ""0"", ""8"", ""8883""]; Cumulative=[""110"", ""125"", ""125"", ""133"", ""9016""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_F","PFQ035A","PFQ035A",NA,NA,"Both males and females 5 YEARS - 19 YEARS",NA,NA
"PFQ_F","PFQ041","PFQ041","Receive Special Ed or Early Intervention","Does {SP} receive Special Education or Early Intervention Services?","Both males and females 5 YEARS - 17 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""253"", ""2234"", ""0"", ""2"", ""6527""]; Cumulative=[""253"", ""2487"", ""2487"", ""2489"", ""9016""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_F","PFQ049","PFQ049","Limitations keeping you from working","The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold [or pregnancy]. Does a physical mental or emotional problem now keep {you/SP} from working at a job or business?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""879"", ""5337"", ""0"", ""2"", ""2798""]; Cumulative=[""879"", ""6216"", ""6216"", ""6218"", ""9016""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_F","PFQ051","PFQ051","Limited in amount of work you can do","{Are you/Is SP} limited in the kind or amount of work {you/s/he} can do because of a physical mental or emotional problem?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1322"", ""4894"", ""0"", ""2"", ""2798""]; Cumulative=[""1322"", ""6216"", ""6216"", ""6218"", ""9016""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_F","PFQ054","PFQ054","Need special equipment to walk","Because of a health problem {do you/does SP} have difficulty walking without using any special equipment?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""596"", ""5621"", ""0"", ""1"", ""2798""]; Cumulative=[""596"", ""6217"", ""6217"", ""6218"", ""9016""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_F","PFQ057","PFQ057","Experience confusion/memory problems","{Are you/Is SP} limited in any way because of difficulty remembering or because {you/s/he} experience{s} periods of confusion?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""496"", ""5720"", ""0"", ""2"", ""2798""]; Cumulative=[""496"", ""6216"", ""6216"", ""6218"", ""9016""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_F","PFQ058","PFQ058",NA,NA,"Both males and females 20 YEARS - 150 YEARS",NA,NA
"PFQ_F","PFQ059","PFQ059","Physical mental emotional limitations","{Are you/Is SP} limited in any way in any activity because of a physical mental or emotional problem?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""94"", ""4519"", ""0"", ""0"", ""4403""]; Cumulative=[""94"", ""4613"", ""4613"", ""4613"", ""9016""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_F","PFQ059A","PFQ059A",NA,NA,"Both males and females 20 YEARS - 150 YEARS",NA,NA
