"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"ECQ_I","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 15 YEARS",NA,NA
"ECQ_I","ECD010","ECD010","Mothers age when born","First I have some questions about {SP NAMEs} birth. How old was {SP NAMEs} biological mother when {s/he} was born?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""15 to 44"", ""14"", ""45"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""14 years or younger"", ""45 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3565"", ""9"", ""11"", ""7"", ""52"", ""0""]; Cumulative=[""3565"", ""3574"", ""3585"", ""3592"", ""3644"", ""3644""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_I","ECQ020","ECQ020","Mother smoked when pregnant","Did {SP NAMEs} biological mother smoke at any time while she was pregnant with {him/her}?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""337"", ""3267"", ""1"", ""39"", ""0""]; Cumulative=[""337"", ""3604"", ""3605"", ""3644"", ""3644""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_I","ECD070A","ECD070A","Weight at birth pounds","How much did {SP NAME} weigh at birth?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""4 to 10"", ""3"", ""11"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""3 pounds or less"", ""11 pounds or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3436"", ""80"", ""10"", ""2"", ""116"", ""0""]; Cumulative=[""3436"", ""3516"", ""3526"", ""3528"", ""3644"", ""3644""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_I","ECD070B","ECD070B","Weight at birth ounces","How much did {SP NAME} weigh at birth?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""0 to 15"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3526"", ""2"", ""116"", ""0""]; Cumulative=[""3526"", ""3528"", ""3644"", ""3644""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_I","ECQ075","ECQ075",NA,NA,"Both males and females 0 YEARS - 15 YEARS",NA,NA
"ECQ_I","ECQ080","ECQ080","Weight more/less than 5.5 lbs","Did {SP NAME} weigh . . .","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""More than 5-1/2 lbs. (2500 g), or"", ""Less than 5-1/2 lbs. (2500 g)?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""82"", ""7"", ""1"", ""28"", ""3526""]; Cumulative=[""82"", ""89"", ""90"", ""118"", ""3644""]; Skip.to.Item=["""", ""ECQ095"", ""ECQ095"", ""ECQ095"", """"]"
"ECQ_I","ECQ090","ECQ090","Weight more/less than 9.0 lbs","Did {SP NAME} weigh . . .","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""More than 9 lbs. (4100 g), or"", ""Less than 9 lbs. (4100 g)?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5"", ""74"", ""0"", ""3"", ""3562""]; Cumulative=[""5"", ""79"", ""79"", ""82"", ""3644""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_I","ECQ095","ECQ095",NA,NA,"Both males and females 0 YEARS - 15 YEARS",NA,NA
"ECQ_I","WHQ030E","WHQ030E","How do you consider your childs weight","How do you consider {SP} weight?","Both males and females 2 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Overweight"", ""Underweight"", ""About the right weight"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""382"", ""197"", ""2375"", ""0"", ""1"", ""689""]; Cumulative=[""382"", ""579"", ""2954"", ""2954"", ""2955"", ""3644""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_I","MCQ080E","MCQ080E","Your child was overweight","Has a doctor or health professional ever told you that {SP} was overweight?","Both males and females 2 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""323"", ""2627"", ""0"", ""5"", ""689""]; Cumulative=[""323"", ""2950"", ""2950"", ""2955"", ""3644""]; Skip.to.Item=["""", ""End of Section"", ""End of Section"", ""End of Section"", """"]"
"ECQ_I","ECQ150","ECQ150","Help your child control weight","Are you now doing anything to help {SP} control {his/her} weight?","Both males and females 2 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""260"", ""63"", ""0"", ""0"", ""3321""]; Cumulative=[""260"", ""323"", ""323"", ""323"", ""3644""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
