"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"CBQPFC_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 15 YEARS",NA,NA
"CBQPFC_F","CBQ502","CBQ502","Hand card booklet available","You will need the green hand card booklet that is in the same bag as the food measuring guides we used for your dietary phone interview. Ill wait while you locate it. Do you have it?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2054"", ""396"", ""0"", ""0"", ""495""]; Cumulative=[""2054"", ""2450"", ""2450"", ""2450"", ""2945""]; Skip.to.Item=[""CBQ505"", """", """", """", """"]"
"CBQPFC_F","CBQ503","CBQ503","A package with food label available","Lets go ahead with the interview anyway. Do you have a cereal box can or package of food with a food label on the back or the side that you can use for this interview? Ill wait while you locate it.","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""267"", ""129"", ""0"", ""0"", ""2549""]; Cumulative=[""267"", ""396"", ""396"", ""396"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ505","CBQ505","Eat at fast food/pizza places","{Great. Ill tell you when you will need it.} For the first few questions please answer yes or no. In the past 12 months did you buy food from fast food or pizza places?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2179"", ""271"", ""0"", ""0"", ""495""]; Cumulative=[""2179"", ""2450"", ""2450"", ""2450"", ""2945""]; Skip.to.Item=["""", ""CBQ550"", """", """", """"]"
"CBQPFC_F","CBQ510","CBQ510","Fast food/Pizza cheaper than cooking","Im going to read several reasons why you might buy food from fast food or pizza places instead of cooking at home. First do you buy food from fast food or pizza places because it is cheaper than cooking at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""7"", ""9"", ""."", ""1"", ""2""]; Value.Description=[""Refused"", ""Don't know"", ""Missing"", ""Yes"", ""No""]; Count=[""0"", ""0"", ""766"", ""321"", ""1858""]; Cumulative=[""2179"", ""2179"", ""2945"", ""321"", ""2179""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ515","CBQ515","Fast food/Pizza more nutritious","Do you buy food from fast food or pizza places because the foods there are more nutritious than foods cooked at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""35"", ""2144"", ""0"", ""0"", ""766""]; Cumulative=[""35"", ""2179"", ""2179"", ""2179"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ520","CBQ520","Fast food/Pizza tastes better","Do you buy food from fast food or pizza places because the foods there taste better than foods cooked at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""206"", ""1973"", ""0"", ""0"", ""766""]; Cumulative=[""206"", ""2179"", ""2179"", ""2179"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ525","CBQ525","Fast food/Pizza more convenient","Do you buy food from fast food or pizza places because it is more convenient than cooking at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1615"", ""564"", ""0"", ""0"", ""766""]; Cumulative=[""1615"", ""2179"", ""2179"", ""2179"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ530","CBQ530","Eat at fast food places to socialize","Do you eat at fast food or pizza places instead of cooking at home to socialize with family and friends?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1038"", ""1141"", ""0"", ""0"", ""766""]; Cumulative=[""1038"", ""2179"", ""2179"", ""2179"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ535","CBQ535","Saw nutrition info on fast food menu","The last time when you ate out or bought food at a fast-food or pizza place did you see nutrition or health information about any foods on the menu?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""550"", ""1618"", ""0"", ""11"", ""766""]; Cumulative=[""550"", ""2168"", ""2168"", ""2179"", ""2945""]; Skip.to.Item=["""", ""CBQ545"", ""CBQ545"", ""CBQ545"", """"]"
"CBQPFC_F","CBQ540","CBQ540","Used nutrition info to choose fast foods","Did you use the information in deciding which foods to buy?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""227"", ""320"", ""0"", ""3"", ""2395""]; Cumulative=[""227"", ""547"", ""547"", ""550"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ545","CBQ545","Would use fast food nutrition info","{Please open your hand card booklet and turn to hand card 1 to answer the next question.} If nutrition or health information were readily available in fast food or pizza places would you use it often sometimes rarely or never in deciding what to order?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Often"", ""Sometimes"", ""Rarely"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""635"", ""938"", ""441"", ""163"", ""0"", ""2"", ""766""]; Cumulative=[""635"", ""1573"", ""2014"", ""2177"", ""2177"", ""2179"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ550","CBQ550","Eat at restaurants w/ waiter","[For the following questions please answer yes or no.] In the past 12 months did you eat at a restaurant with waiter or waitress service?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1870"", ""580"", ""0"", ""0"", ""495""]; Cumulative=[""1870"", ""2450"", ""2450"", ""2450"", ""2945""]; Skip.to.Item=["""", ""CBQ595"", """", """", """"]"
"CBQPFC_F","CBQ555","CBQ555","Restaurants cheaper than cooking","Im going to read several reasons why you might eat at a restaurant with a waiter or waitress instead of cooking at home. First do you eat at a restaurant with a waiter or waitress because it is cheaper than cooking at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""86"", ""1784"", ""0"", ""0"", ""1075""]; Cumulative=[""86"", ""1870"", ""1870"", ""1870"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ560","CBQ560","Restaurant foods more nutritious","Do you eat at a restaurant (with a waiter or waitress) because the foods there are more nutritious than foods cooked at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""23"", ""1847"", ""0"", ""0"", ""1075""]; Cumulative=[""23"", ""1870"", ""1870"", ""1870"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ565","CBQ565","Restaurant foods taste better","Do you eat at a restaurant (with a waiter or waitress) because the foods there taste better than foods cooked at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""455"", ""1412"", ""0"", ""3"", ""1075""]; Cumulative=[""455"", ""1867"", ""1867"", ""1870"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ570","CBQ570","Restaurants more convenient","Do you eat at a restaurant (with a waiter or waitress) because it is more convenient than cooking at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1180"", ""685"", ""2"", ""3"", ""1075""]; Cumulative=[""1180"", ""1865"", ""1867"", ""1870"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ575","CBQ575","Eat at restaurants to socialize","Do you eat at a restaurant (with a waiter or waitress) instead of cooking at home to socialize with family and friends?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1500"", ""370"", ""0"", ""0"", ""1075""]; Cumulative=[""1500"", ""1870"", ""1870"", ""1870"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ580","CBQ580","Saw nutrition info on restaurant menu","The last time you ate at a restaurant with a waiter or waitress did you see nutrition or health information about any foods on the menu?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""387"", ""1481"", ""0"", ""2"", ""1075""]; Cumulative=[""387"", ""1868"", ""1868"", ""1870"", ""2945""]; Skip.to.Item=["""", ""CBQ590"", ""CBQ590"", ""CBQ590"", """"]"
"CBQPFC_F","CBQ585","CBQ585","Used nutrition info in restaurant","Did you use the information in deciding which foods to buy?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""231"", ""156"", ""0"", ""0"", ""2558""]; Cumulative=[""231"", ""387"", ""387"", ""387"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ590","CBQ590","Would use restaurant nutrition info","{Please look at hand card 1 [again].} If nutrition information were readily available in restaurants with a waiter or waitress would you use it often sometimes rarely or never in deciding what to order?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Often"", ""Sometimes"", ""Rarely"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""600"", ""755"", ""342"", ""173"", ""0"", ""0"", ""1075""]; Cumulative=[""600"", ""1355"", ""1697"", ""1870"", ""1870"", ""1870"", ""2945""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_F","CBQ595","CBQ595","Heard of MyPyramid","Next Im going to ask a few questions about the nutritional guidelines recommended for Americans by the federal government. Have you heard of My Pyramid?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1446"", ""1001"", ""0"", ""3"", ""495""]; Cumulative=[""1446"", ""2447"", ""2447"", ""2450"", ""2945""]; Skip.to.Item=[""CBQ605"", """", """", """", """"]"
"CBQPFC_F","CBQ600","CBQ600","Heard of Food Pyramid","Have you heard of the Food Pyramid or the Food Guide Pyramid?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""660"", ""344"", ""0"", ""0"", ""1941""]; Cumulative=[""660"", ""1004"", ""1004"", ""1004"", ""2945""]; Skip.to.Item=[""CBQ610"", ""DBQ890"", ""DBQ890"", ""DBQ890"", """"]"
