"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"PFQ","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 120 YEARS",NA,NA
"PFQ","PFQ010","PFQ010","Physical mental emotional limitations","The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold. Is {SP} limited in the kind or amount of play activities {he/she} can do because of a physical mental or emotional problem?","Both males and females 1 YEARS - 4 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""22"", ""889"", ""0"", ""0"", ""8582""]; Cumulative=[""22"", ""911"", ""911"", ""911"", ""9493""]; Skip.to.Item=["""", ""PFQ020"", ""PFQ020"", ""PFQ020"", """"]"
"PFQ","PFQ015","PFQ015","Able to take part in most type of play","Is {SP} able to take part at all in the usual kinds of play activities done by most children {his/her} age?","Both males and females 1 YEARS - 4 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""18"", ""4"", ""0"", ""0"", ""9471""]; Cumulative=[""18"", ""22"", ""22"", ""22"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ020","PFQ020","Crawl walk run play limitations","{Do you/Does SP} have an impairment or health problem that limits {your/his/her} ability to {crawl walk or play} {walk run or play} {walk or run}?","Both males and females 1 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""161"", ""4448"", ""0"", ""0"", ""4884""]; Cumulative=[""161"", ""4609"", ""4609"", ""4609"", ""9493""]; Skip.to.Item=["""", ""PFQ035"", ""PFQ035"", ""PFQ035"", """"]"
"PFQ","PFQ030","PFQ030","Long term impairment/health problem","Is this an impairment or health problem that has lasted or is expected to last 12 months or longer?","Both males and females 1 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""128"", ""26"", ""0"", ""7"", ""9332""]; Cumulative=[""128"", ""154"", ""154"", ""161"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ035","PFQ035",NA,NA,"Both males and females 1 YEARS - 19 YEARS",NA,NA
"PFQ","PFQ040","PFQ040","Receive Special Ed or Early Intervention","Does {SP} receive Special Education or Early Intervention Services?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""265"", ""3176"", ""0"", ""3"", ""6049""]; Cumulative=[""265"", ""3441"", ""3441"", ""3444"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ048","PFQ048","Limitations keeping you from working","The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold [or pregnancy]. Does a physical mental or emotional problem now keep {you/SP} from working at a job or business?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""596"", ""4280"", ""0"", ""2"", ""4615""]; Cumulative=[""596"", ""4876"", ""4876"", ""4878"", ""9493""]; Skip.to.Item=["""", ""PFQ056"", ""PFQ056"", ""PFQ056"", """"]"
"PFQ","PFQ050","PFQ050","Limited in amount of work you can do","{Are you/Is SP} limited in the kind or amount of work {you/s/he} can do because of a physical mental or emotional problem?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""547"", ""46"", ""0"", ""3"", ""8897""]; Cumulative=[""547"", ""593"", ""593"", ""596"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ055","PFQ055","Need special equipment to walk","Because of a health problem {do you/does SP} have difficulty walking without using any special equipment?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""234"", ""361"", ""0"", ""1"", ""8897""]; Cumulative=[""234"", ""595"", ""595"", ""596"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ056","PFQ056","Experience confusion/memory problems","{Are you/Is SP} limited in any way because of difficulty remembering or because {you/s/he} experience{s} periods of confusion?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""417"", ""4459"", ""0"", ""2"", ""4615""]; Cumulative=[""417"", ""4876"", ""4876"", ""4878"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ058","PFQ058",NA,NA,"Both males and females 20 YEARS - 120 YEARS",NA,NA
"PFQ","PFQ059","PFQ059","Physical mental emotional limitations","{Are you/Is SP} limited in any way in any activity because of a physical mental or emotional problem?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""287"", ""3779"", ""1"", ""1"", ""5425""]; Cumulative=[""287"", ""4066"", ""4067"", ""4068"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ059A","PFQ059A",NA,NA,"Both males and females 20 YEARS - 120 YEARS",NA,NA
"PFQ","PFQ060a","PFQ060a","Managing money difficulty","The next questions ask about difficulties {you/SP} may have doing certain activities because of a health problem. By health problem we mean any long-term physical mental or emotional problem or illness {not including pregnancy}. By {yourself/himself /herself} and without using any special equipment how much difficulty {do you/does SP} have . . .managing {your/his/her} money [such as keeping track of {your/his/her} expenses or paying bills]?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""No difficulty"", ""Some difficulty"", ""Much difficulty"", ""Unable to do"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1898"", ""189"", ""55"", ""113"", ""0"", ""8"", ""7230""]; Cumulative=[""1898"", ""2087"", ""2142"", ""2255"", ""2255"", ""2263"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ060b","PFQ060b","Walking for a quarter mile difficulty","By {yourself/himself/herself} and without using any special equipment how much difficulty {do you/does SP} have . . .walking for a quarter of a mile [that is about 2 or 3 blocks]?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""No difficulty"", ""Some difficulty"", ""Much difficulty"", ""Unable to do"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1347"", ""367"", ""155"", ""155"", ""0"", ""5"", ""7464""]; Cumulative=[""1347"", ""1714"", ""1869"", ""2024"", ""2024"", ""2029"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ060c","PFQ060c","Walking up ten steps difficulty","By {yourself/himself/herself} and without using any special equipment how much difficulty {do you/does SP} have . . .walking up 10 steps without resting?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""No difficulty"", ""Some difficulty"", ""Much difficulty"", ""Unable to do"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1449"", ""367"", ""112"", ""93"", ""0"", ""8"", ""7464""]; Cumulative=[""1449"", ""1816"", ""1928"", ""2021"", ""2021"", ""2029"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ060d","PFQ060d","Stooping crouching kneeling difficulty","By {yourself/himself/herself} and without using any special equipment how much difficulty {do you/does SP} have . . .stooping crouching or kneeling?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""No difficulty"", ""Some difficulty"", ""Much difficulty"", ""Unable to do"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1066"", ""632"", ""310"", ""254"", ""0"", ""1"", ""7230""]; Cumulative=[""1066"", ""1698"", ""2008"", ""2262"", ""2262"", ""2263"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ060e","PFQ060e","Lifting or carrying difficulty","By {yourself/himself/herself} and without using any special equipment how much difficulty {do you/does SP} have . . .lifting or carrying something as heavy as 10 pounds [like a sack of potatoes or rice]?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""No difficulty"", ""Some difficulty"", ""Much difficulty"", ""Unable to do"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1510"", ""362"", ""143"", ""244"", ""0"", ""4"", ""7230""]; Cumulative=[""1510"", ""1872"", ""2015"", ""2259"", ""2259"", ""2263"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ060f","PFQ060f","House chore difficulty","By {yourself/himself/herself} and without using any special equipment how much difficulty {do you/does SP} have . . .doing chores around the house [like vacuuming sweeping dusting or straightening up]?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""No difficulty"", ""Some difficulty"", ""Much difficulty"", ""Unable to do"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1514"", ""422"", ""155"", ""169"", ""0"", ""3"", ""7230""]; Cumulative=[""1514"", ""1936"", ""2091"", ""2260"", ""2260"", ""2263"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ","PFQ060g","PFQ060g","Preparing meals difficulty","By {yourself/himself/herself} and without using any special equipment how much difficulty {do you/does SP} have . . .preparing {your/his/her} own meals?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""No difficulty"", ""Some difficulty"", ""Much difficulty"", ""Unable to do"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1892"", ""183"", ""66"", ""114"", ""0"", ""8"", ""7230""]; Cumulative=[""1892"", ""2075"", ""2141"", ""2255"", ""2255"", ""2263"", ""9493""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
