"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"SMQRTU_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 12 YEARS - 150 YEARS",NA,NA
"SMQRTU_D","SMQ680","SMQ680","Used tobacco/nicotine last 5 days?","The following questions ask about use of tobacco or nicotine products in the past 5 days. During the past 5 days did {you/he/she} use any product containing nicotine including cigarettes pipes cigars chewing tobacco snuff nicotine patches nicotine gum or any other product containing nicotine?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1383"", ""4987"", ""2"", ""0"", ""608""]; Cumulative=[""1383"", ""6370"", ""6372"", ""6372"", ""6980""]; Skip.to.Item=["""", ""SMAQUEX"", ""SMAQUEX"", ""SMAQUEX"", """"]"
"SMQRTU_D","SMQ690A","SMQ690A","Used last 5 days - Cigarettes","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""77"", ""99"", "".""]; Value.Description=[""Cigarettes"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1184"", ""1"", ""1"", ""5794""]; Cumulative=[""1184"", ""1185"", ""1186"", ""6980""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_D","SMQ690B","SMQ690B","Used last 5 days - Pipes","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""2"", "".""]; Value.Description=[""Pipes"", ""Missing""]; Count=[""19"", ""6961""]; Cumulative=[""19"", ""6980""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_D","SMQ690C","SMQ690C","Used last 5 days - Cigars","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""3"", "".""]; Value.Description=[""Cigars"", ""Missing""]; Count=[""141"", ""6839""]; Cumulative=[""141"", ""6980""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_D","SMQ690D","SMQ690D","Used last 5 days - Chewing tobacco","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""4"", "".""]; Value.Description=[""Chewing tobacco"", ""Missing""]; Count=[""64"", ""6916""]; Cumulative=[""64"", ""6980""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_D","SMQ690E","SMQ690E","Used last 5 days - Snuff","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""5"", "".""]; Value.Description=[""Snuff"", ""Missing""]; Count=[""31"", ""6949""]; Cumulative=[""31"", ""6980""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_D","SMQ690F","SMQ690F","Used last 5 days - Patch gum other","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""6"", "".""]; Value.Description=[""Nicotine patches, gum, or other nicotine product"", ""Missing""]; Count=[""15"", ""6965""]; Cumulative=[""15"", ""6980""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_D","SMQ700","SMQ700",NA,NA,"Both males and females 12 YEARS - 150 YEARS",NA,NA
"SMQRTU_D","SMQ710","SMQ710","# days smoked cigarettes last 5 days","During the past 5 days {including today} on how many days did {you/he/she} smoke cigarettes?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 5"", ""7"", ""9"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1184"", ""0"", ""0"", ""5796""]; Cumulative=[""1184"", ""1184"", ""1184"", ""6980""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_D","SMQ720","SMQ720","# cigarettes smoked per day","During the past 5 days on the days {you/he/she} smoked how many cigarettes did {you/he/she} smoke each day?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 60"", ""95"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""95 cigarettes or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1182"", ""0"", ""1"", ""1"", ""5796""]; Cumulative=[""1182"", ""1182"", ""1183"", ""1184"", ""6980""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_D","SMQ725","SMQ725","When did resp. smoke last cigarette?","When did {you/he/she} smoke {your/his/her} last cigarette? Was it...","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Today"", ""Yesterday"", ""3 to 5 days ago"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""851"", ""252"", ""81"", ""0"", ""0"", ""5796""]; Cumulative=[""851"", ""1103"", ""1184"", ""1184"", ""1184"", ""6980""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_D","SMQ740","SMQ740","# days smoked pipe over last 5 days","During the past 5 days (including today) on how many days did {you/he/she} smoke a pipe?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 5"", ""7"", ""9"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""19"", ""0"", ""0"", ""6961""]; Cumulative=[""19"", ""19"", ""19"", ""6980""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_D","SMQ750","SMQ750","# pipes smoked per day - last 5 days","During the past 5 days on the days did {you/he/she} smoked a pipe how many pipes did {you/he/she} smoke each day?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 12"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""19"", ""0"", ""0"", ""6961""]; Cumulative=[""19"", ""19"", ""19"", ""6980""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_D","SMQ755","SMQ755","When did resp. smoke last pipe?","When did {you/he/she} smoke {your/his/her} last pipe? Was it...","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Today"", ""Yesterday"", ""3 to 5 days ago"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5"", ""8"", ""6"", ""0"", ""0"", ""6961""]; Cumulative=[""5"", ""13"", ""19"", ""19"", ""19"", ""6980""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
