"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"OHQ_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"OHQ_G","OHQ030","OHQ030","When did you last visit a dentist","The next questions are about {your/SPs} teeth and gums. About how long has it been since {you/SP} last visited a dentist? Include all types of dentists such as orthodontists oral surgeons and all other dental specialists as well as dental hygienists.","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""77"", ""99"", ""."", ""1""]; Value.Description=[""More than 6 months, but not more than 1 year ago"", ""More than 1 year, but not more than 2 years ago"", ""More than 2 years, but not more than 3 years ago"", ""More than 3 years, but not more than 5 years ago"", ""More than 5 years ago"", ""Never have been"", ""Refused"", ""Don't know"", ""Missing"", ""6 months or less""]; Count=[""1494"", ""1050"", ""507"", ""483"", ""903"", ""684"", ""1"", ""22"", ""1"", ""4219""]; Cumulative=[""5713"", ""6763"", ""7270"", ""7753"", ""8656"", ""9340"", ""9341"", ""9363"", ""9364"", ""4219""]; Skip.to.Item=["""", """", """", """", """", ""OHQ605"", """", """", """", """"]"
"OHQ_G","OHQ033","OHQ033","Main reason for last dental visit","What was the main reason {you/SP} last visited the dentist?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Went in on own for check-up, examination, or cleaning"", ""Was called in by the dentist for check-up, examination, or cleaning"", ""Something was wrong, bothering or hurting {me/SP}"", ""Went for treatment of a condition that dentist discovered at earlier checkup or examination"", ""Other"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5404"", ""221"", ""1608"", ""1192"", ""220"", ""1"", ""33"", ""685""]; Cumulative=[""5404"", ""5625"", ""7233"", ""8425"", ""8645"", ""8646"", ""8679"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHQ_G","OHQ770","OHQ770","Past yr need dental but couldnt get it","During the past 12 months was there a time when (you/SP) needed dental care but could not get it at that time?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1404"", ""7272"", ""1"", ""2"", ""685""]; Cumulative=[""1404"", ""8676"", ""8677"", ""8679"", ""9364""]; Skip.to.Item=["""", ""OHQ605"", ""OHQ605"", ""OHQ605"", """"]"
"OHQ_G","OHQ780A","OHQ780A","Could not afford the cost","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""10"", ""77"", ""99"", "".""]; Value.Description=[""Could not afford the cost"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1089"", ""0"", ""0"", ""8275""]; Cumulative=[""1089"", ""1089"", ""1089"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OHQ_G","OHQ780B","OHQ780B","Did not want to spend the money","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""11"", "".""]; Value.Description=[""Did not want to spend the money"", ""Missing""]; Count=[""71"", ""9293""]; Cumulative=[""71"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780C","OHQ780C","Insurance did not cover procedures","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""12"", "".""]; Value.Description=[""Insurance did not cover recommended procedure"", ""Missing""]; Count=[""239"", ""9125""]; Cumulative=[""239"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780D","OHQ780D","Dental office is too far away","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""13"", "".""]; Value.Description=[""Dental office is too far away"", ""Missing""]; Count=[""27"", ""9337""]; Cumulative=[""27"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780E","OHQ780E","Office not open at convenient time","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""14"", "".""]; Value.Description=[""Dental office not open at convenient time"", ""Missing""]; Count=[""38"", ""9326""]; Cumulative=[""38"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780F","OHQ780F","Another dentist recommended not doing it","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""15"", "".""]; Value.Description=[""Another dentist recommended not doing it"", ""Missing""]; Count=[""0"", ""9364""]; Cumulative=[""0"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780G","OHQ780G","Afraid or do not like dentists","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""16"", "".""]; Value.Description=[""Afraid or do not like dentists"", ""Missing""]; Count=[""74"", ""9290""]; Cumulative=[""74"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780H","OHQ780H","Unable to take time off from work","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""17"", "".""]; Value.Description=[""Unable to take time off from work"", ""Missing""]; Count=[""59"", ""9305""]; Cumulative=[""59"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780I","OHQ780I","Too busy","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""18"", "".""]; Value.Description=[""Too busy"", ""Missing""]; Count=[""55"", ""9309""]; Cumulative=[""55"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780J","OHQ780J","Expected dental problems to go away","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""19"", "".""]; Value.Description=[""I did not think anything serious was wrong - expected dental problems to go away"", ""Missing""]; Count=[""31"", ""9333""]; Cumulative=[""31"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ780K","OHQ780K","Other","What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""20"", "".""]; Value.Description=[""Other"", ""Missing""]; Count=[""117"", ""9247""]; Cumulative=[""117"", ""9364""]; Skip.to.Item=[""NA"", ""NA""]"
"OHQ_G","OHQ605","OHQ605",NA,NA,"Both males and females 1 YEARS - 150 YEARS",NA,NA
"OHQ_G","OHQ610","OHQ610","Told benefits of giving up cigarettes","In the past 12 months did a dentist hygienist or other dental professional have a direct conversation with {you/SP} about... ...the benefits of giving up cigarettes or other types of tobacco to improve {your/SPs} dental health?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""383"", ""3028"", ""0"", ""5"", ""5948""]; Cumulative=[""383"", ""3411"", ""3411"", ""3416"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
