"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"WHQ_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_C","WHD010","WHD010","Current self-reported height (inches)","These next questions ask about {your/SPs} height and weight at different times in {your/his/her} life. How tall {are you/is SP} without shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""48 to 83"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6080"", ""1"", ""80"", ""52""]; Cumulative=[""6080"", ""6081"", ""6161"", ""6213""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_C","WHD020","WHD020","Current self-reported weight (pounds)","How much {do you/does SP} weigh without clothes or shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""7777"", ""9999"", ""."", ""80 to 400""]; Value.Description=[""Refused"", ""Don't know"", ""Missing"", ""Range of Values""]; Count=[""2"", ""48"", ""47"", ""6116""]; Cumulative=[""6118"", ""6166"", ""6213"", ""6116""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_C","WHQ030","WHQ030","How do you consider your weight","{Do you/Does SP} consider {your/his/her}self now to be . . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Overweight,"", ""Underweight, or"", ""About the right weight?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2971"", ""419"", ""2810"", ""2"", ""11"", ""0""]; Cumulative=[""2971"", ""3390"", ""6200"", ""6202"", ""6213"", ""6213""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_C","WHQ040","WHQ040","Like to weigh more less or same","Would {you/SP} like to weigh . . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""More,"", ""Less, or"", ""Stay about the same?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""593"", ""3354"", ""2253"", ""1"", ""12"", ""0""]; Cumulative=[""593"", ""3947"", ""6200"", ""6201"", ""6213"", ""6213""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_C","WHD050","WHD050","Self-reported weight-1 yr ago (pounds)","How much did {you/SP} weigh a year ago?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""55 to 415"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6121"", ""2"", ""56"", ""34""]; Cumulative=[""6121"", ""6123"", ""6179"", ""6213""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_C","WHQ055","WHQ055","Check Item","","Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_C","WHQ060","WHQ060","Weight change intentional","Was the change between {your/SPs} current weight and {your/his/her} weight a year ago intentional?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""608"", ""441"", ""0"", ""5"", ""5159""]; Cumulative=[""608"", ""1049"", ""1049"", ""1054"", ""6213""]; Skip.to.Item=[""WHD080A"", """", """", """", """"]"
"WHQ_C","WHQ070","WHQ070","Tried to lose weight in past year","During the past 12 months {have you/has SP} tried to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1694"", ""3906"", ""1"", ""4"", ""608""]; Cumulative=[""1694"", ""5600"", ""5601"", ""5605"", ""6213""]; Skip.to.Item=["""", ""WHQ090"", ""WHQ090"", ""WHQ090"", """"]"
"WHQ_C","WHD080A","WHD080A","Ate less food","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""10"", ""77"", ""99"", "".""]; Value.Description=[""Ate less food (amount)"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1449"", ""0"", ""1"", ""4763""]; Cumulative=[""1449"", ""1449"", ""1450"", ""6213""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_C","WHD080B","WHD080B","Switched to foods with lower calories","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""11"", "".""]; Value.Description=[""Switched to foods with lower calories"", ""Missing""]; Count=[""822"", ""5391""]; Cumulative=[""822"", ""6213""]; Skip.to.Item=[""NA"", ""NA""]"
