"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"WHQ_E","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_E","WHD010","WHD010","Current self-reported height (inches)","These next questions ask about {your/SPs} height and weight at different times in {your/his/her} life. How tall {are you/is SP} without shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""53 to 81"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6363"", ""2"", ""80"", ""101""]; Cumulative=[""6363"", ""6365"", ""6445"", ""6546""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_E","WHD020","WHD020","Current self-reported weight (pounds)","How much {do you/does SP} weigh without clothes or shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""66 to 470"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6409"", ""4"", ""47"", ""86""]; Cumulative=[""6409"", ""6413"", ""6460"", ""6546""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_E","WHQ030","WHQ030","How do you consider your weight","{Do you/Does SP} consider {your/his/her}self now to be . . . [If {you are/she is} currently pregnant what did {you/she} consider {your/her}self to be before {you were/she was} pregnant?]","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Overweight,"", ""Underweight, or"", ""About the right weight?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3276"", ""387"", ""2830"", ""1"", ""10"", ""42""]; Cumulative=[""3276"", ""3663"", ""6493"", ""6494"", ""6504"", ""6546""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_E","WHQ040","WHQ040","Like to weigh more less or same","Would {you/SP} like to weigh . . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""More,"", ""Less, or"", ""Stay about the same?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""557"", ""3816"", ""2129"", ""1"", ""1"", ""42""]; Cumulative=[""557"", ""4373"", ""6502"", ""6503"", ""6504"", ""6546""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_E","WHD045","WHD045","How much would like to weigh (pounds)","How much {would you/would SP} like to weigh?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""75 to 360"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4343"", ""0"", ""18"", ""2185""]; Cumulative=[""4343"", ""4343"", ""4361"", ""6546""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_E","WHD050","WHD050","Self-reported weight - 1 yr ago (pounds)","How much did {you/SP} weigh a year ago?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""78 to 470"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6373"", ""3"", ""88"", ""82""]; Cumulative=[""6373"", ""6376"", ""6464"", ""6546""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_E","WHQ055","WHQ055",NA,NA,"Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_E","WHQ060","WHQ060","Weight change intentional","Was the change between {your/SPs} current weight and {your/his/her} weight a year ago intentional?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""724"", ""501"", ""0"", ""2"", ""5319""]; Cumulative=[""724"", ""1225"", ""1225"", ""1227"", ""6546""]; Skip.to.Item=[""WHD080A"", """", """", """", """"]"
"WHQ_E","WHQ070","WHQ070","Tried to lose weight in past year","During the past 12 months {have you/has SP} tried to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1859"", ""3918"", ""1"", ""2"", ""766""]; Cumulative=[""1859"", ""5777"", ""5778"", ""5780"", ""6546""]; Skip.to.Item=["""", ""WHQ090"", ""WHQ090"", ""WHQ090"", """"]"
