"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"P_DXXFEM","DXAFMRD0","DXAFMRD0","Calculated DO for femur","Calculated DO for femur","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""36.875 to 57.5368"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3545"", ""1048""]; Cumulative=[""3545"", ""4593""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DXXFEM","DXAFMRK","DXAFMRK","Calculated K for femur","Calculated K for femur","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""1.1125 to 1.1701"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3545"", ""1048""]; Cumulative=[""3545"", ""4593""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DXXFEM","DXAFMRST","DXAFMRST","Femur scan status","Femur scan status ","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""4"", ""5"", "".""]; Value.Description=[""Femur scan completed, all data are valid"", ""Femur scan completed, but all data are invalid"", ""Femur not scanned, weight > 450 lbs"", ""Femur not scanned, other reason"", ""Missing""]; Count=[""3545"", ""339"", ""3"", ""706"", ""0""]; Cumulative=[""3545"", ""3884"", ""3887"", ""4593"", ""4593""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DXXFEM","DXXFMBCC","DXXFMBCC","Total femur BMD invalidity code","Total femur BMD invalidity code","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""3"", ""4"", ""5"", ""6"", "".""]; Value.Description=[""Valid data"", ""Removable or non-removable objects"", ""Excessive x-ray noise due to obesity"", ""Body parts out of scan region"", ""Positioning problem"", ""Other (includes panniculus, participant motion, unknown artifact)"", ""Missing""]; Count=[""3545"", ""6"", ""1"", ""1"", ""0"", ""331"", ""709""]; Cumulative=[""3545"", ""3551"", ""3552"", ""3553"", ""3553"", ""3884"", ""4593""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DXXFEM","DXXINA","DXXINA","Intertrochanter area","Intertrochanter area","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""7.69 to 38.15"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3545"", ""1048""]; Cumulative=[""3545"", ""4593""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DXXFEM","DXXINBMC","DXXINBMC","Intertrochanter BMC","Intertrochanter BMC","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""7.79 to 61.16"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3545"", ""1048""]; Cumulative=[""3545"", ""4593""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DXXFEM","DXXINBMD","DXXINBMD","Intertrochanter BMD","Intertrochanter BMD","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.419 to 1.805"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3545"", ""1048""]; Cumulative=[""3545"", ""4593""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DXXFEM","DXXNKA","DXXNKA","Femoral neck area","Femoral neck area","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.31 to 7.46"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3545"", ""1048""]; Cumulative=[""3545"", ""4593""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DXXFEM","DXXNKBMC","DXXNKBMC","Femoral neck BMC","Femoral neck BMC","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.14 to 10.77"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3545"", ""1048""]; Cumulative=[""3545"", ""4593""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DXXFEM","DXXNKBMD","DXXNKBMD","Femoral neck BMD","Femoral neck BMD","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.144 to 1.703"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3545"", ""1048""]; Cumulative=[""3545"", ""4593""]; Skip.to.Item=[""NA"", ""NA""]"
