"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DXXT4_H","SEQN","SEQN","Sequence number","Sequence number","Both males and females 40 YEARS - 150 YEARS",NA,NA
"DXXT4_H","DXDLSPST","DXDLSPST","IVA lateral spine scan status","IVA lateral spine scan status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""IVA Lateral Spine scan completed, all vertebra are valid"", ""IVA Lateral Spine scan completed, but one or more vertebrae are invalid"", ""IVA Lateral Spine not scanned, pregnancy"", ""IVA Lateral Spine not scanned, weight > 450 lbs"", ""IVA Lateral Spine not scanned, other reason"", ""Missing""]; Count=[""2875"", ""455"", ""3"", ""1"", ""374"", ""0""]; Cumulative=[""2875"", ""3330"", ""3333"", ""3334"", ""3708"", ""3708""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DXXT4_H","DXXPT21Y","DXXPT21Y","y-coordinates of outline points 22","y-coordinates of outline points 22","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""120.8 to 320.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT22X","DXXPT22X","x-coordinates of outline points 23","x-coordinates of outline points 23","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""34.7 to 485.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT22Y","DXXPT22Y","y-coordinates of outline points 23","y-coordinates of outline points 23","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""121 to 321.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT23X","DXXPT23X","x-coordinates of outline points 24","x-coordinates of outline points 24","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""38.4 to 490"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT23Y","DXXPT23Y","y-coordinates of outline points 24","y-coordinates of outline points 24","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""121.2 to 322.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT24X","DXXPT24X","x-coordinates of outline points 25","x-coordinates of outline points 25","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.1 to 494.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT24Y","DXXPT24Y","y-coordinates of outline points 25","y-coordinates of outline points 25","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""112.1 to 311.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT25X","DXXPT25X","x-coordinates of outline points 26","x-coordinates of outline points 26","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""41.4 to 496.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT25Y","DXXPT25Y","y-coordinates of outline points 26","y-coordinates of outline points 26","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.1 to 304"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT26X","DXXPT26X","x-coordinates of outline points 27","x-coordinates of outline points 27","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""36.9 to 493.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT26Y","DXXPT26Y","y-coordinates of outline points 27","y-coordinates of outline points 27","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.2 to 296.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT27X","DXXPT27X","x-coordinates of outline points 28","x-coordinates of outline points 28","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""32.2 to 490.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT27Y","DXXPT27Y","y-coordinates of outline points 28","y-coordinates of outline points 28","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""89.8 to 288.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT28X","DXXPT28X","x-coordinates of outline points 29","x-coordinates of outline points 29","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""28 to 487.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT28Y","DXXPT28Y","y-coordinates of outline points 29","y-coordinates of outline points 29","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""83.8 to 280.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT29X","DXXPT29X","x-coordinates of outline points 30","x-coordinates of outline points 30","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""24.5 to 485.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT29Y","DXXPT29Y","y-coordinates of outline points 30","y-coordinates of outline points 30","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78 to 270"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT30X","DXXPT30X","x-coordinates of outline points 31","x-coordinates of outline points 31","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""22.1 to 482.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT30Y","DXXPT30Y","y-coordinates of outline points 31","y-coordinates of outline points 31","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""71.5 to 259.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT31X","DXXPT31X","x-coordinates of outline points 32","x-coordinates of outline points 32","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""17.8 to 480.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT31Y","DXXPT31Y","y-coordinates of outline points 32","y-coordinates of outline points 32","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""113.1 to 309.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT32X","DXXPT32X","x-coordinates of outline points 33","x-coordinates of outline points 33","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""43.8 to 499"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT32Y","DXXPT32Y","y-coordinates of outline points 33","y-coordinates of outline points 33","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""106 to 300.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT33X","DXXPT33X","x-coordinates of outline points 34","x-coordinates of outline points 34","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""40.7 to 498.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT33Y","DXXPT33Y","y-coordinates of outline points 34","y-coordinates of outline points 34","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""99.6 to 291.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT34X","DXXPT34X","x-coordinates of outline points 35","x-coordinates of outline points 35","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""37.7 to 496.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT34Y","DXXPT34Y","y-coordinates of outline points 35","y-coordinates of outline points 35","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""92.2 to 281.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT35X","DXXPT35X","x-coordinates of outline points 36","x-coordinates of outline points 36","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""33.9 to 495"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT35Y","DXXPT35Y","y-coordinates of outline points 36","y-coordinates of outline points 36","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""84.6 to 272.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT36X","DXXPT36X","x-coordinates of outline points 37","x-coordinates of outline points 37","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""31.2 to 492"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT36Y","DXXPT36Y","y-coordinates of outline points 37","y-coordinates of outline points 37","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""76.9 to 263.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT37X","DXXPT37X","x-coordinates of outline points 38","x-coordinates of outline points 38","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""28.1 to 488.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT37Y","DXXPT37Y","y-coordinates of outline points 38","y-coordinates of outline points 38","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""69 to 254.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT38X","DXXPT38X","x-coordinates of outline points 39","x-coordinates of outline points 39","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""21.8 to 485.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT38Y","DXXPT38Y","y-coordinates of outline points 39","y-coordinates of outline points 39","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""116.3 to 314.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT39X","DXXPT39X","x-coordinates of outline points 40","x-coordinates of outline points 40","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""43.9 to 498"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT39Y","DXXPT39Y","y-coordinates of outline points 40","y-coordinates of outline points 40","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""112.4 to 310.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT40X","DXXPT40X","x-coordinates of outline points 41","x-coordinates of outline points 41","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""42.3 to 496.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT40Y","DXXPT40Y","y-coordinates of outline points 41","y-coordinates of outline points 41","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""108.4 to 306.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT41X","DXXPT41X","x-coordinates of outline points 42","x-coordinates of outline points 42","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""40.5 to 495.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT41Y","DXXPT41Y","y-coordinates of outline points 42","y-coordinates of outline points 42","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""104.3 to 302.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT42X","DXXPT42X","x-coordinates of outline points 43","x-coordinates of outline points 43","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""38.4 to 494.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT42Y","DXXPT42Y","y-coordinates of outline points 43","y-coordinates of outline points 43","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""100.2 to 298.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT43X","DXXPT43X","x-coordinates of outline points 44","x-coordinates of outline points 44","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""36.4 to 493.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT43Y","DXXPT43Y","y-coordinates of outline points 44","y-coordinates of outline points 44","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""96.2 to 294.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT44X","DXXPT44X","x-coordinates of outline points 45","x-coordinates of outline points 45","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""34.2 to 492.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT44Y","DXXPT44Y","y-coordinates of outline points 45","y-coordinates of outline points 45","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""."", ""92.3 to 290.3""]; Value.Description=[""Missing"", ""Range of Values""]; Count=[""716"", ""2992""]; Cumulative=[""3708"", ""2992""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT45X","DXXPT45X","x-coordinates of outline points 46","x-coordinates of outline points 46","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""32.5 to 491.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT45Y","DXXPT45Y","y-coordinates of outline points 46","y-coordinates of outline points 46","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""88.3 to 285.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT46X","DXXPT46X","x-coordinates of outline points 47","x-coordinates of outline points 47","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""30.7 to 490.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT46Y","DXXPT46Y","y-coordinates of outline points 47","y-coordinates of outline points 47","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""85.3 to 281.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT47X","DXXPT47X","x-coordinates of outline points 48","x-coordinates of outline points 48","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""29.1 to 488.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT47Y","DXXPT47Y","y-coordinates of outline points 48","y-coordinates of outline points 48","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""82 to 277.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT48X","DXXPT48X","x-coordinates of outline points 49","x-coordinates of outline points 49","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""27.6 to 487.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT48Y","DXXPT48Y","y-coordinates of outline points 49","y-coordinates of outline points 49","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""78.7 to 272.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT49X","DXXPT49X","x-coordinates of outline points 50","x-coordinates of outline points 50","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""26.2 to 486"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT49Y","DXXPT49Y","y-coordinates of outline points 50","y-coordinates of outline points 50","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""75.8 to 267.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT50X","DXXPT50X","x-coordinates of outline points 51","x-coordinates of outline points 51","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""24.2 to 485"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT50Y","DXXPT50Y","y-coordinates of outline points 51","y-coordinates of outline points 51","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""73 to 262.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT51X","DXXPT51X","x-coordinates of outline points 52","x-coordinates of outline points 52","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""21.9 to 484"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT51Y","DXXPT51Y","y-coordinates of outline points 52","y-coordinates of outline points 52","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""70.3 to 257.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT52X","DXXPT52X","x-coordinates of outline points 53","x-coordinates of outline points 53","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""19.6 to 483"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT52Y","DXXPT52Y","y-coordinates of outline points 53","y-coordinates of outline points 53","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""67 to 252.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT53X","DXXPT53X","x-coordinates of outline points 54","x-coordinates of outline points 54","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""17.3 to 482"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT53Y","DXXPT53Y","y-coordinates of outline points 54","y-coordinates of outline points 54","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""62.2 to 248.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT54X","DXXPT54X","x-coordinates of outline points 55","x-coordinates of outline points 55","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""12.8 to 478.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT54Y","DXXPT54Y","y-coordinates of outline points 55","y-coordinates of outline points 55","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""64.2 to 249.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT55X","DXXPT55X","x-coordinates of outline points 56","x-coordinates of outline points 56","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.4 to 468.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT55Y","DXXPT55Y","y-coordinates of outline points 56","y-coordinates of outline points 56","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""65.8 to 250.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT56X","DXXPT56X","x-coordinates of outline points 57","x-coordinates of outline points 57","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-3.7 to 460.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT56Y","DXXPT56Y","y-coordinates of outline points 57","y-coordinates of outline points 57","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""67.4 to 252.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT57X","DXXPT57X","x-coordinates of outline points 58","x-coordinates of outline points 58","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-11.9 to 453.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT57Y","DXXPT57Y","y-coordinates of outline points 58","y-coordinates of outline points 58","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""68.9 to 254.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
"DXXT4_H","DXXPT58X","DXXPT58X","x-coordinates of outline points 59","x-coordinates of outline points 59","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""-19.8 to 445.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2992"", ""716""]; Cumulative=[""2992"", ""3708""]; Skip.to.Item=[""NA"", ""NA""]"
