"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"AUX_E","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 12 YEARS - 19 YEARS",NA,NA
"AUX_E","AUAEXSTS","AUAEXSTS","Status of an Audio Exam","Status of an Audiometry Exam","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""3"", ""."", ""1"", ""2""]; Value.Description=[""Not done"", ""Missing"", ""Complete"", ""Partial""]; Count=[""60"", ""0"", ""1101"", ""49""]; Cumulative=[""1210"", ""1210"", ""1101"", ""1150""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUAEXCMT","AUAEXCMT","Comment code for an Audio Exam","Comment code for an Audio Exam","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""14"", ""38"", ""56"", ""66"", ""72"", ""99"", "".""]; Value.Description=[""SP refusal"", ""No time"", ""Physical limitation"", ""Communication problem"", ""Equipment failure"", ""Sp ill/emergency"", ""Interrupted"", ""Technical difficulty"", ""Came late/left early"", ""Data acquisition problems"", ""Error (technician/software/supply)"", ""Other, specify"", ""Missing""]; Count=[""5"", ""1"", ""7"", ""5"", ""7"", ""1"", ""1"", ""4"", ""53"", ""1"", ""7"", ""17"", ""1101""]; Cumulative=[""5"", ""6"", ""13"", ""18"", ""25"", ""26"", ""27"", ""31"", ""84"", ""85"", ""92"", ""109"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ010","AUQ010","Have Ear Tube Right or Left Ear?","Do you now have a tube in your right or left ear? (If yes indicate affected ear(s))","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Yes, right ear"", ""Yes, left ear"", ""Yes, both ears"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3"", ""4"", ""4"", ""1128"", ""1"", ""10"", ""60""]; Cumulative=[""3"", ""7"", ""11"", ""1139"", ""1140"", ""1150"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ020","AUQ020","Had Cold Sinus or Earache Last 24 Hrs?","Have you had a cold sinus problem or earache in the last 24 hours?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""153"", ""996"", ""1"", ""0"", ""60""]; Cumulative=[""153"", ""1149"", ""1150"", ""1150"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ020A","AUQ020A","Had Cold Last 24 Hrs?","Have you had a cold in the last 24 hours?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""9"", "".""]; Value.Description=[""Yes (checkbox checked)"", ""No (checkbox unchecked)"", ""Don't know"", ""Missing""]; Count=[""94"", ""56"", ""3"", ""1057""]; Cumulative=[""94"", ""150"", ""153"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ020B","AUQ020B","Had Sinus Problem Last 24 Hours?","Have you had a sinus problem in the last 24 hours","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""9"", "".""]; Value.Description=[""Yes (checkbox checked)"", ""No (checkbox unchecked)"", ""Don't know"", ""Missing""]; Count=[""54"", ""96"", ""3"", ""1057""]; Cumulative=[""54"", ""150"", ""153"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ020C","AUQ020C","Earache Last 24 Hours Right?","Have you had an earache in the right ear in the last 24 hours?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""9"", "".""]; Value.Description=[""Yes (checkbox checked)"", ""No (checkbox unchecked)"", ""Don't know"", ""Missing""]; Count=[""4"", ""146"", ""3"", ""1057""]; Cumulative=[""4"", ""150"", ""153"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ020D","AUQ020D","Earache Last 24 Hours Left?","Have you had an earache in left ear in the last 24 hours?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""9"", "".""]; Value.Description=[""Yes (checkbox checked)"", ""No (checkbox unchecked)"", ""Don't know"", ""Missing""]; Count=[""6"", ""144"", ""3"", ""1057""]; Cumulative=[""6"", ""150"", ""153"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ020E","AUQ020E","Earache Last 24 Hours Both?","Have you had an earache in both ears in the last 24 hours?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""9"", "".""]; Value.Description=[""Yes (checkbox checked)"", ""No (checkbox unchecked)"", ""Don't know"", ""Missing""]; Count=[""9"", ""141"", ""3"", ""1057""]; Cumulative=[""9"", ""150"", ""153"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ030","AUQ030","Exposed Loud Noise/Music Last 24 Hrs?","Have you been exposed to loud noise or listened to music with headphones in the past 24 hours?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""503"", ""646"", ""0"", ""0"", ""61""]; Cumulative=[""503"", ""1149"", ""1149"", ""1149"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ040","AUQ040","Hours Since Noise/Music Ended?","How many hours ago did the noise or music end?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1 to 24"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""SP refused"", ""Don't know"", ""Missing""]; Count=[""500"", ""0"", ""3"", ""707""]; Cumulative=[""500"", ""500"", ""503"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUQ050","AUQ050","Self Reported Better Ear","Do you hear better in one ear than the other?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes, right ear"", ""Yes, left ear"", ""Refused"", ""No / don't know"", ""Missing""]; Count=[""60"", ""47"", ""3"", ""1039"", ""61""]; Cumulative=[""60"", ""107"", ""110"", ""1149"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"AUX_E","AUXOTSPL","AUXOTSPL","Normal Otoscopy Left Ear?","Normal: Left Ear Otoscopy","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes (checkbox checked)"", ""No (checkbox unchecked)"", ""Missing""]; Count=[""1004"", ""145"", ""61""]; Cumulative=[""1004"", ""1149"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"AUX_E","AUXLOEXC","AUXLOEXC","Excessive Cerumen Left Ear","Excessive Cerumen Left Ear","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes (checkbox checked)"", ""No (checkbox unchecked)"", ""Missing""]; Count=[""103"", ""1046"", ""61""]; Cumulative=[""103"", ""1149"", ""1210""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
