"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"OPXRET_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 40 YEARS - 150 YEARS",NA,NA
"OPXRET_D","OPASCST2","OPASCST2","Exam status","Retinal Imaging Status","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Complete"", ""Partial"", ""Not done"", ""Missing""]; Count=[""2403"", ""101"", ""430"", ""0""]; Cumulative=[""2403"", ""2504"", ""2934"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPASCCT2","OPASCCT2","Reason for not done/partial","Retinal Imaging Comment","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""12"", ""56"", ""72"", ""84"", ""86"", ""99"", ""100"", ""101"", ""102"", ""103"", ""104"", ""105"", ""106"", "".""]; Value.Description=[""Safety exclusion"", ""SP refusal"", ""No time"", ""Physical limitation"", ""Communication problem"", ""Equipment failure"", ""SP ill/emergency"", ""Eye specific limitation"", ""Came late/left early"", ""Error (technician/software/supply)"", ""SP with child"", ""SP Blind"", ""Other, specify"", ""Eye specific limitation: Eye missing/glass eye"", ""Eye specific limitation: Small pupil size"", ""Eye specific limitation: Cataract, right eye"", ""Eye specific limitation: SP unable to keep eyes open"", ""Eye specific limitation: SP unable to fixate adequately"", ""Eye specific limitation: Interference with drooping eyelids"", ""Eye specific limitation: SP not able to control blinking"", ""Missing""]; Count=[""3"", ""85"", ""13"", ""94"", ""22"", ""3"", ""16"", ""60"", ""198"", ""4"", ""15"", ""1"", ""2"", ""1"", ""2"", ""1"", ""6"", ""3"", ""1"", ""1"", ""2403""]; Cumulative=[""3"", ""88"", ""101"", ""195"", ""217"", ""220"", ""236"", ""296"", ""494"", ""498"", ""513"", ""514"", ""516"", ""517"", ""519"", ""520"", ""526"", ""529"", ""530"", ""531"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","VIQ110","VIQ110","SP has severe eye infection?","Does SP appear to have a severe eye infection in one or both eyes?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""0"", ""2780"", ""154""]; Cumulative=[""0"", ""2780"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OPXRET_D","VIQ130","VIQ130","SP wearing eye patch","Is SP wearing an eye patch?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""1"", ""2779"", ""154""]; Cumulative=[""1"", ""2780"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OPXRET_D","VIQ141","VIQ141","Which eye?","If so which eye?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Right"", ""Left"", ""Both"", ""Missing""]; Count=[""1"", ""0"", ""0"", ""2933""]; Cumulative=[""1"", ""1"", ""1"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDCOMP","OPXDCOMP","Are field 1 & field 2 present right eye","Are field 1 & field 2 present right eye?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""No photos"", ""Incomplete"", ""Complete"", ""Missing""]; Count=[""28"", ""91"", ""2385"", ""430""]; Cumulative=[""28"", ""119"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDF1","OPXDF1","Field 1 Present Right Eye","Is field 1 present in the photos of the right eye?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", "".""]; Value.Description=[""Absent"", ""Present"", ""Missing""]; Count=[""100"", ""2404"", ""430""]; Cumulative=[""100"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDF1FO","OPXDF1FO","Field 1 Focus Right Eye","Was the optic nerve in focus from the right eye?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""Good/fair"", ""Borderline"", ""Poor"", ""Missing""]; Count=[""2152"", ""188"", ""64"", ""530""]; Cumulative=[""2152"", ""2340"", ""2404"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDF2","OPXDF2","Field 2 Present Right Eye","Is field 2 present Right Eye?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", "".""]; Value.Description=[""Absent"", ""Present"", ""Missing""]; Count=[""38"", ""2466"", ""430""]; Cumulative=[""38"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDF2FO","OPXDF2FO","Field 2 Focus Right Eye","Field 2 Focus Right Eye","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""Good/fair"", ""Borderline"", ""Poor"", ""Missing""]; Count=[""2118"", ""241"", ""107"", ""468""]; Cumulative=[""2118"", ""2359"", ""2466"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDGRBL","OPXDGRBL","Gradability of images Right Eye","Gradability of images right eye. This assumes at least one digital image of the right eye is available.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", "".""]; Value.Description=[""Gradable"", ""Disc ungradable"", ""Part macula"", ""Macula ungradable"", ""Part disc & macula"", ""Disc & macula ungradable"", ""Ungradable"", ""Missing""]; Count=[""2256"", ""4"", ""130"", ""54"", ""5"", ""9"", ""18"", ""458""]; Cumulative=[""2256"", ""2260"", ""2390"", ""2444"", ""2449"", ""2458"", ""2476"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPMM","OPXDPMM","Pupil Size Right Eye","","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2368"", ""566""]; Cumulative=[""2368"", ""2934""]; Skip.to.Item=[""NA"", ""NA""]"
"OPXRET_D","OPXDPHPR","OPXDPHPR","Photo Problems Right Eye","Photo Problems","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""1289"", ""1187"", ""28"", ""430""]; Cumulative=[""1289"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPHIL","OPXDPHIL","Photo Prob - Illumination Right Eye","Photo Problem - Illumination","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""2014"", ""462"", ""28"", ""430""]; Cumulative=[""2014"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPHFD","OPXDPHFD","Photo Prob - Field Definition Right Eye","Photo Problem - Field Definition","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""2399"", ""77"", ""28"", ""430""]; Cumulative=[""2399"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPHHZ","OPXDPHHZ","Photo Prob - Haze Right Eye","Photo Problem - Haze","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""1740"", ""736"", ""28"", ""430""]; Cumulative=[""1740"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPHDD","OPXDPHDD","Photo Prob - Dust/Dirt Right Eye","Photo Problem - Dust/Dirt","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""2190"", ""286"", ""28"", ""430""]; Cumulative=[""2190"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPHLA","OPXDPHLA","Photo Prob - Lashes Right Eye","Photo Problem - Lashes","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""2374"", ""102"", ""28"", ""430""]; Cumulative=[""2374"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPHAR","OPXDPHAR","Photo Prob - Arc Right Eye","Photo Problem - Arc","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""2388"", ""88"", ""28"", ""430""]; Cumulative=[""2388"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPHRC","OPXDPHRC","Photo Prob - Red Channel Right Eye","Photo Problem - Red Channel","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""2468"", ""8"", ""28"", ""430""]; Cumulative=[""2468"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPXDPHOT","OPXDPHOT","Photo Prob - Other Right Eye","Photo Problem - Other","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""2"", ""9"", "".""]; Value.Description=[""No"", ""Yes"", ""No photos of eye"", ""Missing""]; Count=[""1910"", ""566"", ""28"", ""430""]; Cumulative=[""1910"", ""2476"", ""2504"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDURET","OPDURET","Retinopathy level worse eye","Calculated levels of retinopathy severity worse eye. The worse eye is the eye with the more severe retinopathy.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""10"", ""12"", ""13"", ""14"", ""15"", ""20"", ""31"", ""41"", ""51"", ""60"", ""61"", ""62"", ""63"", ""64"", ""65"", ""70"", ""80"", "".""]; Value.Description=[""No retinopathy"", ""Non-diabetic retinal disease specific retinopathy"", ""Questionable retinopathy"", ""HE, SE, IRMA, VL but no MAS"", ""HEM only, no MAS"", ""MAS only"", ""Early NPR"", ""Moderate NPR"", ""Severe NPR"", ""Fibrous prolif. only"", ""No retinopathy but PRP laser"", ""MAS only +  PRP laser"", ""Early NPR + PRP laser"", ""Moderate/severe NPR + PRP laser"", ""PR < HRC"", ""PR >= HRC"", ""Total VH"", ""Missing""]; Count=[""2022"", ""33"", ""90"", ""11"", ""57"", ""129"", ""47"", ""52"", ""5"", ""3"", ""0"", ""0"", ""1"", ""1"", ""7"", ""1"", ""0"", ""475""]; Cumulative=[""2022"", ""2055"", ""2145"", ""2156"", ""2213"", ""2342"", ""2389"", ""2441"", ""2446"", ""2449"", ""2449"", ""2449"", ""2450"", ""2451"", ""2458"", ""2459"", ""2459"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDURL4","OPDURL4","4 levels retinopathy severity worse eye","This variable provides information on four levels of retinopathy severity from the worse eye. The worse eye is the eye with the more severe retinopathy.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", "".""]; Value.Description=[""No retinopathy"", ""Mild NPR"", ""Moderate/severe NPR"", ""PR (Proliferative)"", ""Missing""]; Count=[""2145"", ""244"", ""57"", ""13"", ""475""]; Cumulative=[""2145"", ""2389"", ""2446"", ""2459"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUARMA","OPDUARMA","Any retinopathy worse eye","This field is coded for the presence or absence of any retinopathy from the worse eye. The worse eye is the eye with the more severe retinopathy.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""No"", ""Yes"", ""Missing""]; Count=[""2145"", ""314"", ""475""]; Cumulative=[""2145"", ""2459"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUHMA","OPDUHMA","MAS HEM worse eye","This summary variable provides information describing microaneurysms (MAS) only blot hemorrhages (HEM) only or both using two severity levels from the ETDRS standard 2A worse eye.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""None"", ""Questionable"", ""MAS only"", ""HEM only"", ""HEM+MAS < 2A"", ""HEM+MAS >= 2A"", ""Missing""]; Count=[""2044"", ""85"", ""146"", ""79"", ""102"", ""6"", ""472""]; Cumulative=[""2044"", ""2129"", ""2275"", ""2354"", ""2456"", ""2462"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUMA","OPDUMA","Retinal microaneurysms worse eye","This variable provides information only on eyes with retinal microaneurysms and no retinal blot hemorrhage worse eye.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""No"", ""Yes"", ""Missing""]; Count=[""2226"", ""177"", ""531""]; Cumulative=[""2226"", ""2403"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUHEM","OPDUHEM","Retinal blot hemorrhages worse eye","This variable provides information only on eyes with retinal blot hemorrhages and no microaneurysms in the worse eye.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""No"", ""Yes"", ""Missing""]; Count=[""2271"", ""84"", ""579""]; Cumulative=[""2271"", ""2355"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUHE","OPDUHE","Retinal hard exudate worse eye","This variable provides information on the presence or absence of hard exudate in the worse eye. Hard exudate is a result of lipoprotein deposition in the retina and is usually associated with macular edema.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""No"", ""Questionable"", ""Yes"", ""Missing""]; Count=[""2392"", ""12"", ""57"", ""473""]; Cumulative=[""2392"", ""2404"", ""2461"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUSE","OPDUSE","Retinal soft exudate worse eye","This variable provides information on the presence or absence of soft exudate in the worse eye. Soft exudate sometimes called cotton wool spot is due to retinal nerve fiber layer infarction a result of retinal ischemia.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""No"", ""Questionable"", ""Yes"", ""Missing""]; Count=[""2376"", ""15"", ""71"", ""472""]; Cumulative=[""2376"", ""2391"", ""2462"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUIRMA","OPDUIRMA","IRMA worse eye","This variable provides information on the presence or absence of Intraretinal Microvascular Abnormalities (IRMA) from the worse eye. IRMA are retinal collateral vessels in areas of retinal ischemia indicating a more severe level of retinopathy. This variable is coded using the ETDRS photo standard 8A. Eyes with IRMA>=8A have more severe disease than eyes with standard <8A.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", "".""]; Value.Description=[""None"", ""Questionable"", ""< 8A"", "">= 8A"", ""Missing""]; Count=[""2381"", ""35"", ""36"", ""6"", ""476""]; Cumulative=[""2381"", ""2416"", ""2452"", ""2458"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUVB","OPDUVB","Retinal venous beading worse eye","This variable provides information on the presence or absence of retinal venous beading from the worse eye. Venous beading is a manifestation of severe retinal ischemia.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""No"", ""Questionable"", ""Yes"", ""Missing""]; Count=[""2465"", ""3"", ""0"", ""466""]; Cumulative=[""2465"", ""2468"", ""2468"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUNVO","OPDUNVO","Retinal new vessels on disc worse eye","This variable provides information on the presence or absence of retinal new vessels on the optic disc area from the worse eye. Retinal new vessels on the optic disc area are a manifestation of proliferative retinopathy due to retinal ischemia. This variable is coded using the ETDRS photo standard 10A. Eyes with standard>=10A have more new vessels than eyes with standard <10A.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", "".""]; Value.Description=[""None"", ""Questionable"", ""< 10A"", "">= 10A"", ""Missing""]; Count=[""2466"", ""2"", ""4"", ""0"", ""462""]; Cumulative=[""2466"", ""2468"", ""2472"", ""2472"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUNVE","OPDUNVE","Retinal new vessels elsewhere worse eye","This variable provides information on the presence or absence of retinal new vessels elsewhere outside the optic disc margin in the worse eye. Retinal new vessels elsewhere outside the optic disc margin are a manifestation of proliferative retinopathy due to retinal ischemia. The more area affected the more severe the disease.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", "".""]; Value.Description=[""None"", ""Questionable"", ""< 1/2 Disc Area"", "">= 1/2 Disc Area"", ""Missing""]; Count=[""2456"", ""4"", ""4"", ""0"", ""470""]; Cumulative=[""2456"", ""2460"", ""2464"", ""2464"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDURFP","OPDURFP","Retinal fibrous proliferation worse eye","This variable provides information on the presence or absence of retinal fibrous proliferation in the worse eye. Retinal fibrous proliferation is a manifestation of proliferative retinopathy due to retinal ischemia. The more area affected the greater the disease.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", "".""]; Value.Description=[""None"", ""Questionable"", ""FPD only"", ""FPE only"", ""FPD + FPE"", ""Missing""]; Count=[""2458"", ""4"", ""2"", ""1"", ""3"", ""466""]; Cumulative=[""2458"", ""2462"", ""2464"", ""2465"", ""2468"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUPHVH","OPDUPHVH","Pre-ret./ vitreous hemorrhage worse eye","This variable provides information on the presence or absence of pre-retinal hemorrhage or vitreous hemorrhage in the worse eye. Pre-retinal hemorrhage or vitreous hemorrhage is a manifestation of proliferative retinopathy due to retinal ischemia. The more area is affected the more severe the disease.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", "".""]; Value.Description=[""None"", ""Questionable"", ""< 1 Disc Area"", "">= 1 Disc Area"", ""Missing""]; Count=[""2465"", ""2"", ""0"", ""1"", ""466""]; Cumulative=[""2465"", ""2467"", ""2467"", ""2468"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUME","OPDUME","Macular edema worse eye","This variable provides information on the presence or absence of macular edema by clinical significance from the worse eye. The definition for Clinically Significant Macular Edema (CSME) found in the NHANES Grading Protocol: CSME is considered present when edema involves the fovea or is within 500 microns of the fovea or when a 1+disc area of edema is present with at least a portion of it within the macula.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""7"", "".""]; Value.Description=[""No"", ""Questionable"", ""Yes, but not CSME"", ""Yes CSME"", ""Other"", ""Missing""]; Count=[""2400"", ""12"", ""5"", ""24"", ""0"", ""493""]; Cumulative=[""2400"", ""2412"", ""2417"", ""2441"", ""2441"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUMEC","OPDUMEC","Macular edema in center worse eye","This variable provides information on the presence or absence of macular edema in the center from the worse eye. Center involvement specifies involvement of the fovea by macular edema. Cysts indicate more severe involvement usually associated with visual loss.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""7"", "".""]; Value.Description=[""None"", ""Questionable"", ""Present and CSME"", ""CSME with cysts"", ""Other"", ""Missing""]; Count=[""2415"", ""8"", ""15"", ""2"", ""1"", ""493""]; Cumulative=[""2415"", ""2423"", ""2438"", ""2440"", ""2441"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUPPS","OPDUPPS","Panret. photocoagulation scar worse eye","This variable provides information on the presence or absence of panretinal photocoagulation scars in the worse eye. Panretinal photocoagulation in a scatter pattern across the retina or in specific areas outside the macular area later results in scarring and is a surrogate for having had active severe disease. Local and/or scatter photocoagulation is usually done to prevent preretinal and vitreous hemorrhage or the development of retinal new vessels.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", "".""]; Value.Description=[""None"", ""Questionable/incomplete"", ""Local"", ""Scatter only"", ""Scatter + local"", ""Missing""]; Count=[""2453"", ""4"", ""1"", ""11"", ""0"", ""465""]; Cumulative=[""2453"", ""2457"", ""2458"", ""2469"", ""2469"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OPXRET_D","OPDUFOC","OPDUFOC","Focal photocoag. scars for ME worse eye","This variable provides information on the presence or absence of focal laser photocoagulation from the worse eye. It can appear either as treatment of leaking retinal microaneurysms (MA Rx only) or in a grid pattern in macula done for the treatment of localized or diffuse macular edema (Grid only) or sometimes together.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", "".""]; Value.Description=[""None"", ""Questionable"", ""MA RX only"", ""Grid only"", ""MA RX & Grid RX"", ""Missing""]; Count=[""2446"", ""3"", ""16"", ""0"", ""0"", ""469""]; Cumulative=[""2446"", ""2449"", ""2465"", ""2465"", ""2465"", ""2934""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
