"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"SSBNP_A","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"SSBNP_A","WTSSCB2Y","WTSSCB2Y","Cardiac biomarkers 2 year weights","Surplus specimen cardiac biomarkers 2 year weights","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1250.055251 to 297328.56282"", ""0"", "".""]; Value.Description=[""Range of Values"", ""No lab specimen"", ""Missing""]; Count=[""21206"", ""0"", ""0""]; Cumulative=[""21206"", ""21206"", ""21206""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"SSBNP_A","WTSSCB4Y","WTSSCB4Y","Cardiac biomarker 4 yr weights 1999-2002","Surplus specimen cardiac biomarker 4 yr weights 1999-2002","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""773.99041 to 117211.18555"", ""0"", "".""]; Value.Description=[""Range of Values"", ""No lab specimen"", ""Missing""]; Count=[""14133"", ""0"", ""7073""]; Cumulative=[""14133"", ""14133"", ""21206""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"SSBNP_A","SSBNP","SSBNP","NT-proBNP pg/ml","NT-proBNP pg/ml","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.54 to 35000"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""21206"", ""0""]; Cumulative=[""21206"", ""21206""]; Skip.to.Item=[""NA"", ""NA""]"
"SSBNP_A","SSBNPL","SSBNPL","NT-proBNP comment code","NT-proBNP comment code","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""Within the detection limits"", ""Below lower detection limit"", ""Above upper detection limit"", ""Missing""]; Count=[""20480"", ""723"", ""3"", ""0""]; Cumulative=[""20480"", ""21203"", ""21206"", ""21206""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SSBNP_A","SSPRIS","SSPRIS","Pristine sample","Pristine sample","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""non-pristine"", ""pristine"", ""Missing""]; Count=[""1143"", ""20063"", ""0""]; Cumulative=[""1143"", ""21206"", ""21206""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
