"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"UCOT_H","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 6 YEARS - 150 YEARS",NA,NA
"UCOT_H","WTSA2YR","WTSA2YR","Subsample A Weight","Subsample A Weight","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""16284.37488 to 530325.34726"", ""0"", "".""]; Value.Description=[""Range of Values"", ""No Lab Result"", ""Missing""]; Count=[""2724"", ""31"", ""0""]; Cumulative=[""2724"", ""2755"", ""2755""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UCOT_H","URXCOTT","URXCOTT","Total Cotinine urine (ng/mL)","Total Cotinine urine (ng/mL)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.021 to 26800"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2572"", ""183""]; Cumulative=[""2572"", ""2755""]; Skip.to.Item=[""NA"", ""NA""]"
"UCOT_H","URDCOTLC","URDCOTLC","Total Cotinine urine Comment Code","Total Cotinine urine Comment Code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2513"", ""59"", ""183""]; Cumulative=[""2513"", ""2572"", ""2755""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UCOT_H","URXHCTT","URXHCTT","Total Hydroxycotinine urine (ng/mL)","Total Hydroxycotinine urine (ng/mL)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.021 to 70600"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2572"", ""183""]; Cumulative=[""2572"", ""2755""]; Skip.to.Item=[""NA"", ""NA""]"
"UCOT_H","URDHCTLC","URDHCTLC","Total Hydroxycotinine urine Comt Code","Total Hydroxycotinine urine Comment Code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""."", ""0""]; Value.Description=[""Below lower detection limit"", ""Missing"", ""At or above detection limit""]; Count=[""53"", ""183"", ""2519""]; Cumulative=[""2572"", ""2755"", ""2519""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UCOT_H","URXANBT","URXANBT","Anabasine urine (ng/mL)","Anabasine urine (ng/mL)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.36 to 171"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""615"", ""2140""]; Cumulative=[""615"", ""2755""]; Skip.to.Item=[""NA"", ""NA""]"
"UCOT_H","URDANBLC","URDANBLC","Anabasine urine Comment Code","Anabasine urine Comment Code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""At or above detection limit"", ""Below lower detection limit"", ""Result not obtained, cotinine (URXCOTT) result below 20 
      ng/mL"", ""Missing""]; Count=[""467"", ""148"", ""1957"", ""183""]; Cumulative=[""467"", ""615"", ""2572"", ""2755""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"UCOT_H","URXANTT","URXANTT","Anatabine urine (ng/mL)","Anatabine urine (ng/mL)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.28 to 462"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""615"", ""2140""]; Cumulative=[""615"", ""2755""]; Skip.to.Item=[""NA"", ""NA""]"
"UCOT_H","URDANTLC","URDANTLC","Anatabine urine Comment Code","Anatabine urine Comment Code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", "".""]; Value.Description=[""At or above detection limit"", ""Below lower detection limit"", ""Result not obtained, cotinine (URXCOTT) result below 20 
      ng/mL"", ""Missing""]; Count=[""472"", ""143"", ""1957"", ""183""]; Cumulative=[""472"", ""615"", ""2572"", ""2755""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
