"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"P_UCM","SEQN","SEQN","Respondent sequence number","Respondent sequence number","Both males and females 3 YEARS - 150 YEARS",NA,NA
"P_UCM","URDUCMLC","URDUCMLC","Chromium Urine Comment Code","Chromium Urine Comment Code","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above detection limit"", ""below lower detection limit"", ""Missing""]; Count=[""1870"", ""2699"", ""321""]; Cumulative=[""1870"", ""4569"", ""4890""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"P_UCM","URXUCM","URXUCM","Chromium Urine (ug/L)","Chromium Urine (ug/L)","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.13 to 106.56"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""4569"", ""321""]; Cumulative=[""4569"", ""4890""]; Skip.to.Item=[""NA"", ""NA""]"
"P_UCM","WTSAPRP","WTSAPRP","Subsample A Weights Pre-Pandemic","Subsample A Weights Pre-Pandemic","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""2395.195359 to 955677.30961"", ""0"", "".""]; Value.Description=[""Range of Values"", ""No Lab Specimen"", ""Missing""]; Count=[""4727"", ""163"", ""0""]; Cumulative=[""4727"", ""4890"", ""4890""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
