"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"BFRPOL_H","SAMPLEID","SAMPLEID","Pool identification number","Pool identification number","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 284"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","RIDRETH3","RIDRETH3","Race/Hispanic Origin","Recode of reported race and Hispanic origin information","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""6"", ""7"", "".""]; Value.Description=[""Mexican American"", ""Other Hispanic"", ""Non-Hispanic White"", ""Non-Hispanic Black"", ""Non-Hispanic Asian"", ""Other Race, Including Multiracial"", ""Missing""]; Count=[""44"", ""28"", ""110"", ""59"", ""32"", ""11"", ""0""]; Cumulative=[""44"", ""72"", ""182"", ""241"", ""273"", ""284"", ""284""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BFRPOL_H","RIDAGGRP","RIDAGGRP","Age group","Age group","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", "".""]; Value.Description=[""12-19 years"", ""20-39 years"", ""40-59 years"", ""60+ years"", ""Missing""]; Count=[""55"", ""74"", ""78"", ""77"", ""0""]; Cumulative=[""55"", ""129"", ""207"", ""284"", ""284""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BFRPOL_H","RIAGENDR","RIAGENDR","Gender","Gender","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Male"", ""Female"", ""Missing""]; Count=[""135"", ""149"", ""0""]; Cumulative=[""135"", ""284"", ""284""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BFRPOL_H","RIANSMP","RIANSMP","Number of samples in a pool","Number of samples in a pool","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""2 to 8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","WTBSMSMA","WTBSMSMA","Sum of adjusted subsample B weights","Adjust sum sampling weights in same pool","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""63628.672969 to 3656105.4719"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBCBB1","LBCBB1","224455-hexabromobiphenyl (pg/g)","224455-Hexabromobiphenyl (pg/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.7071 to 714.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBCBB1LA","LBCBB1LA","224455-hxbrmbiphl lpd adj (ng/g)","224455-Hexabromobiphenyl Lipid Adjusted (ng/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.1344 to 129.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBDBB1LC","LBDBB1LC","224455-hexabromobiphenyl comnt","224455-Hexabromobiphenyl Comment Code","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""262"", ""22"", ""0""]; Cumulative=[""262"", ""284"", ""284""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BFRPOL_H","LBCBR1","LBCBR1","224-tribromodiphenyl ether (pg/g)","224-Tribromodiphenyl ether (pg/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.7071 to 11.74"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBCBR1LA","LBCBR1LA","224-tribrmobiphl ether lpd adj (ng/g)","224-Tribromodiphenyl ether Lipid Adjusted (ng/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.08485 to 1.761"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBDBR1LC","LBDBR1LC","224-tribromodiphenyl ether comment","224-Tribromodiphenyl ether Comment Code","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""33"", ""251"", ""0""]; Cumulative=[""33"", ""284"", ""284""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BFRPOL_H","LBCBR11","LBCBR11","Decabromodiphenyl ether (pg/g)","Decabromodiphenyl ether (pg/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.536 to 91.93"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""282"", ""2""]; Cumulative=[""282"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBCBR11L","LBCBR11L","Decabromodiphenyl ether lipid adj (ng/g)","Decabromodiphenyl ether Lipid Adjusted (ng/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.6293 to 20.93"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""282"", ""2""]; Cumulative=[""282"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBDBR11C","LBDBR11C","Decabromodiphenyl ether comment","Decabromodiphenyl ether Comment Code","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""278"", ""4"", ""2""]; Cumulative=[""278"", ""282"", ""284""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BFRPOL_H","LBCBR2","LBCBR2","244-tribromodiphenyl ether (pg/g)","244-Tribromodiphenyl ether (pg/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1.252 to 51.42"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBCBR2LA","LBCBR2LA","244-tribrmdphenyl ethr lpd adj (ng/g)","244-Tribromodiphenyl ether Lipid Adjusted (ng/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.2622 to 9.792"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBDBR2LC","LBDBR2LC","244-tribromodiphenyl ether comment","244-Tribromodiphenyl ether Comment Code","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""284"", ""0"", ""0""]; Cumulative=[""284"", ""284"", ""284""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BFRPOL_H","LBCBR3","LBCBR3","2244-tetrabromodiphenyl ethr (pg/g)","2244-Tetrabromodiphenyl ether (pg/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""18.37 to 1218"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
"BFRPOL_H","LBCBR3LA","LBCBR3LA","2244-tebrmdphnyl ethr lpd adj(ng/g)","2244-Tetrabromodiphenyl ether Lipid Adjusted (ng/g)","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.848 to 231.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""284"", ""0""]; Cumulative=[""284"", ""284""]; Skip.to.Item=[""NA"", ""NA""]"
