"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"ALB_CR_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 6 YEARS - 150 YEARS",NA,NA
"ALB_CR_F","URXUMA","URXUMA","Albumin urine (ug/mL)","Albumin urine (ug/mL)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.21 to 5440"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8398"", ""193""]; Cumulative=[""8398"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URXUMS","URXUMS","Albumin urine (mg/L)","Albumin urine (mg/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.21 to 5440"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8398"", ""193""]; Cumulative=[""8398"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URXUCR","URXUCR","Creatinine urine (mg/dL)","Creatinine urine (mg/dL)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""3 to 749"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8398"", ""193""]; Cumulative=[""8398"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URXCRS","URXCRS","Creatinine urine (umol/L)","Creatinine urine (umol/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""265.2 to 66211.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8398"", ""193""]; Cumulative=[""8398"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URDACT","URDACT","First albumin creatinine ratio (mg/g)","First albumin creatinine ratio (mg/g)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.08 to 13787.88"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8398"", ""193""]; Cumulative=[""8398"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URXUMA2","URXUMA2","Second albumin (ug/mL)","Second albumin (ug/mL)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.21 to 3730"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""7361"", ""1230""]; Cumulative=[""7361"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URDUMA2S","URDUMA2S","Second albumin urine (mg/L)","Second albumin urine (mg/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.21 to 3730"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""7361"", ""1230""]; Cumulative=[""7361"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URXUCR2","URXUCR2","Second creatinine (mg/dL)","Second creatinine (mg/dL)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""4 to 685"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""7361"", ""1230""]; Cumulative=[""7361"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URDUCR2S","URDUCR2S","Second creatinine urine (umol/L)","Second creatinine urine (umol/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""353.6 to 60554"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""7361"", ""1230""]; Cumulative=[""7361"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
"ALB_CR_F","URDACT2","URDACT2","Second albumin creatinine ratio (mg/g)","Second albumin creatinine ratio (mg/g)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.33 to 8817.39"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""7361"", ""1230""]; Cumulative=[""7361"", ""8591""]; Skip.to.Item=[""NA"", ""NA""]"
