"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"VID_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"VID_D","LBDVIDMS","LBDVIDMS","Vitamin D (nmol/L)","Vitamin D (nmol/L)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""13.2 to 195"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8306"", ""1134""]; Cumulative=[""8306"", ""9440""]; Skip.to.Item=[""NA"", ""NA""]"
