"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"UAS_I","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 3 YEARS - 150 YEARS",NA,NA
"UAS_I","WTSA2YR","WTSA2YR","Subsample A weights","Subsample A weights","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""6552.119284 to 708844.24678"", ""0"", "".""]; Value.Description=[""Range of Values"", ""Participants 6+ years with no lab specimen"", ""Missing""]; Count=[""3231"", ""48"", ""0""]; Cumulative=[""3231"", ""3279"", ""3279""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UAS_I","URXUAS3","URXUAS3","Urinary Arsenous acid (ug/L)","Urinary Arsenous acid (ug/L)","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.08 to 8.82"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3094"", ""185""]; Cumulative=[""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA""]"
"UAS_I","URDUA3LC","URDUA3LC","Urinary Arsenous acid comment code","Urinary Arsenous acid comment code","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""1640"", ""1454"", ""185""]; Cumulative=[""1640"", ""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UAS_I","URXUAS5","URXUAS5","Urinary Arsenic acid (ug/L)","Urinary Arsenic acid (ug/L)","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.56 to 4.54"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3094"", ""185""]; Cumulative=[""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA""]"
"UAS_I","URDUA5LC","URDUA5LC","Urinary Arsenic acid comment code","Urinary Arsenic acid comment code","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""97"", ""2997"", ""185""]; Cumulative=[""97"", ""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UAS_I","URXUAB","URXUAB","Urinary Arsenobetaine (ug/L)","Urinary Arsenobetaine (ug/L)","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.82 to 662.24"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3094"", ""185""]; Cumulative=[""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA""]"
"UAS_I","URDUABLC","URDUABLC","Urinary Arsenobetaine comment code","Urinary Arsenobetaine comment code","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""1230"", ""1864"", ""185""]; Cumulative=[""1230"", ""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UAS_I","URXUAC","URXUAC","Urinary Arsenocholine (ug/L)","Urinary Arsenocholine (ug/L)","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.08 to 10.98"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3094"", ""185""]; Cumulative=[""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA""]"
"UAS_I","URDUACLC","URDUACLC","Urinary Arsenocholine comment code","Urinary Arsenocholine comment code","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""534"", ""2560"", ""185""]; Cumulative=[""534"", ""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UAS_I","URXUDMA","URXUDMA","Urinary Dimethylarsinic acid (ug/L)","Urinary Dimethylarsinic acid (ug/L)","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""1.35 to 149.62"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3094"", ""185""]; Cumulative=[""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA""]"
"UAS_I","URDUDALC","URDUDALC","Urinary Dimethylarsonic acid comment","Urinary Dimethylarsinic acid comment code","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limlt"", ""Below lower detection limit"", ""Missing""]; Count=[""2208"", ""886"", ""185""]; Cumulative=[""2208"", ""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"UAS_I","URXUMMA","URXUMMA","Urinary Monomethylarsonic acid (ug/L)","Urinary Monomethylarsonic acid (ug/L)","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.14 to 12.09"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3094"", ""185""]; Cumulative=[""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA""]"
"UAS_I","URDUMMAL","URDUMMAL","Urinary Monomethylarsonic acid comment","Urinary Monomethylarsonic acid comment code","Both males and females 3 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""below lower detection limit"", ""Missing""]; Count=[""1724"", ""1370"", ""185""]; Cumulative=[""1724"", ""3094"", ""3279""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
