"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"HPVSWC_I","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Females only 18 YEARS - 59 YEARS",NA,NA
"HPVSWC_I","LBXHP2C","LBXHP2C","Cobas HPV Swab High Risk","Cobas HPV Swab High Risk","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Inadequate"", ""Missing""]; Count=[""359"", ""1475"", ""38"", ""192""]; Cumulative=[""359"", ""1834"", ""1872"", ""2064""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
