"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"L20_B","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 5 YEARS",NA,NA
"L20_B","DCDINDEX","DCDINDEX","Index child for sampling","","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Index Child"", ""Other Household Child"", ""Missing""]; Count=[""969"", ""361"", ""0""]; Cumulative=[""969"", ""1330"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L20_B","DCDSTAT","DCDSTAT","Dust sample status","","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Floor Only"", ""Window Only"", ""Floor and Window"", ""Missing""]; Count=[""322"", ""1"", ""934"", ""73""]; Cumulative=[""322"", ""323"", ""1257"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"L20_B","DCD030","DCD030","Room where samples taken","Room where samples taken","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""2"", ""3"", ""4"", ""5"", ""7"", "".""]; Value.Description=[""Living Room/Family Room/Den"", ""Dining Room"", ""Kitchen"", ""Bedroom"", ""Another room"", ""Missing""]; Count=[""1044"", ""16"", ""23"", ""137"", ""37"", ""73""]; Cumulative=[""1044"", ""1060"", ""1083"", ""1220"", ""1257"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"L20_B","DCD070A","DCD070A","Room selected was floor carpeted","Indicates whether floor was carpeted in room-floor sample","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""1060"", ""197"", ""73""]; Cumulative=[""1060"", ""1257"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L20_B","DCQ070B","DCQ070B","Room selected had floor mat","Indicates whether mat was found in room-floor sample","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""18"", ""1239"", ""73""]; Cumulative=[""18"", ""1257"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L20_B","DCQ070C","DCQ070C","Room selected had area rug","Indicates whether area rug was found in room-floor sample","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""194"", ""1063"", ""73""]; Cumulative=[""194"", ""1257"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L20_B","DCQ070D","DCQ070D","Room selected had wall-wall carpeting","If there was wall to wall carpet-floor sample","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""932"", ""325"", ""73""]; Cumulative=[""932"", ""1257"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L20_B","DCQ090","DCQ090","Carpet pile depth","Depth of carpeting-floor sample","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Low pile"", ""High pile"", ""Not applicable"", ""Missing""]; Count=[""875"", ""133"", ""52"", ""270""]; Cumulative=[""875"", ""1008"", ""1060"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"L20_B","DCQ160","DCQ160","Surface condition for floor dust sample","Surface condition for floor dust sample","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Smooth and Cleanable"", ""Not Smooth and Cleanable"", ""Carpet"", ""Missing""]; Count=[""235"", ""10"", ""80"", ""1005""]; Cumulative=[""235"", ""245"", ""325"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"L20_B","DCQ240","DCQ240","Window sill finished","Window sill finished","Both males and females 1 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""861"", ""74"", ""395""]; Cumulative=[""861"", ""935"", ""1330""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
