"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"L25_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"L25_C","LBXWBCSI","LBXWBCSI","White blood cell count (1000 cells/uL)","White blood cell count (1000 cells/uL)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""2.3 to 99.99"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXLYPCT","LBXLYPCT","Lymphocyte percent (%)","Lymphocyte percent (%)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""5 to 89.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXMOPCT","LBXMOPCT","Monocyte percent (%)","Monocyte percent (%)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.9 to 33.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXNEPCT","LBXNEPCT","Segmented neutrophils percent (%)","Segmented neutrophils percent (%)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""2.4 to 92.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXEOPCT","LBXEOPCT","Eosinophils percent (%)","Eosinophils percent (%)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 27.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXBAPCT","LBXBAPCT","Basophils percent (%)","Basophils percent (%)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 17.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBDLYMNO","LBDLYMNO","Lymphocyte number","Lymphocyte number","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.4 to 89.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBDMONO","LBDMONO","Monocyte number","Monocyte number","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.1 to 4.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBDNENO","LBDNENO","Segmented neutrophils number","Segmented neutrophils number","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.2 to 18.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBDEONO","LBDEONO","Eosinophils number","Eosinophils number","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 2.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBDBANO","LBDBANO","Basophils number","Basophils number","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 1.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8353"", ""826""]; Cumulative=[""8353"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXRBCSI","LBXRBCSI","Red blood cell count (million cells/uL)","Red blood cell count (million cells/uL)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""2.61 to 7.03"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXHGB","LBXHGB","Hemoglobin (g/dL)","Hemoglobin (g/dL)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""."", ""6.2 to 19.2""]; Value.Description=[""Missing"", ""Range of Values""]; Count=[""795"", ""8384""]; Cumulative=[""9179"", ""8384""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXHCT","LBXHCT","Hematocrit (%)","Hematocrit (%)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""21.7 to 57.1"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXMCVSI","LBXMCVSI","Mean cell volume (fL)","Mean cell volume (fL)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""58.3 to 117.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXMCHSI","LBXMCHSI","Mean cell hemoglobin (pg)","Mean cell hemoglobin (pg)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""17.5 to 40.4"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXMC","LBXMC","MCHC (g/dL)","Mean cell hemoglobin concentration (g/dL)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""28.7 to 42.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXRDW","LBXRDW","Red cell distribution width (%)","Red cell distribution width (%)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""10.6 to 26.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXPLTSI","LBXPLTSI","Platelet count SI (1000 cells/uL)","Platelet count SI (1000 cells/uL)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""35 to 999.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
"L25_C","LBXMPSI","LBXMPSI","Mean platelet volume (fL)","Mean platelet volume (fL)","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""5.5 to 13.5"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8384"", ""795""]; Cumulative=[""8384"", ""9179""]; Skip.to.Item=[""NA"", ""NA""]"
