"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"HPVSWR_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Females only 18 YEARS - 59 YEARS",NA,NA
"HPVSWR_F","LBDRPCR","LBDRPCR","Roche HPV linear array summary result","Roche HPV linear array (LA) summary result","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Inadequate"", ""Missing""]; Count=[""909"", ""1046"", ""15"", ""274""]; Cumulative=[""909"", ""1955"", ""1970"", ""2244""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HPVSWR_F","LBXH2RL","LBXH2RL","Digene HPV Swab High Risk RLU/CB","Digene HPV Swab High Risk RLU/CB","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 1895.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""1988"", ""256""]; Cumulative=[""1988"", ""2244""]; Skip.to.Item=[""NA"", ""NA""]"
"HPVSWR_F","LBDRHP","LBDRHP","Roche LA high positive globin control","Roche LA high positive globin control","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Missing""]; Count=[""1952"", ""3"", ""289""]; Cumulative=[""1952"", ""1955"", ""2244""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"HPVSWR_F","LBDRLP","LBDRLP","Roche LA low positive globin control","Roche LA low positive globin control","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Missing""]; Count=[""1916"", ""39"", ""289""]; Cumulative=[""1916"", ""1955"", ""2244""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"HPVSWR_F","LBDR06","LBDR06","HPV type 6","HPV type 6","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Inadequate"", ""Missing""]; Count=[""41"", ""1914"", ""15"", ""274""]; Cumulative=[""41"", ""1955"", ""1970"", ""2244""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HPVSWR_F","LBDR11","LBDR11","HPV type 11","HPV type 11","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Inadequate"", ""Missing""]; Count=[""7"", ""1948"", ""15"", ""274""]; Cumulative=[""7"", ""1955"", ""1970"", ""2244""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HPVSWR_F","LBDR16","LBDR16","HPV type 16","HPV type 16","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""3"", ""."", ""1"", ""2""]; Value.Description=[""Inadequate"", ""Missing"", ""Positive"", ""Negative""]; Count=[""15"", ""274"", ""90"", ""1865""]; Cumulative=[""1970"", ""2244"", ""90"", ""1955""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HPVSWR_F","LBDR18","LBDR18","HPV type 18","HPV type 18","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Inadequate"", ""Missing""]; Count=[""52"", ""1903"", ""15"", ""274""]; Cumulative=[""52"", ""1955"", ""1970"", ""2244""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HPVSWR_F","LBDR26","LBDR26","HPV type 26","HPV type 26","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Inadequate"", ""Missing""]; Count=[""5"", ""1950"", ""15"", ""274""]; Cumulative=[""5"", ""1955"", ""1970"", ""2244""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HPVSWR_F","LBDR31","LBDR31","HPV type 31","HPV type 31","Females only 18 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Positive"", ""Negative"", ""Inadequate"", ""Missing""]; Count=[""44"", ""1911"", ""15"", ""274""]; Cumulative=[""44"", ""1955"", ""1970"", ""2244""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
