"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"L06HM_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 6 YEARS - 150 YEARS",NA,NA
"L06HM_C","WTSA2YR","WTSA2YR","Two-year MEC weights of subsample A","Heavy Metals Subsample 2 year Mec Weight.","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 455771.88304"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2673"", ""0""]; Cumulative=[""2673"", ""2673""]; Skip.to.Item=[""NA"", ""NA""]"
"L06HM_C","URXUCR","URXUCR","Creatinine urine (mg/dL)","Creatinine urine (mg/dL).","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""6 to 768"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2586"", ""87""]; Cumulative=[""2586"", ""2673""]; Skip.to.Item=[""NA"", ""NA""]"
"L06HM_C","URXUBA","URXUBA","Barium urine (ng/mL)","Barium urine (ng/mL).","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.15 to 108.1"", ""-0.22"", "".""]; Value.Description=[""Range of Values"", ""Fill Value of Limit of Detection"", ""Missing""]; Count=[""2558"", ""0"", ""115""]; Cumulative=[""2558"", ""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L06HM_C","URDUBALC","URDUBALC","Urinary barium comment code","Urinary barium comment code.","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2374"", ""184"", ""115""]; Cumulative=[""2374"", ""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L06HM_C","URXUBE","URXUBE","Beryllium urine (ng/mL)","Beryllium urine (ng/mL).","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.11 to 0.13"", ""0.05"", ""0.08"", "".""]; Value.Description=[""Range of Values"", ""First Fill Value of Limit of Detection"", ""Second Fill Value of Limit of Detection"", ""Missing""]; Count=[""24"", ""30"", ""2504"", ""115""]; Cumulative=[""24"", ""54"", ""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"L06HM_C","URDUBELC","URDUBELC","Urinary beryllium comment code","Urinary beryllium comment code.","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""24"", ""2534"", ""115""]; Cumulative=[""24"", ""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L06HM_C","URXUCD","URXUCD","Cadmium urine (ng/mL)","Cadmium urine (ng/mL).","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.03 to 14.94"", ""-0.03"", ""-0.04"", "".""]; Value.Description=[""Range of Values"", ""First Fill Value of Limit of Detection"", ""Second Fill Value of Limit of Detection"", ""Missing""]; Count=[""2543"", ""0"", ""0"", ""130""]; Cumulative=[""2543"", ""2543"", ""2543"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"L06HM_C","URDUCDLC","URDUCDLC","Urinary cadmium comment code","Urinary cadmium comment code.","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2317"", ""226"", ""130""]; Cumulative=[""2317"", ""2543"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L06HM_C","URXUCO","URXUCO","Cobalt urine (ng/mL)","Cobalt urine (ng/mL).","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.08 to 127.87"", ""0.06"", "".""]; Value.Description=[""Range of Values"", ""Fill Value of Limit of Detection"", ""Missing""]; Count=[""2463"", ""95"", ""115""]; Cumulative=[""2463"", ""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L06HM_C","URDUCOLC","URDUCOLC","Urinary cobalt comment code","Urinary cobalt comment code.","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2463"", ""95"", ""115""]; Cumulative=[""2463"", ""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L06HM_C","URXUCS","URXUCS","Cesium urine (ng/mL)","Cesium urine (ng/mL).","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0.34 to 552.12"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2558"", ""115""]; Cumulative=[""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA""]"
"L06HM_C","URDUCSLC","URDUCSLC","Urinary cesium comment code","Urinary cesium comment code.","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2558"", ""0"", ""115""]; Cumulative=[""2558"", ""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L06HM_C","URXUMO","URXUMO","Molybdenum urine (ng/mL)","Molybdenum urine (ng/mL).","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""1.7 to 1215.9"", ""1.06"", "".""]; Value.Description=[""Range of Values"", ""Fill Value of Limit of Detection"", ""Missing""]; Count=[""2555"", ""3"", ""115""]; Cumulative=[""2555"", ""2558"", ""2673""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
