,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
1,CBQ502,Do you have the green hand card booklet? {It is in the same bag as the food measuring guides [you used for your/we used for SP’s] dietary phone interview. Ill wait while you locate it. Do you have it?},Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
2,CBQ503,Lets go ahead with the interview anyway. Do you have a cereal box can or package of food with a food label on the back or the side that you can use for this interview? Ill wait while you locate it.,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
3,CBQ506,I am going to ask you about eating foods and beverages from different places. The types of places are listed on hand card 1 in your booklet. Please turn to hand card 1. We will start with foods or beverages from fast food or pizza places then Ill go down the list and ask you about each of the other places.} For the first few questions please answer yes or no. In the past 12 months did you buy food from fast food or pizza places?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
4,CBQ536,At the last fast food or pizza place you bought foods or beverages did you notice any calorie information on the menu?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
5,CBQ541,Did you use the information in deciding what to buy?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
6,CBQ551,In the past 12 months did you eat in or get take-out from a restaurant with waiter or waitress service?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
7,CBQ581,The last time you ate or got take-out from a restaurant with a waiter or waitress did you notice any calorie information on the menu?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
8,CBQ586,Did you use the information in deciding what to order?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
9,CBQ830,In the past 12 months did you eat at an all-you-can-eat buffet style restaurant?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
10,CBQ835,The last time you ate at an all-you-can-eat buffet style restaurant did you notice any calorie information on the menu?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
11,CBQ840,Did you use the information in deciding what to eat?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
12,CBQ845,In the past 12 months did you buy any foods or beverages at a place that sells mostly beverages such as a coffee shop or juice bar?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
13,CBQ850,The last time you bought foods or beverages at a place that sells mostly beverages did you notice any calorie information on the menu?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
14,CBQ855,Did you use the information in deciding what to order?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
15,CBQ860,In the past 12 months did you buy any foods or beverages at movie theaters sports arenas or other places of recreation?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
16,CBQ865,The last time you bought foods or beverages at a movie theater sports arena or other place of recreation did you notice any calorie information on the menu?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
17,CBQ870,Did you use the information in deciding what to order?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
18,CBQ875,In the past 12 months did you buy prepared foods such as salads soups chicken sandwiches and cooked vegetables from grocery store salad bars and deli counters?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
19,CBQ880,The last time you bought prepared foods at a grocery store did you notice any calorie information about these foods?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
20,CBQ885,Did you use the information in deciding what to buy?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
21,CBQ890,In the past 12 months did you buy prepared foods at convenience stores including gas stations or corner stores?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
22,CBQ895,The last time you bought prepared foods at a convenience store including a gas station or corner store did you notice any calorie information about these foods?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
23,CBQ900,Did you use the information in deciding what to buy?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
24,CBQ700,{Now turn the page to use hand card 3.} Many food packages contain an expiration date such as use by or sell by. How often do you use the expiration date when deciding to buy a food product? Would you say always most of the time sometimes rarely or never?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
25,DBQ780,Some food packages contain health claims about the benefits of nutrients or foods {like the examples on hand card 4}. How often do you use this kind of health claim when deciding to buy a product? Using hand card 5 would you say always most of the time sometimes rarely or never?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
26,DBQ750,{Please turn to hand card 6. For the next few questions youll use hand card 7 to respond but first please look at hand card 6 which shows an example of the food label. How often do you use the Nutrition Facts panel on a food label such as the part colored in yellow on the sample food label on hand card 6 when deciding to buy a food product?} {Looking at hand card 7} would you say always most of the time sometimes rarely or never?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
27,DBQ760,{Please turn to hand card 8. Again for the next question you’ll use hand card 9 to respond but first look at hand card 8.} How often do you use the list of ingredients on a food label {such as the part colored in pink on hand card 8} when deciding to buy a food product? Would you say always most of the time sometimes rarely or never?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
28,DBQ770,{Please turn your hand card to the next page.} How about the information on the serving size? [HAND CARD # 10] How often do you use information on the serving size on a food label {such as the part colored in green on hand card 10} when deciding to buy a food product?] Would you say always most of the time sometimes rarely or never?],Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
29,CBQ905,{Please turn to hand cards 12 and 13.} How about the information on the number of servings in the package? [How often do you use information on the number of servings in the package on a food label {such as the part colored in purple on hand card 12} when deciding to buy a food product?] [Would you say always most of the time sometimes rarely or never?],Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
30,CBQ910,{Please turn to hand cards 14 and 15.} How about the information contained in the footnote? [How often do you use information contained in the footnote on a food label {such as the part colored in orange on hand card 14} when deciding to buy a food product?] [Would you say always most of the time sometimes rarely or never?],Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
31,CBQ685,{Please turn to hand cards 16 and 17.} How about the information on the percent daily value? [How often do you use information on the percent daily value on a food label {such as the part colored in blue on hand card 16} when deciding to buy a food product?] [Would you say always most of the time sometimes rarely or never?],Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
32,CBQ915,{For the next question youll use {hand cards 19 & 21} to respond but first please look at {hand card 18/hand card 20.} Which one do you use more often when deciding to buy a food product - information on the food label about Percent Daily Value {such as the part colored in blue on {hand card 18/hand card 20}} or about the amount of nutrients such as the value in grams or milligrams noted next to each nutrient {such as the part highlighted in yellow}? {Looking at {hand card 19/hand card 21}} would you say you use...,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
33,CBQ920,,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
34,CBQ925,Now turn to {hand cards 22 and 23/hand cards 24 and 25}. The label of the product shows 5% Daily Value for Vitamin A in a serving of the product. What does the 5% Daily Value mean to you?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
