,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 20 YEARS - 59 YEARS,nan,,
1,DUQ100,1,Yes,The following questions ask about drug use. Have you ever used cocaine including crack or freebase or other street drugs? Do not include marijuana.,Both males and females 20 YEARS - 59 YEARS,nan,,
2,DUQ100,2,No,The following questions ask about drug use. Have you ever used cocaine including crack or freebase or other street drugs? Do not include marijuana.,Both males and females 20 YEARS - 59 YEARS,nan,,
3,DUQ100,7,Refused,The following questions ask about drug use. Have you ever used cocaine including crack or freebase or other street drugs? Do not include marijuana.,Both males and females 20 YEARS - 59 YEARS,nan,,
4,DUQ100,9,Don'T Know,The following questions ask about drug use. Have you ever used cocaine including crack or freebase or other street drugs? Do not include marijuana.,Both males and females 20 YEARS - 59 YEARS,nan,,
5,DUQ100,.,Missing,The following questions ask about drug use. Have you ever used cocaine including crack or freebase or other street drugs? Do not include marijuana.,Both males and females 20 YEARS - 59 YEARS,nan,,
6,DUQ110,0 To 300,Range Of Values,In the past 12 months how many days have you used cocaine including crack or freebase or other street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
7,DUQ110,777,Refused,In the past 12 months how many days have you used cocaine including crack or freebase or other street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
8,DUQ110,999,Don'T Know,In the past 12 months how many days have you used cocaine including crack or freebase or other street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
9,DUQ110,.,Missing,In the past 12 months how many days have you used cocaine including crack or freebase or other street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
10,DUQ120,1,Yes,Have you ever used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
11,DUQ120,2,No,Have you ever used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
12,DUQ120,7,Refused,Have you ever used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
13,DUQ120,9,Don'T Know,Have you ever used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
14,DUQ120,.,Missing,Have you ever used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
15,DUQ130,0 To 165,Range Of Values,In the past 12 months how many days have you used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
16,DUQ130,777,Refused,In the past 12 months how many days have you used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
17,DUQ130,999,Don'T Know,In the past 12 months how many days have you used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
18,DUQ130,.,Missing,In the past 12 months how many days have you used a needle to take street drugs?,Both males and females 20 YEARS - 59 YEARS,nan,,
