,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,OHQ030,The next questions are about {your/SPs} teeth and gums. About how long has it been since {you/SP} last visited a dentist? Include all types of dentists such as orthodontists oral surgeons and all other dental specialists as well as dental hygienists.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,OHQ033,What was the main reason {you/SP} last visited the dentist?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,OHQ770,During the past 12 months was there a time when (you/SP) needed dental care but could not get it at that time?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,OHQ780A,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,OHQ780B,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,OHQ780C,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,OHQ780D,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,OHQ780E,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
9,OHQ780F,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
10,OHQ780G,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
11,OHQ780H,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
12,OHQ780I,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
13,OHQ780J,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
14,OHQ780K,What were the reasons that (you/SP) could not get the dental care (you/she/he) needed?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
15,OHQ605,,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
16,OHQ610,In the past 12 months did a dentist hygienist or other dental professional have a direct conversation with {you/SP} about... ...the benefits of giving up cigarettes or other types of tobacco to improve {your/SPs} dental health?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
17,OHQ612,(In the past 12 months did a dentist hygienist or other dental professional have a direct conversation with {you/SP} about...) ... the dental health benefits of checking {your/his/her} blood sugar?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
18,OHQ614,(In the past 12 months did a dentist hygienist or other dental professional have a direct conversation with {you/SP} about...) ...the importance of examining {your/his/her} mouth for oral cancer?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
19,OHQ616,,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
20,OHQ620,How often during the last year (have you/ has SP) had painful aching anywhere in (your/his/her) mouth? Would you say....,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
21,OHQ640,How often during the last year {have you/has SP} had difficulty doing {your/his/her} usual jobs or attending school because of problems with {your/his/her} teeth mouth or dentures? Would you say . . .,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
22,OHQ680,How often during the last year {have you/has SP} been self-conscious or embarrassed because of {your/his/her} teeth mouth or dentures? Would you say . ..,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
23,OHQ835,The next questions will ask about the condition of {your/SPs} teeth and some factors related to gum health. Gum disease is a common problem with the mouth. People with gum disease might have swollen gums receding gums sore or infected gums or loose teeth. {Do you/Does SP} think {you/s/he} might have gum disease?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
24,OHQ845,Overall how would {you/SP} rate the health of {your/his/her} teeth and gums?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
25,OHQ847,,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
26,OHQ850,{Have you/Has SP} ever had treatment for gum disease such as scaling and root planing sometimes called deep cleaning?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
27,OHQ855,{Have you/Has SP} ever had any teeth become loose on their own without an injury?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
28,OHQ860,{Have you/Has SP} ever been told by a dental professional that {you/s/he} lost bone around [your/his/her} teeth?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
29,OHQ865,During the past three months {have you/has SP} noticed a tooth that doesnt look right?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
30,OHQ870,Aside from brushing {your/his/her} teeth with a toothbrush in the last seven days how many days did {you/SP} use dental floss or any other device to clean between {your/his/her} teeth?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
31,OHQ875,Aside from brushing {your/his/her} teeth with a toothbrush in the last seven days how many days did {you/SP} use mouthwash or other dental rinse product that {you use/s/he uses} to treat dental disease or dental problems?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
32,OHQ880,{Have you/Has SP} ever had an exam for oral cancer in which the doctor or dentist pulls on {your/his/her} tongue sometimes with gauze wrapped around it and feels under the tongue and inside the cheeks?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
33,OHQ885,{Have you/Has SP} ever had an exam for oral cancer in which the doctor or dentist feels {your/his/her} neck?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
34,OHQ890,,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
35,OHQ895,When did {you/SP} have {your/his/her} most recent oral or mouth cancer exam? Was it within the past year between 1 and 3 years ago or over 3 years ago?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
36,OHQ900,What type of health care professional performed {your/SPs} most recent oral cancer exam?,Both males and females 30 YEARS - 150 YEARS,,,,,,,,,,,,,
