,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,MCQ010,The following questions are about different medical conditions. Has a doctor or other health professional ever told {you/SP} that {you have/s/he/SP has} asthma (az-ma)?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,MCQ025,How old {were you/was SP} when {you were/s/he was} first told {you/he/she} had asthma (az-ma)?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,MCQ035,{Do you/Does SP} still have asthma (az-ma)?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,MCQ040,During the past 12 months {have you/has SP} had an episode of asthma (az-ma) or an asthma attack?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,MCQ050,[During the past 12 months] {have you/has SP} had to visit an emergency room or urgent care center because of asthma (az-ma)?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,MCQ051,During the past 3 months {have you/has SP} taken medication prescribed by a doctor or other health professionals for asthma?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,MCQ053,During the past 3 months {have you/has SP} been on treatment for anemia (a-nee-me-a) sometimes called tired blood or low blood? [Include diet iron pills iron shots transfusions as treatment.],Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,MCQ070,{Have you/Has SP} ever been told by a doctor or other health care professional that {you/s/he} had psoriasis (sore-eye-asis)?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
9,MCQ075,{Do you/Does SP} currently have . . .,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
10,MCQ080,Has a doctor or other health professional ever told {you/SP} that {you were/s/he/SP was} overweight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
