,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,DIQ010,The next questions are about specific medical conditions. {Other than during pregnancy {have you/has SP}/{Have you/Has SP}} ever been told by a doctor or health professional that {you have/{he/she/SP} has} diabetes or sugar diabetes?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,DID040,How old {was SP/were you} when a doctor or other health professional first told {you/him/her} that {you/he/she} had diabetes or sugar diabetes?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,DIQ159,,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,DIQ160,{Have you/Has SP} ever been told by a doctor or other health professional that {you have/SP has} any of the following: prediabetes impaired fasting glucose impaired glucose tolerance borderline diabetes or that {your/her/his} blood sugar is higher than normal but not high enough to be called diabetes or sugar diabetes?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,DIQ180,{Have you/Has SP} had a blood test for high blood sugar or diabetes within the past three years?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,DIQ050,{Is SP/Are you} now taking insulin,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,DID060,For how long {have you/has SP} been taking insulin?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,DIQ060U,UNIT OF MEASURE,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
9,DIQ065,,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
10,DIQ070,{Is SP/Are you} now taking diabetic pills to lower {{his/her}/your} blood sugar? These are sometimes called oral agents or oral hypoglycemic agents.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
