,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,DBQ010,,,,,,,,,,,,
2,DBD020,,,,,,,,,,,,
3,DBD030,,,,,,,,,,,,
4,DBD040,,,,,,,,,,,,
5,DBD050,,,,,,,,,,,,
6,DBD060,,,,,,,,,,,,
7,DBD071a,,,,,,,,,,,,
8,DBD071b,,,,,,,,,,,,
9,DBD071c,,,,,,,,,,,,
10,DBD071d,,,,,,,,,,,,
11,DBD071u,,,,,,,,,,,,
12,DBD080,,,,,,,,,,,,
13,DBD085,,,,,,,,,,,,
14,DBD090,,,,,,,,,,,,
15,DBQ101,,,,,,,,,,,,
16,DBD102,,,,,,,,,,,,
17,DBD103,,,,,,,,,,,,
18,DBD196,,,,,,,,,,,,
19,DBD221a,,,,,,,,,,,,
20,DBD221b,,,,,,,,,,,,
21,DBD221c,,,,,,,,,,,,
22,DBD221d,,,,,,,,,,,,
23,DBD221u,,,,,,,,,,,,
24,DBD225,,,,,,,,,,,,
25,DBD229,,,,,,,,,,,,
26,DBD235ae,,,,,,,,,,,,
27,DBD235be,,,,,,,,,,,,
28,DBD235ce,,,,,,,,,,,,
29,DBQ265a,,,,,,,,,,,,
30,DBD301,,,,,,,,,,,,
31,DBQ330,,,,,,,,,,,,
32,DBD355,,,,,,,,,,,,
33,DBQ360,,,,,,,,,,,,
34,DBQ370,,,,,,,,,,,,
35,DBD381,,,,,,,,,,,,
36,DBQ390,,,,,,,,,,,,
37,DBQ400,,,,,,,,,,,,
38,DBD411,,,,,,,,,,,,
39,DBD421,,,,,,,,,,,,
