,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
1,WTSCI2YR,CIDI Subsample 2 year MEC Weight,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
2,WTSCI4YR,CIDI Subsample 4 Year MEC Weight,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
3,CIAORDER,Order in which CIDI modules are asked,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
4,CIQP01,(READ SLOWLY) In your entire lifetime have you ever had an attack of fear or panic when all of a sudden you felt frightened anxious or uneasy?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
5,CIQP02,Another kind of attack is when all of a sudden your heart begins to race or you feel dizzy or faint or you cant catch your breath. Im not talking about a heart attack or some other attack caused by physical illness or medication or drugs but about an attack that occurs for no apparent physical reason just out of the blue. Have you ever had an attack like this?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
6,CIQP03,Have you had an attack like this in the past 12 months?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
7,CIQP04,In the past 12 months was there a month or more when you avoided certain situations or changed your everyday activities because of fear of the attacks?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
8,CIQP05,How recently have you avoided certain situations or changed your activities because of this fear in the past month past six months or more than six months ago?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
9,CIQP06,In the past 12 months was there a month or more when you were often concerned that you might have another attack?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
10,CIQP07,How recently did you have this ongoing concern in the past month past six months or more than six months ago?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
11,CIQP08,In the past 12 months was there a month or more when you were concerned that the attacks might lead to something terrible happening like dying losing control or going crazy?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
