,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,SXD021,,,,,,,,,,,,
2,SXQ800,,,,,,,,,,,,
3,SXQ803,,,,,,,,,,,,
4,SXQ806,,,,,,,,,,,,
5,SXQ809,,,,,,,,,,,,
6,SXD862,,,,,,,,,,,,
7,SXQ700,,,,,,,,,,,,
8,SXQ703,,,,,,,,,,,,
9,SXQ706,,,,,,,,,,,,
10,SXQ709,,,,,,,,,,,,
11,SXQ762,,,,,,,,,,,,
12,SXD031,,,,,,,,,,,,
13,SXD801,,,,,,,,,,,,
14,SXD171,,,,,,,,,,,,
15,SXD815,,,,,,,,,,,,
16,SXD510,,,,,,,,,,,,
17,SXQ821,,,,,,,,,,,,
18,SXQ824,,,,,,,,,,,,
19,SXQ827,,,,,,,,,,,,
20,SXQ830,,,,,,,,,,,,
21,SXD633,,,,,,,,,,,,
22,SXQ636,,,,,,,,,,,,
23,SXQ639,,,,,,,,,,,,
24,SXQ868,,,,,,,,,,,,
25,SXD642,,,,,,,,,,,,
26,SXQ833,,,,,,,,,,,,
27,SXQ410,,,,,,,,,,,,
28,SXQ875,,,,,,,,,,,,
29,SXQ550,,,,,,,,,,,,
30,SXQ836,,,,,,,,,,,,
31,SXQ839,,,,,,,,,,,,
32,SXQ841,,,,,,,,,,,,
33,SXQ853,,,,,,,,,,,,
34,SXD847,,,,,,,,,,,,
35,SXD621,,,,,,,,,,,,
36,SXQ624,,,,,,,,,,,,
37,SXQ850,,,,,,,,,,,,
38,SXQ627,,,,,,,,,,,,
39,SXQ765,,,,,,,,,,,,
40,SXQ865,,,,,,,,,,,,
41,SXD630,,,,,,,,,,,,
42,SXD844,,,,,,,,,,,,
43,SXD744,,,,,,,,,,,,
44,SXQ845,,,,,,,,,,,,
45,SXQ645,,,,,,,,,,,,
46,SXD871,,,,,,,,,,,,
47,SXQ648,,,,,,,,,,,,
48,SXQ859,,,,,,,,,,,,
49,SXQ610,,,,,,,,,,,,
50,SXD245,,,,,,,,,,,,
51,SXQ251,,,,,,,,,,,,
52,SXD856,,,,,,,,,,,,
53,SXQ590,,,,,,,,,,,,
54,SXQ600,,,,,,,,,,,,
55,SXD001,,,,,,,,,,,,
56,SXD002,,,,,,,,,,,,
57,SXD101,,,,,,,,,,,,
58,SXD715,,,,,,,,,,,,
59,SXD450,,,,,,,,,,,,
60,SXQ721,,,,,,,,,,,,
61,SXQ724,,,,,,,,,,,,
62,SXQ727,,,,,,,,,,,,
63,SXQ730,,,,,,,,,,,,
64,SXD733,,,,,,,,,,,,
65,SXQ130,,,,,,,,,,,,
66,SXQ490,,,,,,,,,,,,
67,SXQ741,,,,,,,,,,,,
68,SXQ768,,,,,,,,,,,,
69,SXQ747,,,,,,,,,,,,
70,SXD771,,,,,,,,,,,,
71,SXQ759,,,,,,,,,,,,
72,SXD750,,,,,,,,,,,,
73,SXQ753,,,,,,,,,,,,
74,SXQ260,,,,,,,,,,,,
75,SXQ265,,,,,,,,,,,,
76,SXQ270,,,,,,,,,,,,
77,SXQ272,,,,,,,,,,,,
78,SXQ280,,,,,,,,,,,,
79,SXQ292,,,,,,,,,,,,
80,SXQ756,,,,,,,,,,,,
81,SXQ294,,,,,,,,,,,,
