,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,HSD010,,,,,,,,,,,,
2,HSQ500,,,,,,,,,,,,
3,HSQ510,,,,,,,,,,,,
4,HSQ520,,,,,,,,,,,,
5,HSQ571,,,,,,,,,,,,
6,HSQ580,,,,,,,,,,,,
7,HSQ590,,,,,,,,,,,,
8,HSAQUEX,,,,,,,,,,,,
