,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
1,OCD150,(SP Interview Version) In this part of the survey I will ask you questions about {your/SPs} work experience. Which of the following {were you/was SP} doing last week . . . (Family Interview Version) The next questions are about {your/NON-SP HEADS/NON- SP SPOUSES} current job or business. Which of the following {were you/was} {NON-SP HEAD/NON-SP SPOUSE} doing last week . . .,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
2,OCQ180,How many hours did {you/SP} work last week at all jobs or businesses?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
3,OCQ200,,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
4,OCQ210,{Do you/Does SP} usually work 35 hours or more per week in total at all jobs or businesses?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
5,OCD230,What kind of business or industry is this? (For example: TV and radio management retail shoe store state labor department farm.),Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
6,OCD240,(SP Interview Version) What kind of work {were you/was SP} doing? (For example: farming mail clerk computer specialist.)  (Family Interview Version) What kind of work {were/was} {you/NON-SP HEAD/NON-SP SPOUSE} doing? (For example: farming mail clerk computer specialist.),Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
7,OCQ260,Looking at the card which of these best describes this job or work situation?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
8,OCD270,About how long {have you/has SP} worked for {EMPLOYER} as a(n) {OCCUPATION}?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
9,OCQ290G,The next questions are about conditions {you/SP} may experience and equipment {you/he/she} may use at {EMPLOYER} as a(n) {OCCUPATION}. At this job or business how many hours per day can {you/SP} smell the smoke from other peoples cigarettes cigars and/or pipes?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
10,OCQ290Q,The next questions are about conditions {you/SP} may experience and equipment {you/he/she} may use at {EMPLOYER} as a(n) {OCCUPATION}. At this job or business how many hours per day can {you/SP} smell the smoke from other peoples cigarettes cigars and/or pipes?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
11,OCQ295,In this job {do you/does SP} ever wear protective hearing devices?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
12,OCQ340,Thinking of all the jobs {you have/SP has} ever had {have you/has s/he} ever been exposed to loud noise at work for at least three months? By loud noise I mean noise so loud that {you/s/he} had to speak in a raised voice to be heard?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
13,OCQ350,At {your/SPs} job as a(n) {OCCUPATION} for {EMPLOYER} {are you/is s/he} currently exposed to loud noise? [By loud noise I mean noise so loud that {you/s/he} {have/has} to speak in a raised voice to be heard?],Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
14,OCQ360,On average for how many hours per day {are you/is SP} currently exposed to this loud noise?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
15,OCQ370,,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
16,OCQ380,(SP Interview Version) What is the main reason {you/SP} did not work last week?  (Family Interview Version) What is the main reason {you/NON-SP HEAD/NON-SP SPOUSE} did not work last week?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
17,OCD390G,Thinking of all the paid jobs or businesses {you/SP} ever had what kind of work {were you/was s/he} doing the longest? (For example electrical engineer stock clerk typist farmer.),Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
18,OCD390,Thinking of all the paid jobs or businesses {you/SP} ever had what kind of work {were you/was s/he} doing the longest? (For example electrical engineer stock clerk typist farmer.),Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
