,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,AUQ054,These next questions are about {your/SPs} hearing. Which statement best describes {your/SPs} hearing (without a hearing aid personal sound amplifier or other listening devices)? Would you say {your/his/her} hearing is excellent good that {you have/s/he has} a little trouble moderate trouble a lot of trouble or {are you/is s/he} deaf?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,AUQ060,These next questions refer to hearing without the use of a hearing aid or any other listening devices. If {you have/SP has} one ear that is better than the other please answer the questions for the hearing in {your/SPs} better ear. Can {you/SP} usually hear and understand what a person says without seeing his or her face if that person whispers to {you/him/her} from across a quiet room?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
2,AUQ070,Can {you/SP} usually hear and understand what a person says without seeing his or her face if that person talks in a normal voice to {you/him/her} from across a quiet room?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
3,AUQ080,Can {you/SP} usually hear and understand what a person says without seeing his or her face if that person shouts to {you/him/her} from across a quiet room?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
4,AUQ090,Can{you/SP} usually hear and understand what a person says without seeing his or her face if that person speaks loudly into {your/his/her} better ear?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
5,AUQ101,How often {do you/does SP} have difficulty hearing and understanding if there is background noise for example when other people are talking TV or radio is on or children are playing? Would you say...,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
6,AUQ110,How often does {your/SPs} hearing cause {you/him/her}to feel frustrated when talking to members of {your/his/her} family or to friends? Would you say...,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
7,AUQ139,{Have you/Has SP} ever had a tube placed in {your/his/her} ear to drain the fluid from {your/his/her} ear or to treat ear infections?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
8,AUQ144,A hearing test by a specialist is one that is done in a sound proof booth or room or with headphones. Hearing specialists include audiologists ear nose and throat doctors and trained technicians or occupational nurses. When was the last time {you /SP} had {your/his/her} hearing tested by a hearing specialist?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
9,AUQ147,{Do you/Does SP} now wear or use a hearing aid a personal sound amplifier or cochlear implant?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
10,AUQ149a,Which was it?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
11,AUQ149b,Which was it?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
12,AUQ149c,Which was it?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
13,AUQ153,In the past 2 weeks how often {have you/has SP} worn a {hearing aid and/or personal sound amplifier and/or cochlear implant}? If unsure provide your best estimate of the average amount of time {you have/he has/she has} worn {your/his/her} {hearing aid and/or personal sound amplifier and/or cochlear implant}.,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
14,AUQ156,Because of hearing loss {have you/has SP} ever used any of the following to improve {your/his/her} communication: FM systems closed-captioned television instant or text messages live video streaming amplified telephone relay services or a sign-language interpreter?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
15,AUQ191,In the past 12 months {have you/has SP} been bothered by ringing roaring or buzzing in {your/his/her} ears or head that lasts for 5 minutes or more?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
16,AUQ250,How long {have you/has SP} been bothered by this ringing roaring or buzzing in {your/his/her} ears or head?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
17,AUQ255,In the past 12 months how often {have you/has SP} had this ringing roaring or buzzing in {your/his/her} ears or head? Would you say...,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
18,AUQ260,{Are you/Is SP} bothered by ringing roaring or buzzing in {your/his/her} ears or head only after listening to loud sounds or loud music?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
19,AUQ270,{Are you/Is SP} bothered by ringing roaring or buzzing in {your/his/her} ears or head when going to sleep?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
20,AUQ280,How much of a problem is this ringing roaring or buzzing in {your/his/her} ears or head? Would you say...,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
21,AUQ300,This next question is about {your/SPs} use of firearms that {you/he/she} may have used for target shooting hunting for {your/his/her} job or in military service. {Have you/Has SP} ever used firearms for any reason?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
22,AUQ310,How many total rounds {have you/has SP} ever fired?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
23,AUQ320,How often {did you/did SP} wear hearing protection devices (ear plugs ear muffs) when shooting firearms?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
24,AUQ330,These next questions are about noise exposure {you/SP} may have had at work. {Have you/Has SP} ever had a job or combination of jobs where {you were/s/he was} exposed to loud sounds or noise for 4 or more hours a day several days a week? (Loud means so loud that {you/s/he} must speak in a raised voice to be heard.),Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
25,AUQ340,For how many months or years {have you/has SP} been exposed at work to loud sounds or noise for 4 or more hours a day several days a week?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
26,AUQ350,In {your/SPs} work {were you/was he/was she} exposed to very loud noise? (Very loud noise is noise that is so loud {you have/he has/she has} to shout in order to be understood by someone standing 3 feet away from {you/him/her}.),Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
27,AUQ360,This next question is about {your/SPs} work in jobs where there was very loud noise for 4 or more hours a day several days a week. Please give me the total number of months or years for all jobs where this has happened.,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
28,AUQ370,Outside of a job {have you/has SP} ever been exposed to very loud noise or music for 10 or more hours a week? This is noise so loud that {you have/s/he has} to shout to be understood or heard 3 feet away. Examples are noise from power tools lawn mowers farm machinery cars trucks motorcycles motor boats or loud music.,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
29,AUQ380,In the past 12 months how often did {you/SP} wear hearing protection devices (ear plugs ear muffs) when exposed to very loud sounds or noise?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
30,AUQ400,How old {were you/was SP} when {you/he/she} began to have any hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
31,AUQ410a,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
32,AUQ410b,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
33,AUQ410c,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
34,AUQ410d,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
35,AUQ410e,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
36,AUQ410f,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
37,AUQ410g,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
38,AUQ410h,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
39,AUQ410i,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
40,AUQ410j,What are the main causes of {your/SPs} hearing loss?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
41,AUQ420,{Have you/Has SP} ever had ear infections or earaches?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
42,AUQ430,{Have you/Has SP} ever had 3 or more ear infections or earaches?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
43,AUQ440,Has SP ever received Special Education or Early Intervention Services for speech-language reading hearing or listening skills intellectual disability movement or mobility difficulties (e.g. using arms or legs) or other developmental or disability problems?,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
44,AUQ450a,Which was it?,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
45,AUQ450b,Which was it?,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
46,AUQ450c,Which was it?,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
47,AUQ450d,Which was it?,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
48,AUQ450e,Which was it?,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
49,AUQ450f,Which was it?,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
50,AUQ460,Has SP ever been exposed to very loud noise or music for 10 or more hours a week for a period of 3 months or longer? This is noise so loud {he/she has} to shout to be understood or heard 3 feet away.,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
51,AUQ470,How long has SP been exposed to very loud noise or music for 10 or more hours a week? This is noise so loud that {he/she has} to shout to be understood or heard 3 feet away.,Both males and females 6 YEARS - 15 YEARS,,,,,,,,,,,,,
52,AUQ480,How often does {your/SPs} hearing cause {you/him/her} to avoid groups of people limiting or hampering {your/his/her} personal or social life? Would you say...,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
53,AUQ490,During the past 12 months {have you/has SP} had a problem with dizziness lightheadedness feeling as if {you are/s/he is} going to pass out or faint unsteadiness or imbalance?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
54,AUQ500,{Have you/Has SP} ever discussed this ringing roaring or buzzing in {your/his/her} ears or head with {your/his/her} doctor or other health care professional?,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
55,AUQ510,How long {have you/has SP} been exposed to very loud noise or music for 10 or more hours a week? This is noise so loud that {you have/s/he has} to shout to be understood or heard 3 feet away.,Both males and females 16 YEARS - 19 YEARS,,,,,,,,,,,,,
56,AUQ630,{Have you/Has SP} ever worn or used a hearing aid a personal sound amplifier or cochlear implant in the past?,Both males and females 6 YEARS - 19 YEARS,,,,,,,,,,,,,
57,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
