,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
1,WTSCI2YR,CIDI Subsample 2 year MEC Weight,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
2,CIAORDER,Order in which CIDI modules are asked,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
3,CIQG01,The next questions are about longer periods of feeling worried tense or anxious. In the past 12 months did you have a period of a month or more when most days you felt worried or tense or anxious about everyday problems such as work or family?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
4,CIQG02,Did that period go on for at least six months?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
5,CIQG03,How many months out of the last 12 did you feel worried or tense or anxious most days?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
6,CIQG04,During (that/those) month(s) were you worried tense or anxious every day nearly every day most days about half the days or less than half the days?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
7,CIQG05,And on the days you worried or were tense or anxious did you usually feel that way all day long most of the day about half the day or less than half the day?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
8,CIQG06,People differ a lot in how much they worry about things. (READ THE NEXT SENTENCE SLOWLY.) In the past 12 months did you have a period when most days you were a lot more worried or tense or anxious than most people would be in your same situation?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
9,CIQG07,Did that period go on for at least six months?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
10,CIQG08,How many months out of the last 12 did you feel worried or tense or anxious most days?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
11,CIQG09,During (that/those) month(s) were you worried tense or anxious every day nearly every day most days about half the days or less than half the days?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
12,CIQG10,And on the days you worried or were tense or anxious did you usually feel that way all day long most of the day about half the day or less than half the day?,Both males and females 20 YEARS - 39 YEARS,,,,,,,,,,,,,
