,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
1,CDQ010,{Have you/Has SP} had shortness of breath either when hurrying on the level or walking up a slight hill?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
2,CDQ020,{Do you/Does SP} get shortbreath when walking with other people at an ordinary pace on the level?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
3,CDQ030,{Do you/Does SP} get have to sopt for breath when walking at {your/his/her} own pace on the level?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
4,CDQ040,{Do you/Does SP} have to stop for breath after walking about 100 yards or after a few minutes on the level?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
5,CDQ050,{Have you/Has SP} ever been awakened by trouble breathing or shortness of breath other than when {you/he} had a cold?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
6,CDQ060,Is this relieved by sitting up on the side of the bed?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
7,CDQ070,{Have you /Has SP} ever had to sleep on 2 or more pillows to help {you/him/her} breathe?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
8,CDQ080,{Have you/Has SP} ever had swelling of {you/his/her} feet or ankles?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
9,CDQ090,Did it tend to come on during the day and go down overnight?,Both males and females 40 YEARS - 120 YEARS,,,,,,,,,,,,,
