,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,IMQ011,Hepatitis (Hep-a-ti-tis) A vaccine is given as a two dose series to some children older than 2 years and also to some adults especially people who travel outside the United States. It has only been available since 1995. {Have you/Has SP} ever received hepatitis A vaccine?,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
1,IMQ020,Hepatitis (Hep-a-ti-tis) B vaccine is given in three separate doses and has been recommended for all newborn infants since 1991. In 1995 it was recommended that adolescents be given the vaccine. Persons who may be exposed to other peoples blood such as health care workers also may have received the vaccine. {Have you/Has SP} ever received the 3-dose series of the hepatitis B vaccine?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,IMQ060,Human Papillomavirus (HPV) vaccine is given to prevent cervical cancer in girls and women. The HPV vaccines available are called Cervarix Gardasil or Gardasil 9. It is given in 2 or 3 separate doses over a 6 month period. {Have you/Has SP} ever received one or more doses of the HPV vaccine?,Females only 9 YEARS - 59 YEARS,,,,,,,,,,,,,
3,IMQ070,Human Papillomavirus (HPV) vaccine is given to prevent HPV infection and genital warts in boys and men. It is given in 2 or 3 separate doses over a 6 month period. {Have you/Has SP} ever received one or more doses of the HPV vaccine? (The brand name for the vaccine is Gardasil.),Males only 9 YEARS - 59 YEARS,,,,,,,,,,,,,
4,IMQ081A,Which of the HPV vaccines did {you/SP} receive Cervarix Gardasil or Gardasil 9?,Females only 9 YEARS - 59 YEARS,,,,,,,,,,,,,
5,IMQ081B,Which of the HPV vaccines did {you/SP} receive Cervarix Gardasil or Gardasil 9?,Females only 9 YEARS - 59 YEARS,,,,,,,,,,,,,
6,IMQ081C,Which of the HPV vaccines did {you/SP} receive Cervarix Gardasil or Gardasil 9?,Females only 9 YEARS - 59 YEARS,,,,,,,,,,,,,
7,IMQ081D,Which of the HPV vaccines did {you/SP} receive Cervarix Gardasil or Gardasil 9?,Females only 9 YEARS - 59 YEARS,,,,,,,,,,,,,
8,IMQ090,How old {were you/was SP} when {you/SP} received your first dose of {Cervarix/Gardasil/Gardasil 9/Gardasil or Gardasil 9/the vaccine}?,Both males and females 9 YEARS - 59 YEARS,,,,,,,,,,,,,
9,IMQ100,How many doses of {Cervarix/Gardasil/Gardasil or Gardasil 9/the vaccine} {have you/has SP} received?,Both males and females 9 YEARS - 59 YEARS,,,,,,,,,,,,,
10,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
