,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,HUQ010,,,,,,,,,,,,
2,HUQ020,,,,,,,,,,,,
3,HUQ030,,,,,,,,,,,,
4,HUQ040,,,,,,,,,,,,
5,HUQ050,,,,,,,,,,,,
6,HUQ060,,,,,,,,,,,,
7,HUQ070,,,,,,,,,,,,
8,HUD080,,,,,,,,,,,,
9,HUQ090,,,,,,,,,,,,
