,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SMQ020,These next questions are about cigarette smoking and other tobacco use. {Have you/Has SP} smoked at least 100 cigarettes in {your/his/her} entire life?,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SMQ040,{Do you/Does SP} now smoke cigarettes?,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SMD641,On how many of the past 30 days did {you/SP} smoke a cigarette?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SMD650,During the past 30 days on the days that {you/SP} smoked about how many cigarettes did {you/s/he} smoke per day?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SMD100MN,Do you usually smoke menthol or non-menthol cigarettes?,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SMQ621,The following questions are about cigarette smoking and other tobacco use. Do not include cigars or marijuana. About how many cigarettes have you smoked in your entire life?,Both males and females 12 YEARS - 17 YEARS,,,,,,,,,,,,,
7,SMD630,How old were you when you smoked a whole cigarette for the first time?,Both males and females 12 YEARS - 17 YEARS,,,,,,,,,,,,,
8,SMAQUEX2,Questionnaire Mode Flag,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
