,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,FSD151,In the last 12 months did {you/you or any member of your household} ever get emergency food from a church a food pantry or a food bank or eat in a soup kitchen?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,FSD162,Next are a few questions about the WIC program that is the Women Infants and Children program. In the last 12 months did {you/you or any member of your household} receive benefits from the WIC program?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,FSD230,{Do you/Does any member of your household} currently receive SNAP or Food Stamp benefits?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,FSD652CW,After your {last} child was born did you use WIC benefits to buy food for yourself?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
4,FSD652ZW,During {this/your last} pregnancy did you use WIC benefits to buy food for yourself? {Please include any stillbirth or miscarriage.},Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
5,FSD660ZC,Is {SP} now receiving benefits from the WIC program?,Both males and females 0 YEARS - 5 YEARS,,,,,,,,,,,,,
6,FSD660ZW,Are you now receiving WIC benefits for yourself?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
7,FSD670ZC,How long {did SP receive/has SP been receiving} benefits from the WIC program?,Both males and females 0 YEARS - 5 YEARS,,,,,,,,,,,,,
8,FSD672ZW,How many months pregnant were you when you first started to receive WIC benefits to buy food for yourself?,Females only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
9,FSD675,Did {SP} receive benefits from WIC when {he/she} was less than one year old?,Both males and females 0 YEARS - 5 YEARS,,,,,,,,,,,,,
10,FSD680,Did {SP} receive benefits from WIC when {he/she} {was/is} between the ages of {1 to {SP AGE/4} years old/12 to {SP AGE} months old}?,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
11,FSDAD,Adult food security category for last 12 months,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
12,FSDHH,Household food security category for last 12 months,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
13,FSQ012,In the last 12 months did {you/you or any member of your household} receive SNAP or Food Stamp benefits?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
14,FSQ165,The next questions are about SNAP the Supplemental Nutrition Assistance Program formerly known as the Food Stamp Program. SNAP benefits are provided on an electronic debit card {or EBT card} {called the {DISPLAY STATE NAME FOR EBT CARD}} card in STATE}. Have {you/you or anyone in your household} ever received SNAP or Food Stamp benefits?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
15,FSQ653,Next are a few questions about the WIC program. Has {SP} ever received benefits from WIC that is the Women Infants and Children program?,Both males and females 0 YEARS - 5 YEARS,,,,,,,,,,,,,
16,FSQ690,Did {SPs} mother receive benefits from WIC while she was pregnant with {SP}?,Both males and females 0 YEARS - 5 YEARS,,,,,,,,,,,,,
17,FSQ695,What month of the pregnancy did {SPs} mother begin to receive WIC benefits?,Both males and females 0 YEARS - 5 YEARS,,,,,,,,,,,,,
18,FSQ760,Did {you/you or anyone who lives here} receive WIC benefits in the past 30 days? {Here is the list of children 5 years and younger and women ages 12 to 59 years who live here let me read it to you.},Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
19,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
