,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WHD010,These next questions ask about {your/SPs} height and weight at different times in {your/his/her} life. How tall {are you/is SP} without shoes?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
2,WHD020,How much {do you/does SP} weigh without clothes or shoes?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
3,WHQ030,{Do you/Does SP} consider {your/his/her}self now to be . . . [If {you are/she is} currently pregnant what did {you/she} consider {your/her}self to be before {you were/she was} pregnant?],Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
4,WHQ040,Would {you/SP} like to weigh . . .,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
5,WHD045,How much {would you/would SP} like to weigh?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
6,WHD050,How much did {you/SP} weigh a year ago?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
7,WHQ055,,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
8,WHQ060,Was the change between {your/SPs} current weight and {your/his/her} weight a year ago intentional?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
9,WHQ070,During the past 12 months {have you/has SP} tried to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
10,WHD080A,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
11,WHD080B,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
12,WHD080C,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
13,WHD080D,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
14,WHD080E,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
15,WHD080F,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
16,WHD080G,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
17,WHD080H,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
18,WHD080I,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
19,WHD080J,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
20,WHD080K,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
21,WHD080L,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
22,WHD080M,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
23,WHD080N,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
24,WHD080O,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
25,WHD080P,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
26,WHD080Q,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
27,WHD080R,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
28,WHD080S,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
29,WHD080T,How did {you/SP} try to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
30,WHQ270,In the past 12 months {did you/did SP} seek help from a personal trainer dietitian nutritionist doctor or other health professional to lose weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
31,WHQ280A,Was that a...,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
32,WHQ280B,Was that a...,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
33,WHQ280C,Was that a...,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
34,WHQ280D,Was that a...,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
35,WHQ280E,Was that a...,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
36,WHQ185,,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
37,WHQ090,During the past 12 months {have you/has SP} done anything to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
38,WHD100A,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
39,WHD100B,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
40,WHD100C,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
41,WHD100D,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
42,WHD100E,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
43,WHD100F,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
44,WHD100G,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
45,WHD100H,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
46,WHD100I,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
47,WHD100J,What did {you/SP} do to keep from gaining weight?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
