,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,ACD011A,,,,,,,,,,,,
1,ACD011B,,,,,,,,,,,,
2,ACD011C,,,,,,,,,,,,
3,ACD040,,,,,,,,,,,,
4,ACD110,,,,,,,,,,,,
5,SEQN,,,,,,,,,,,,
