,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
71,CIQP31,,,,,,,,,,,,
72,CIQP32,,,,,,,,,,,,
73,CIQP32ZZ,,,,,,,,,,,,
74,CIQP33,,,,,,,,,,,,
75,CIQP34,,,,,,,,,,,,
76,CIQP35ZZ,,,,,,,,,,,,
77,CIQP36,,,,,,,,,,,,
78,CIQP36ZZ,,,,,,,,,,,,
79,CIQP37,,,,,,,,,,,,
80,CIQP38,,,,,,,,,,,,
81,CIQP39ZZ,,,,,,,,,,,,
82,CIQP40,,,,,,,,,,,,
83,CIQP40ZZ,,,,,,,,,,,,
84,CIQP41,,,,,,,,,,,,
85,CIQP42,,,,,,,,,,,,
86,CIQP43ZZ,,,,,,,,,,,,
87,CIQP44A,,,,,,,,,,,,
88,CIQP44B,,,,,,,,,,,,
89,CIQP44C,,,,,,,,,,,,
90,CIQP44D,,,,,,,,,,,,
91,CIQP44E,,,,,,,,,,,,
92,CIQP44F,,,,,,,,,,,,
93,CIQP44G,,,,,,,,,,,,
94,CIQP44H,,,,,,,,,,,,
95,CIQP44I,,,,,,,,,,,,
96,CIQP44J,,,,,,,,,,,,
97,CIQP44K,,,,,,,,,,,,
98,CIQP44L,,,,,,,,,,,,
99,CIQP44M,,,,,,,,,,,,
100,CIQP44N,,,,,,,,,,,,
101,CIQP44O,,,,,,,,,,,,
102,CIQP44P,,,,,,,,,,,,
103,CIQP44Q,,,,,,,,,,,,
104,CIQP44R,,,,,,,,,,,,
105,CIQP44S,,,,,,,,,,,,
106,CIQP44T,,,,,,,,,,,,
107,CIQP48ZZ,,,,,,,,,,,,
108,CIQP49,,,,,,,,,,,,
109,CIQP49ZZ,,,,,,,,,,,,
110,CIQP50,,,,,,,,,,,,
111,CIQP50ZZ,,,,,,,,,,,,
112,CIQP51,,,,,,,,,,,,
113,CIQP52,,,,,,,,,,,,
114,CIQP53ZZ,,,,,,,,,,,,
115,CIQP54,,,,,,,,,,,,
116,CIQP54ZZ,,,,,,,,,,,,
117,CIQP55,,,,,,,,,,,,
118,CIQP56ZZ,,,,,,,,,,,,
119,CIQP57,,,,,,,,,,,,
120,CIQP58,,,,,,,,,,,,
121,CIQPPA,,,,,,,,,,,,
122,CIQPPB,,,,,,,,,,,,
123,CIQPPC,,,,,,,,,,,,
124,CIQPPD,,,,,,,,,,,,
125,CIQPPE,,,,,,,,,,,,
126,CIQPPF,,,,,,,,,,,,
127,CIQPPHA,,,,,,,,,,,,
128,CIQPPHB,,,,,,,,,,,,
129,CIQPPHC,,,,,,,,,,,,
130,CIQPPHD,,,,,,,,,,,,
131,CIQPPHE,,,,,,,,,,,,
132,CIQPPHF,,,,,,,,,,,,
133,CIQPPHG,,,,,,,,,,,,
134,CIQPPHH,,,,,,,,,,,,
135,CIQPPHI,,,,,,,,,,,,
136,CIQPPHJ,,,,,,,,,,,,
137,CIQPPHK,,,,,,,,,,,,
138,CIQPPHZZ,,,,,,,,,,,,
139,CIQPPJ,,,,,,,,,,,,
140,CIQPPK,,,,,,,,,,,,
141,CIQPPQ,,,,,,,,,,,,
142,CIQPPN,,,,,,,,,,,,
143,CIQPPO,,,,,,,,,,,,
144,CIDPPRB,,,,,,,,,,,,
145,CIQP59,,,,,,,,,,,,
146,CIQP60,,,,,,,,,,,,
147,CIQP60ZZ,,,,,,,,,,,,
148,CIQP61,,,,,,,,,,,,
149,CIQP61ZZ,,,,,,,,,,,,
150,CIQP62,,,,,,,,,,,,
151,CIQP63,,,,,,,,,,,,
152,CIQP63ZZ,,,,,,,,,,,,
153,CIQP64,,,,,,,,,,,,
154,CIQP64ZZ,,,,,,,,,,,,
155,CIQP65,,,,,,,,,,,,
156,CIQP66,,,,,,,,,,,,
157,CIQP67,,,,,,,,,,,,
158,CIQP67ZZ,,,,,,,,,,,,
159,CIQP68,,,,,,,,,,,,
160,CIQP69,,,,,,,,,,,,
161,CIQP70,,,,,,,,,,,,
162,CIQP70ZZ,,,,,,,,,,,,
163,CIQP71,,,,,,,,,,,,
164,CIQP72,,,,,,,,,,,,
165,CIDPSCOR,,,,,,,,,,,,
