,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
1,DED011,Next are some general questions about {your/SPs} skin and hair. How many moles {do you/does SP} have that are at least 1/4 inch in diameter?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
2,DED021,What {is/was} {your/SPs} natural hair color {at 18}?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
3,DED031,If after several months of not being in the sun {you/SP} then went out in the sun without sunscreen or protective clothing for a half hour which one of these would happen to {your/his/her} skin?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
4,DEQ034A,When {you go/SP goes} outside on a very sunny day for more than one hour how often {do you/does SP} Stay in the shade?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
5,DEQ034B,Wear a hat that shades {your/his/her} face ears and neck? Would you say . .,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
6,DEQ034C,Wear a long sleeved shirt? Would you say . . .,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
7,DEQ034D,Use sunscreen? Would you say . . .,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
8,DEQ036,What is the SPF number of the sunscreen you use most often?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
9,DEQ038G,How many times in the past year {have you/has SP} had a sunburn?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
10,DED038Q,How many times in the past year {have you/has SP} had a sunburn?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
11,DED041,{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he/SP} had melanoma?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
12,DED051,Have any of {your/SPs} close blood relatives ever been told by a doctor or other health professional that they had melanoma? By close blood relatives we mean parents grandparents brothers sisters or children.,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
13,DEQ053,(Have you/ Has SP) ever been told by a health care provider that (you/he/she) had psoriasis (sore-eye-asis)?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
14,DEQ055,On a scale of 1 to 10 how much of a problem has (your/his/her) psoriasis been in (your/his/her) everyday life where 1 means no problem at all and 10 means a very large problem.,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
15,DEQ057,(Do you/Does SP) currently have....,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
16,DED061,During the past 12 months that is since {DISPLAY CURRENT MONTH} a year ago {have you/has SP} had dermatitis eczema or any other type of red inflamed skin rash?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
17,DED071,{Do you/Does SP} have this skin condition today?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
18,DEQ083A,Please look at this card and tell me the parts of the body that {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
19,DEQ083B,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
20,DED083C,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
21,DED083D,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
22,DEQ083E,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
23,DEQ083F,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
24,DEQ083G,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
25,DEQ083H,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
26,DEQ083I,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
27,DED083U,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 20 YEARS - 59 YEARS,,,,,,,,,,,,,
