,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,AUQ054,,,,,,,,,,,,
2,AUQ055,,,,,,,,,,,,
3,AUQ060,,,,,,,,,,,,
4,AUQ070,,,,,,,,,,,,
5,AUQ080,,,,,,,,,,,,
6,AUQ090,,,,,,,,,,,,
7,AUQ395,,,,,,,,,,,,
8,AUQ400,,,,,,,,,,,,
9,AUQ410a,,,,,,,,,,,,
10,AUQ410b,,,,,,,,,,,,
11,AUQ410c,,,,,,,,,,,,
12,AUQ410d,,,,,,,,,,,,
13,AUQ410e,,,,,,,,,,,,
14,AUQ410f,,,,,,,,,,,,
15,AUQ410g,,,,,,,,,,,,
16,AUQ410h,,,,,,,,,,,,
17,AUQ410i,,,,,,,,,,,,
18,AUQ410j,,,,,,,,,,,,
19,AUQ156,,,,,,,,,,,,
20,AUQ420,,,,,,,,,,,,
21,AUQ430,,,,,,,,,,,,
22,AUQ139,,,,,,,,,,,,
23,AUQ144,,,,,,,,,,,,
24,AUQ147,,,,,,,,,,,,
25,AUQ149a,,,,,,,,,,,,
26,AUQ149b,,,,,,,,,,,,
27,AUQ149c,,,,,,,,,,,,
28,AUQ153,,,,,,,,,,,,
29,AUQ630,,,,,,,,,,,,
30,AUQ435,,,,,,,,,,,,
31,AUQ440,,,,,,,,,,,,
32,AUQ450a,,,,,,,,,,,,
33,AUQ450b,,,,,,,,,,,,
34,AUQ450c,,,,,,,,,,,,
35,AUQ450d,,,,,,,,,,,,
36,AUQ450e,,,,,,,,,,,,
37,AUQ450f,,,,,,,,,,,,
38,AUQ460,,,,,,,,,,,,
39,AUQ470,,,,,,,,,,,,
40,AUQ101,,,,,,,,,,,,
41,AUQ110,,,,,,,,,,,,
42,AUQ480,,,,,,,,,,,,
43,AUQ490,,,,,,,,,,,,
44,AUQ191,,,,,,,,,,,,
45,AUQ250,,,,,,,,,,,,
46,AUQ255,,,,,,,,,,,,
47,AUQ260,,,,,,,,,,,,
48,AUQ270,,,,,,,,,,,,
49,AUQ280,,,,,,,,,,,,
50,AUQ500,,,,,,,,,,,,
51,AUQ300,,,,,,,,,,,,
52,AUQ310,,,,,,,,,,,,
53,AUQ320,,,,,,,,,,,,
54,AUQ330,,,,,,,,,,,,
55,AUQ340,,,,,,,,,,,,
56,AUQ350,,,,,,,,,,,,
57,AUQ360,,,,,,,,,,,,
58,AUQ370,,,,,,,,,,,,
59,AUQ510,,,,,,,,,,,,
60,AUQ380,,,,,,,,,,,,
