,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,HOD010,Id like to ask you a few questions about your home. Is your home . . .,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,HOD030,How many apartments are in this building? Would you say . . .,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,HOD040,When was this {mobile home/house/building} originally built?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,HOD050,How many rooms are in this home? Count the kitchen but not the bathroom.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,HOD060,How many years {have you/has your family} lived at this address?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,HOQ065,Is this {mobile home/house/apartment} owned being bought rented or occupied by some other arrangement by {you/you or someone else in your family}?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,HOQ070,What is the source of tap water in this home? Is it a private or public water company a private or public well or something else?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,HOQ080,Are any of the water treatment devices listed on this card used in your home?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,HOD140,During the last 12 months were any areas inside your home painted such as walls trim or ceilings?,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
10,HOD150,When this painting was done did someone sand or scrape off any of the old paint?,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
11,HOD160,Are there any rooms in your home where you can see paint that is peeling flaking or chipping off the walls ceilings doors or windows?,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
12,HOD170,In any of these rooms can you see at least one total area of peeling flaking or chipping paint that is larger than one page of a regular newspaper?,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
13,HOD180,How many rooms have this much peeling flaking or chipping paint? [Areas that are larger than one page of regular newspaper.],Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
14,HOD190,Can you see paint that is peeling flaking or chipping on any outside area of your {house/building}?,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
15,HOD210,Can you see any total area of peeling flaking or chipping paint on any outside area that is larger than a regular door?,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
16,HOD220,The next questions are about work that has been done in your home in the past 12 months. In the past 12 months have you or anyone else . . .replaced a window cabinet or wall in your home?,Both males and females 1 YEARS - 5 YEARS,,,,,,,,,,,,,
