,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,RXD030,In the past month {have you/has SP} used or taken medication for which a prescription is needed? Do not include prescription vitamins or minerals you may have already told me about.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RXD240B,Standard generic ingredient name,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,NHCODE,Generic ingredient code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RXQ250,Prescription container seen by interviewer,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,RXD260,For how long {have/has} {you/SP} been using or taking {PRODUCT NAME}? (days),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,FDACODE1,FDA/NDC therapeutic drug class code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,FDACODE2,FDA/NDC therapeutic drug class code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,FDACODE3,FDA/NDC therapeutic drug class code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,FDACODE4,FDA/NDC therapeutic drug class code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
10,FDACODE5,FDA/NDC therapeutic drug class code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
11,FDACODE6,FDA/NDC therapeutic drug class code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
12,RXD295,The number of prescription medicines reported,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
13,RXDDRGID,Generic drug code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
