,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 5 YEARS - 150 YEARS,,,,,,,,,,,,,
1,FNQ005,,Both males and females 5 YEARS - 150 YEARS,,,,,,,,,,,,,
2,FNQ021,Please look at card FNQ1. I would like to ask you some questions about difficulties {you/SP} may have. {Do you/Does SP} have difficulty seeing even if wearing glasses or contact lenses? Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?,Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
3,FNQ041,{Do you/Does SP} have difficulty hearing sounds like peoples voices or music even if using a hearing aid? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
4,FNQ050,{Do you/Does SP} use any equipment or receive assistance for walking?,Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
5,FNQ060,Please look at card FNQ2. Without {your/his/her/SPs} equipment or assistance {do you/does SP} have difficulty walking 100 yards/meters on level ground? That would be about the length of 1 football field. Would you say {you have/SP has}: some difficulty a lot of difficulty or cannot do at all?,Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
6,FNQ080,Please look at card FNQ1 again. Compared with children of the same age {do you/does SP} have difficulty walking 100 yards/meters on level ground? That would be about the length of 1 football field. [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
7,FNQ160,{Turn back to card FNQ1.} {Do you/Does SP} have difficulty with self-care such as feeding or dressing {yourself/himself/herself/SP}? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
8,FNQ100,When {you speak/SP speaks} {do you/does he/does she/does SP} have difficulty being understood by people inside of this household? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
9,FNQ110,When {you speak/SP speaks} {do you/does he/does she/does SP} have difficulty being understood by people outside of this household? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
10,FNQ120,Compared with children of the same age {do you/does SP} have difficulty learning things? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
11,FNQ170,Compared with children of the same age {do you/does SP} have difficulty remembering things? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
12,FNQ180,{Do you/Does SP} have difficulty concentrating on an activity that {you enjoy/he enjoys/she enjoys/SP enjoys} doing? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
13,FNQ190,{Do you/Does SP} have difficulty accepting changes in {your/his/her/SPs} routine? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
14,FNQ130,Compared with children of the same age {do you/does SP} have difficulty controlling {your/his/her/SPs} behavior? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
15,FNQ200,{Do you/Does SP} have difficulty making friends? [Would you say {you have/SP has}: no difficulty some difficulty a lot of difficulty or cannot do at all?],Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
16,FNQ140,How often {do you feel/does SP seem} very anxious nervous or worried? Would you say daily weekly monthly a few times a year or never?,Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
17,FNQ150,How often {do you feel/does SP seem} very sad or depressed? Would you say daily weekly monthly a few times a year or never?,Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
18,FNDCDI,CFM Disability Indicator for 5-17 years,Both males and females 5 YEARS - 17 YEARS,,,,,,,,,,,,,
19,FNQ410,Please look at card FNQ1. The next questions ask about difficulties {you/SP} may have doing certain activities because of a health problem. {Do you/Does SP} have difficulty seeing even if wearing glasses or contact lenses? Would you say no difficulty some difficulty a lot of difficulty or {you/he/she/SP} cannot do this at all?,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
20,FNQ430,{Do you/Does SP} have difficulty hearing even if using a hearing aid? [Would you say no difficulty some difficulty a lot of difficulty or {you/he/she/SP} cannot do this at all?],Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
21,FNQ440,{Do you/Does SP} have difficulty walking or climbing steps? [Would you say no difficulty some difficulty a lot of difficulty or {you/he/she/SP} cannot do this at all?],Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
22,FNQ450,Using {your/his/her/SPs} usual language {do you/does SP} have difficulty communicating for example understanding or being understood? [Would you say no difficulty some difficulty a lot of difficulty or {you/he/she/SP} cannot do this at all?],Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
23,FNQ460,{Do you/Does SP} have difficulty remembering or concentrating? [Would you say no difficulty some difficulty a lot of difficulty or {you/he/she/SP} cannot do this at all?],Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
24,FNQ470,{Do you/Does SP} have difficulty with self-care such as washing all over and dressing? [Would you say no difficulty some difficulty a lot of difficulty or {you/he/she/SP} cannot do this at all?],Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
25,FNQ480,{Do you/Does SP} have difficulty raising a 2 liter bottle of water or soda from waist to eye level? [Would you say no difficulty some difficulty a lot of difficulty or {you/he/she/SP} cannot do this at all?],Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
26,FNQ490,{Do you/Does SP} have difficulty using {your/his/her/SPs} hands and fingers such as picking up small objects for example a button or pencil or opening or closing containers or bottles? [Would you say no difficulty some difficulty a lot of difficulty or {you/he/she/SP} cannot do this at all?],Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
27,FNQ510,How often {do you/does SP} feel worried nervous or anxious? Would you say. . .,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
28,FNQ520,Thinking about the last time {you/SP} felt worried nervous or anxious how would {you/he/she/SP} describe the level of these feelings? Would you say . . .,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
29,FNQ530,How often {do you/does SP} feel depressed? Would you say. . .,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
30,FNQ540,Thinking about the last time {you/SP} felt depressed how depressed did {you/he/she/SP} feel? Would you say. . .,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
31,FNDADI,WG-SS Disability Indicator 18+,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
32,FNDAEDI,WG-SS Enhanced Disability Indicator 18+,Both males and females 18 YEARS - 150 YEARS,,,,,,,,,,,,,
