,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,VIQ010,Next I have general questions about (your/SPs) vision. With both eyes open can (you/he/she) see light?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,VIQ017,{Are you/Is SP} blind in both eyes?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,VIQ031,At the present time would you say (your/SPS) eyesight with glasses or contact lenses if (you/he/she) wear them is.....,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,VIQ041,How much of the time {do you/does SP} worry about {your/his/her} eyesight? Would you say . . .,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,VIQ051A,The next questions are about how much difficulty if any {you have/SP has} doing certain activities such as reading ordinary newsprint or going down steps. If {you/s/he} usually wear{s} glasses or contact lenses to do these activities please rate {you r/his/her} ability to do them while wearing {your/his/her} glasses or contacts. How much difficulty {do you/does SP} have . . .reading ordinary print in newspapers?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
6,VIQ051B,How much difficulty {do you/does SP} have . . .doing work or hobbies that require {you/him/her} to see well up close such as cooking sewing fixing things around the house or using hand tools?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
7,VIQ051C,How much difficulty {do you/does SP} have . . .going down steps stairs or curbs in dim light or at night?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
8,VIQ051D,How much difficulty {do you/does SP} have . . .noticing objects off to the side while {you are/s/he is} walking?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
9,VIQ051E,How much difficulty {do you/does SP} have . . .finding something on a crowded shelf?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
10,VIQ056,How much difficulty {do you/does SP} have driving during the daytime in familiar places?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
11,VIQ061,How limited {are you/is SP} in how long {you/s/he} can work or do other daily activities such as housework child care school or community activities because of {your/his/her} vision? Would you say {you are/s/he is} limited . . .,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
12,VIQ071,{Have you/Has SP} ever had a cataract operation?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
13,VIQ081,Was the operation in {your/SPs} right eye left eye or both eyes?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
14,VIQ090,{Have you/Has SP} ever been told by an eye doctor that {you have/s/he has} glaucoma (gla-co-ma) sometimes called high pressure in {your/his/her} eyes?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
15,VIQ100,Was the glaucoma in {your/his/her} right eye left eye or both eyes?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
16,VIQ310,{Have you/Has SP} ever been told by an eye doctor that {you have/s/he has} age-related macular (mac-u-lar) degeneration?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
17,VIQ320,Was the age-related macular (mac-u-lar) degeneration in {your/his/her} right eye left eye or both eyes?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
