,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
1,PAQ560,Now Id like to ask you some questions about {SPs}  activities. How many times per week does {SP} play or exercise enough to make  {him/her} sweat and breathe hard?,Both males and females 2 YEARS - 11 YEARS,,,,,,,,,,,,,
2,PAD590,Now I will ask you about TV watching and computer use. Over  the past 30 days on average how many hours per day did {SP} sit and watch TV  or videos? Would you say ...,Both males and females 2 YEARS - 11 YEARS,,,,,,,,,,,,,
3,PAD600,Over the past 30 days on average how many hours per day did  {SP} use a computer or play computer games outside of school? Would you say  ...,Both males and females 2 YEARS - 11 YEARS,,,,,,,,,,,,,
4,PAQ605,Next I am going to ask you about the time {you spend/SP  spends} doing different types of physical activity in a typical week. Please  answer these questions even if {you do not consider yourself/SP does not  consider himself/herself} to be a physically active person. Think first about  the time {you spend/SP spends} doing work. Think of work as the things that  {you have/SP has} to do such as paid or unpaid work studying or training  household chores and yard work. In answering the following questions  vigorous-intensity activities are activities that require hard physical  effort and cause large increases in breathing or heart rate and  moderate-intensity activities are activities that require moderate physical  effort and cause small increases in breathing or heart rate. Does {your/SPs}  work involve vigorous-intensity activity that causes large increases in  breathing or heart rate like carrying or lifting heavy loads digging or  construction work for at least 10 minutes continuously?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,PAQ610,In a typical week on how many days {do you/does SP} do  vigorous-intensity activities as part of your work?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,PAD615,How much time {do you/does SP} spend doing vigorous-intensity  activities at work on a typical day?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,PAQ620,Does {your/SPs} work involve moderate-intensity activity  that causes small increases in breathing or heart rate such as brisk walking  or carrying light loads for at least 10 minutes continuously?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,PAQ625,In a typical week on how many days {do you/does SP} do  moderate-intensity activities as part of {your/his/her} work?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,PAD630,How much time {do you/does SP} spend doing moderate-intensity  activities at work on a typical day?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,PAQ635,The next questions exclude the physical activity of work that  you have already mentioned. Now I would like to ask you about the usual way  {you travel/SP travels} to and from places. For example to work for  shopping to school. {Do you/Does SP} walk or use a bicycle for at least 10  minutes continuously to get to and from places?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,PAQ640,In a typical week on how many days {do you/does SP} walk or  bicycle for at least 10 minutes continuously to get to and from places?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,PAD645,How much time {do you/does SP} spend walking or bicycling for  travel on a typical day?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,PAQ650,The next questions exclude the work and transportation  activities that you have already mentioned. Now I would like to ask you about  sports fitness and recreational activities. {Do you/Does SP} do any  vigorous-intensity sports fitness or recreational activities that cause  large increases in breathing or heart rate like running or basketball for at  least 10 minutes continuously?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,PAQ655,In a typical week on how many days {do you/does SP} do  vigorous-intensity sports fitness or recreational activities?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,PAD660,How much time {do you/does SP} spend doing vigorous-intensity  sports fitness or recreational activities on a typical day?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,PAQ665,{Do you/Does SP} do any moderate-intensity sports fitness  or recreational activities that cause a small increase in breathing or heart  rate such as brisk walking bicycling swimming or golf for at least 10  minutes continuously?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,PAQ670,In a typical week on how many days {do you/does SP} do  moderate-intensity sports fitness or recreational activities?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,PAD675,How much time {do you/does SP} spend doing moderate-intensity  sports fitness or recreational activities on a typical day?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,PAD680,The following question is about sitting or reclining at work  at home or at school. Include time spent sitting at a desk sitting with  friends traveling in a car bus or train reading playing cards watching  television or using a computer. Do not include time spent sleeping. How much  time {do you/does SP} usually spend sitting or reclining on a typical  day?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,PAAQUEX,Questionnaire source flag for weighting,Both males and females 2 YEARS - 150 YEARS,,,,,,,,,,,,,
