,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,PFQ010,The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold. Is {SP} limited in the kind or amount of play activities {he/she} can do because of a physical mental or emotional problem?,Both males and females 1 YEARS - 4 YEARS,,,,,,,,,,,,,
2,PFQ015,Is {SP} able to take part at all in the usual kinds of play activities done by most children {his/her} age?,Both males and females 1 YEARS - 4 YEARS,,,,,,,,,,,,,
3,PFQ020,{Do you/Does SP} have an impairment or health problem that limits {your/his/her} ability to {crawl walk or play} {walk run or play} {walk or run}?,Both males and females 1 YEARS - 19 YEARS,,,,,,,,,,,,,
4,PFQ030,Is this an impairment or health problem that has lasted or is expected to last 12 months or longer?,Both males and females 1 YEARS - 19 YEARS,,,,,,,,,,,,,
5,PFD036,,Both males and females 1 YEARS - 19 YEARS,,,,,,,,,,,,,
6,PFD040,Does {SP} receive Special Education or Early Intervention Services?,Both males and females 1 YEARS - 15 YEARS,,,,,,,,,,,,,
7,PFQ048,The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold [or pregnancy]. Does a physical mental or emotional problem now keep {you/SP} from working at a job or business?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
8,PFQ050,{Are you/Is SP} limited in the kind or amount of work {you/s/he} can do because of a physical mental or emotional problem?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
9,PFQ055,Because of a health problem {do you/does SP} have difficulty walking without using any special equipment?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
10,PFQ056,{Are you/Is SP} limited in any way because of difficulty remembering or because {you/s/he} experience{s} periods of confusion?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
11,PFQ058,,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
12,PFQ059,{Are you/Is SP} limited in any way in any activity because of a physical mental or emotional problem?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
13,PFQ059A,,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
