,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,SMQ856,,,,,,,,,,,,
2,SMQ858,,,,,,,,,,,,
3,SMQ860,,,,,,,,,,,,
4,SMQ862,,,,,,,,,,,,
5,SMQ864,,,,,,,,,,,,
6,SMQ866,,,,,,,,,,,,
7,SMQ868,,,,,,,,,,,,
8,SMQ870,,,,,,,,,,,,
9,SMQ872,,,,,,,,,,,,
10,SMQ874,,,,,,,,,,,,
11,SMQ876,,,,,,,,,,,,
12,SMQ878,,,,,,,,,,,,
13,SMQ880,,,,,,,,,,,,
14,SMQ940,,,,,,,,,,,,
15,SMAQUEX,,,,,,,,,,,,
