,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,KIQ022,1,Yes,,
3,KIQ022,2,No,,
5,KIQ022,7,Refused,,
7,KIQ022,9,Don'T Know,,
9,KIQ022,.,Missing,,
11,KIQ025,1,Yes,,
13,KIQ025,2,No,,
15,KIQ025,7,Refused,,
17,KIQ025,9,Don'T Know,,
19,KIQ025,.,Missing,,
21,KIQ042,1,Yes,,
23,KIQ042,2,No,,
25,KIQ042,7,Refused,,
27,KIQ042,9,Don'T Know,,
29,KIQ042,.,Missing,,
31,KIQ043,1,"Every Day,",,
33,KIQ043,2,"A Few Times A Week,",,
35,KIQ043,3,"A Few Times A Month, Or",,
37,KIQ043,4,A Few Times A Year?,,
39,KIQ043,7,Refused,,
41,KIQ043,9,Don'T Know,,
43,KIQ043,.,Missing,,
45,KIQ044,1,Yes,,
47,KIQ044,2,No,,
49,KIQ044,7,Refused,,
51,KIQ044,9,Don'T Know,,
53,KIQ044,.,Missing,,
55,KIQ045,1,"Every Day,",,
57,KIQ045,2,"A Few Times A Week,",,
59,KIQ045,3,"A Few Times A Month, Or",,
61,KIQ045,4,A Few Times A Year?,,
63,KIQ045,7,Refused,,
65,KIQ045,9,Don'T Know,,
67,KIQ045,.,Missing,,
69,KIQ046,1,Yes,,
71,KIQ046,2,No,,
73,KIQ046,7,Refused,,
75,KIQ046,9,Don'T Know,,
77,KIQ046,.,Missing,,
79,KIQ047,1,"Every Day,",,
81,KIQ047,2,"A Few Times A Week,",,
83,KIQ047,3,"A Few Times A Month, Or",,
85,KIQ047,4,A Few Times A Year?,,
87,KIQ047,7,Refused,,
89,KIQ047,9,Don'T Know,,
91,KIQ047,.,Missing,,
93,KIQ048,,,,
94,KIQ050,1,"Not At All,",,
96,KIQ050,2,"Only A Little,",,
98,KIQ050,3,"Somewhat,",,
100,KIQ050,4,"Very Much, Or",,
102,KIQ050,5,Greatly,,
104,KIQ050,7,Refused,,
106,KIQ050,9,Don'T Know,,
108,KIQ050,.,Missing,,
110,KIQ052,1,"Not At All,",,
112,KIQ052,2,"Only A Little,",,
114,KIQ052,3,"Somewhat,",,
116,KIQ052,4,"Very Much, Or",,
118,KIQ052,5,Greatly,,
120,KIQ052,7,Refused,,
122,KIQ052,9,Don'T Know,,
124,KIQ052,.,Missing,,
126,KIDUQUEX,1,"Household In-Person Interview: Kiq022 And Kiq025 (20-150 Yrs), Kiq042-Kiq052 (60+ Yrs)",,
128,KIDUQUEX,2,Mec Capi: Kiq042-Kiq052 (20-59 Yrs),,
130,KIDUQUEX,.,Missing,,
