,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,OSD030aa,,,,,,,,,,,,
1,OSD030ab,,,,,,,,,,,,
2,OSD030ac,,,,,,,,,,,,
3,OSD030ba,,,,,,,,,,,,
4,OSD030bb,,,,,,,,,,,,
5,OSD030bc,,,,,,,,,,,,
6,OSD030bd,,,,,,,,,,,,
7,OSD030be,,,,,,,,,,,,
8,OSD030BF,,,,,,,,,,,,
9,OSD030ca,,,,,,,,,,,,
10,OSD030cb,,,,,,,,,,,,
11,OSD030cc,,,,,,,,,,,,
12,OSD030cd,,,,,,,,,,,,
13,OSD030ce,,,,,,,,,,,,
14,OSD050aa,,,,,,,,,,,,
15,OSD050ab,,,,,,,,,,,,
16,OSD050ac,,,,,,,,,,,,
17,OSD050ba,,,,,,,,,,,,
18,OSD050bb,,,,,,,,,,,,
19,OSD050bc,,,,,,,,,,,,
20,OSD050bd,,,,,,,,,,,,
21,OSD050be,,,,,,,,,,,,
22,OSD050ca,,,,,,,,,,,,
23,OSD050cb,,,,,,,,,,,,
24,OSD050cc,,,,,,,,,,,,
25,OSD050cd,,,,,,,,,,,,
26,OSD050ce,,,,,,,,,,,,
27,OSD110a,,,,,,,,,,,,
28,OSD110b,,,,,,,,,,,,
29,OSD110c,,,,,,,,,,,,
30,OSD110d,,,,,,,,,,,,
31,OSD110e,,,,,,,,,,,,
32,OSD110f,,,,,,,,,,,,
33,OSD110j,,,,,,,,,,,,
34,OSQ010a,,,,,,,,,,,,
35,OSQ010b,,,,,,,,,,,,
36,OSQ010c,,,,,,,,,,,,
37,OSQ020a,,,,,,,,,,,,
38,OSQ020b,,,,,,,,,,,,
39,OSQ020c,,,,,,,,,,,,
40,OSQ040aa,,,,,,,,,,,,
41,OSQ040ab,,,,,,,,,,,,
42,OSQ040ac,,,,,,,,,,,,
43,OSQ040ba,,,,,,,,,,,,
44,OSQ040bb,,,,,,,,,,,,
45,OSQ040bc,,,,,,,,,,,,
46,OSQ040bd,,,,,,,,,,,,
47,OSQ040be,,,,,,,,,,,,
48,OSQ040BF,,,,,,,,,,,,
49,OSQ040ca,,,,,,,,,,,,
50,OSQ040cb,,,,,,,,,,,,
51,OSQ040cc,,,,,,,,,,,,
52,OSQ040cd,,,,,,,,,,,,
53,OSQ040ce,,,,,,,,,,,,
54,OSQ060,,,,,,,,,,,,
55,OSQ072,,,,,,,,,,,,
56,OSQ080,,,,,,,,,,,,
57,OSQ090a,,,,,,,,,,,,
58,OSQ090b,,,,,,,,,,,,
59,OSQ090c,,,,,,,,,,,,
60,OSQ090d,,,,,,,,,,,,
61,OSQ090e,,,,,,,,,,,,
62,OSQ090f,,,,,,,,,,,,
63,OSQ090g,,,,,,,,,,,,
64,OSQ090h,,,,,,,,,,,,
65,OSQ090i,,,,,,,,,,,,
66,OSQ090j,,,,,,,,,,,,
67,OSQ100a,,,,,,,,,,,,
68,OSQ100b,,,,,,,,,,,,
69,OSQ100c,,,,,,,,,,,,
70,OSQ100d,,,,,,,,,,,,
71,OSQ100e,,,,,,,,,,,,
72,OSQ100f,,,,,,,,,,,,
73,OSQ100j,,,,,,,,,,,,
74,OSQ120a,,,,,,,,,,,,
75,OSQ120b,,,,,,,,,,,,
76,OSQ120c,,,,,,,,,,,,
77,OSQ120d,,,,,,,,,,,,
78,OSQ120e,,,,,,,,,,,,
79,OSQ120f,,,,,,,,,,,,
80,OSQ120g,,,,,,,,,,,,
81,OSQ120h,,,,,,,,,,,,
82,OSQ120i,,,,,,,,,,,,
83,OSQ120j,,,,,,,,,,,,
84,OSQ130,,,,,,,,,,,,
85,OSQ140q,,,,,,,,,,,,
86,OSQ140u,,,,,,,,,,,,
87,OSQ150,,,,,,,,,,,,
88,OSQ160a,,,,,,,,,,,,
89,OSQ160b,,,,,,,,,,,,
90,OSQ170,,,,,,,,,,,,
91,OSQ180,,,,,,,,,,,,
92,OSQ190,,,,,,,,,,,,
93,OSQ200,,,,,,,,,,,,
94,OSQ210,,,,,,,,,,,,
95,OSQ220,,,,,,,,,,,,
96,SEQN,,,,,,,,,,,,
