,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,WHD010,,,,,,,,,,,,
2,WHD020,,,,,,,,,,,,
3,WHQ030,,,,,,,,,,,,
4,WHQ040,,,,,,,,,,,,
5,WHD045,,,,,,,,,,,,
6,WHD050,,,,,,,,,,,,
7,WHQ055,,,,,,,,,,,,
8,WHQ060,,,,,,,,,,,,
9,WHQ070,,,,,,,,,,,,
10,WHD080A,,,,,,,,,,,,
11,WHD080B,,,,,,,,,,,,
12,WHD080C,,,,,,,,,,,,
13,WHD080D,,,,,,,,,,,,
14,WHD080E,,,,,,,,,,,,
15,WHD080F,,,,,,,,,,,,
16,WHD080G,,,,,,,,,,,,
17,WHD080H,,,,,,,,,,,,
18,WHD080I,,,,,,,,,,,,
19,WHD080J,,,,,,,,,,,,
20,WHD080K,,,,,,,,,,,,
21,WHD080L,,,,,,,,,,,,
22,WHD080M,,,,,,,,,,,,
23,WHD080N,,,,,,,,,,,,
24,WHD080O,,,,,,,,,,,,
25,WHD080P,,,,,,,,,,,,
26,WHD080Q,,,,,,,,,,,,
27,WHD080R,,,,,,,,,,,,
28,WHD080S,,,,,,,,,,,,
29,WHQ270,,,,,,,,,,,,
30,WHQ280A,,,,,,,,,,,,
31,WHQ280B,,,,,,,,,,,,
32,WHQ280C,,,,,,,,,,,,
33,WHQ280D,,,,,,,,,,,,
34,WHQ280E,,,,,,,,,,,,
35,WHQ185,,,,,,,,,,,,
36,WHQ090,,,,,,,,,,,,
37,WHD100A,,,,,,,,,,,,
38,WHD100B,,,,,,,,,,,,
39,WHD100C,,,,,,,,,,,,
40,WHD100D,,,,,,,,,,,,
41,WHD100E,,,,,,,,,,,,
42,WHD100F,,,,,,,,,,,,
43,WHD100G,,,,,,,,,,,,
44,WHD100J,,,,,,,,,,,,
45,WHD100L,,,,,,,,,,,,
46,WHD100M,,,,,,,,,,,,
47,WHD100N,,,,,,,,,,,,
48,WHD100O,,,,,,,,,,,,
49,WHD100P,,,,,,,,,,,,
50,WHD100Q,,,,,,,,,,,,
51,WHD100R,,,,,,,,,,,,
52,WHD100S,,,,,,,,,,,,
53,WHQ210,,,,,,,,,,,,
54,WHD220,,,,,,,,,,,,
55,WHQ105,,,,,,,,,,,,
56,WHD110,,,,,,,,,,,,
57,WHQ115a,,,,,,,,,,,,
58,WHD120,,,,,,,,,,,,
59,WHQ125,,,,,,,,,,,,
60,WHD130,,,,,,,,,,,,
61,WHD140,,,,,,,,,,,,
62,WHQ150,,,,,,,,,,,,
