,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,HUQ010,,,,,,,,,,,,
2,HUQ015,,,,,,,,,,,,
3,HUQ020,,,,,,,,,,,,
4,HUQ030,,,,,,,,,,,,
5,HUQ040,,,,,,,,,,,,
6,HUQ050,,,,,,,,,,,,
7,HUQ060,,,,,,,,,,,,
8,HUQ071,,,,,,,,,,,,
9,HUD080,,,,,,,,,,,,
10,HUQ085,,,,,,,,,,,,
11,HUQ090,,,,,,,,,,,,
